IzX8vCOtb,"【社区回应""允许洋女婿居家隔离"":未违规 将安抚居民】针对英国籍男子回沪后拒绝集中隔离一事，3月23日，上海市静安区三泉路居委会所属的彭浦新村街道办事处回应称，三泉路居委会允许涉事外籍男子居家隔离的做法，符合上海疫情防控的有关规定，“他（涉事英国籍男子）能从机场出来，肯定也是经过机场一定的检测流程。可能有一些具体防控流程没有披露引起了误解，居委会的做法并未违规。”3月14日，一位去过德国、法国、瑞士，最终通过中国台北转机回到上海的英国籍女婿，在回到社区后，丈母娘和他刚坐完月子的妻子都希望他去集中隔离点进行医学观察，以免影响2个月大的孩子，但遭到男子拒绝。家属沟通无效后，三泉路517弄居委会负责人协调由其妻子带着母亲和女儿住到亲属家，房子留给该外籍男子单独居住，进行居家隔离。http://t.cn/A6zDTh60 原图 ",2020-03-23 17:13,532,26,89
IzWdBoKXq,"【麦当娜曝争议言论 称新冠病毒是""最伟大的均衡器""】据外媒报道，麦当娜近日在个人社交网站晒出视频，称冠状病毒为“伟大的均衡器”。她表示，“它不在乎你有多有钱，你有多出名，你有多有趣，你有多聪明，你住在哪里，你多大了，你能讲多少令人惊奇的故事。这是一个伟大的均衡器，它的可怕之处在于它的伟大之处。可怕的是，它使我们在许多方面都平等，而奇妙的是，它使我们在许多方面都平等。”据悉，麦当娜目前正在伦敦与男友和女儿隔离。http://t.cn/A6zDIXOJ 原图 ",2020-03-23 14:53,337,31,95
IzDd521NB,【致敬，#与死神打交道的采集人员# ！】来自福建援鄂医疗队的雷乐莺，是一名咽拭子采集组长。她每天要近距离接触患者，确诊新冠肺炎以及确定感染者是否达到治愈出院标准。像这样的高危采集工作，她每天会重复70余次。@新华网 联合@网易新闻 ，共同打造疫情故事栏目#让TA来告诉你# 这一次，让我们听@張鈞甯 讲述，一同见证奋战在抗“疫”一线中，每一位平凡英雄的真实故事。#张钧甯讲述战疫故事# @网易新闻客户端 @上流君 @网易健康  http://t.cn/A6z3xXyO ,2020-03-21 14:30,19,4,2
IzvB7EJC4,【海外华人亲述：曾因戴口罩与当地人争执，若回国路上更危险】#意大利疫情##海外抗疫日记#新冠肺炎全球疫情蔓延，欧洲“沦为”震中。目前意大利疫情发展迅速，从最初的两例一路飙升至数万例，确诊人数居欧洲首位，最近每日以4位数的人数新增。在漫天的媒体报道中，我们看到的是被搬空的超市货架、空荡荡的罗马许愿池，以及各地层出不迭的“全民阳台音乐会”。不少国内人疑惑意大利人为何不爱戴口罩？民众受到疫情多大的影响？疫情是否有缓解的趋势？@岱琳 @五更希洛 @赵小轩ZX @Geniebazinga，四位在意华人这样说。http://t.cn/A6znHmVI http://t.cn/A6znHmVf ,2020-03-20 19:07,137,28,36
IztdkoXYQ,【北京奔驰女不配合疫情防控 还污蔑警察非礼她】北京某小区，一名女子拒不出示出门条，不配合测量体温，企图直接驾驶奔驰越野车闯卡。民警赶到后，她在众目睽睽下大喊警察非礼，称要让律师起诉民警，并锁上奔驰车要离开现场，全然不管自己的车堵住了大门。情绪恢复平静后，女子表示自己是一家公司的老总，突发的疫情把公司规划全打乱了，心情很是糟糕，把怨气撒在了防疫工作人员和民警身上。最终，晋某因阻碍执行职务被警方行政拘留。http://t.cn/A6zEWSZv [组图共6张] 原图 ,2020-03-20 13:03,366,47,144
Izt0J8dxM,【多地新增病例清零，他们仍#坚守到战疫最后一刻#】冬去春来，万物复苏，各地复工复产有序进行中。然而在湖北等地，依然有很多医生、护士、警察，志愿者等仍旧坚守在防疫阵地。@新华网 联合@网易新闻客户端 ，共同打造疫情故事栏目 #让TA来告诉你# 。这一次，让我们听@沈腾 讲述，一同见证这些“逆行者”的战疫故事！#沈腾讲述战疫故事#@网易新闻客户端 @网易健康  http://t.cn/A6zE6IPz ,2020-03-20 12:32,19,1,7
Izsi1sHYb,【特朗普讲话稿“新冠病毒”被手写改为“中国病毒”】美国总统特朗普19日在白宫新闻发布会上的讲稿被拍下，照片显示，稿件中的“新冠病毒”被划掉，手写改为了“中国病毒”。CNN报道称，随着美国新冠病毒感染人数的与日俱增，特朗普开始改变调门，努力想把中国当成“替罪羊”。在咨询过医学专家以及参考世卫组织的指导意见后，CNN认为，“中国病毒”这个说法不准确而且是污名化。http://t.cn/A6zE2uqf 原图 ,2020-03-20 10:42,145,15,56
IzmclcJjb,【国家监委调查组公布李文亮医生相关问题的调查结果】2020年2月7日，国家监委成立调查组，就群众反映的涉及李文亮医生的有关情况依法开展调查。现将调查情况通报如下：2019年12月，湖北省部分医院陆续收治了一些不明原因的肺炎病人。12月27日，湖北省中西医结合医院张继先医生向医院报告了其接诊3例不明原因肺炎患者情况。当天，武汉市疾控中心安排进行了流行病学调查和检测。12月29日，湖北省中西医结合医院又报告发现4例来自于华南海鲜市场的不明原因肺炎病例。武汉市卫健委组织专家团队进行调查，并于12月30日15时10分、18时50分在系统内下发《关于报送不明原因肺炎救治情况的紧急通知》等两份部门文件，要求做好不明原因肺炎救治工作，全面开展华南海鲜市场相关肺炎病例搜索和回顾性调查。该两份通知分别于当天15时22分和19时许被人上传到互联网上。2019年12月30日17时30分左右，李文亮医生收到同事发给他的信息，17时43分，李文亮医生在微信群中转发、发布“华南水果海鲜市场确诊了7例SARS”“在我们医院后湖院区急诊科隔离”等信息。18时42分，又在该群发布“最新消息是，冠状病毒感染确定了，正在进行病毒分型”“大家不要外传，让家人亲人注意防范”。按照武汉市关于不明原因肺炎疫情防控工作安排，武汉市公安机关依据传染病防治、治安管理等法律法规，以及市卫健委的情况通报，对在网上出现的转发、发布SARS等传染病信息情况进行了调查处置。2020年1月3日13时30分左右，武汉市公安局武昌分局中南路派出所与李文亮医生联系后，李文亮医生在同事陪同下来到该派出所。经谈话核实后，谈话人员现场制作了笔录并对李文亮医生制作了训诫书。调查通报详细公布了李文亮医生的发病、治疗、抢救以及抚恤、善后等情况。组织抢救的医生说，李文亮医生是我们的同事，又很年轻，我们不希望他走，只要有一点希望我们就不愿放弃，当时没有想其他任何因素，就是想救活他，所以抢救了很长时间。据为李文亮医生会诊的院外专家讲，从李文亮医生病案看，医院治疗比较规范，能够根据病情调整药物和措施。医院建议采取和实际采取的重要医疗措施，均征求了李文亮医生或其家属意见。调查组的工作建议是：由于中南路派出所出具训诫书不当，执法程序不规范，调查组已建议湖北省武汉市监察机关对此事进行监督纠正，督促公安机关撤销训诫书并追究有关人员责任，及时向社会公布处理结果。http://t.cn/A6z8GoMo 原图 ,2020-03-19 19:11,427,57,289
IzmbG5dRQ,新冠疫情蔓延全球，在这支6分钟的视频里，我们梳理了2个月来日本、韩国、意大利、伊朗的疫情发展节点，让你看懂日韩两国是如何逐渐控制疫情，意大利伊朗又是如何相继“沦陷”的。  网易新闻客户端的微博视频  ,2020-03-19 19:10,43,25,8
IzldBq5WZ,"【澳籍""跑步女""被辞退 警方：注销工作许可 限期离境】北京市公安局出入境管理局依据相关规定，决定依法注销梁某妍工作类居留许可、限期离境。梁某妍，女，47岁，澳大利亚籍，就职于拜耳医药保健有限公司。3月15日下午，本应在租住地居家观察的梁某妍，未戴口罩在小区内跑步，社区卫生防疫工作人员发现后进行劝阻，但该人情绪激动，拒不配合。民警到场后，对梁某妍进行了批评教育，要求其严格遵守疫情防控相关规定，梁某妍表示服从管理，未再外出。梁某妍的行为在网上曝光后，所在公司对其辞退处理。http://t.cn/A6zQuBSE 原图 ",2020-03-19 16:42,136,18,49
IzjVDDjg6,【坚守疫情一线！#高速路上的守门人#】疫情防控以来，来自河北雄安新区雄县的公安、交通、卫生检疫部门的十二位同志，不分昼夜地轮守在高速路口。他们，把疫情拦在身前，把群众护在身后。@新华网 联合@网易新闻客户端 ，共同打造疫情故事栏目#让TA来告诉你#。这一次，让我们听@陈数 讲述，一同见证这些平凡英雄的抗“疫”故事。#陈数讲述战疫故事#@网易新闻客户端 @上流君 @网易健康 http://t.cn/A6zQZr4n ,2020-03-19 13:25,22,0,6
Izj92daRm,"【特朗普称新冠病毒""中国病毒"" 世卫：不应同种族联系】世卫组织新冠肺炎例行发布会上，世卫组织卫生紧急项目负责人迈克尔·瑞安针对美国总统特朗普称新冠病毒为“中国病毒”做出回应：病毒没有国界，不区分种族肤色和财富。我们在语言使用上要小心，应避免把病毒同个人联系在一起。我相信任何人都会后悔把病毒同种族联系在一起。2009年（H1N1）流感大流行是始于北美，我们也没把它称作北美流感。所以当遇到其他病毒时，我们采用同样的命名方式，避免同地域联系。http://t.cn/A6zHm9rC 原图 ",2020-03-19 11:25,52,3,23
IziLAFiaO,"【疫情当头社区大妈竟组团去欧洲 遭网友""人肉""恐吓】据台媒，台湾省新北市中和区瓦磘里长林绮芳，在欧洲疫情爆发期间，仍在社区里民的群组里号召，20人组团前往西班牙及葡萄牙旅行。事发后，林绮芳紧急关闭“脸书”，并提前返回岛内。但林绮芳表示，连日来遭到岛内网友“人肉”，甚至有人恐吓“叫我去死”。她透露，家人受到很严重安全威胁，“很对不起家人”。http://t.cn/A6zHOIGQ [组图共2张] 原图 ",2020-03-19 10:27,15,1,14
Iz9MkCf8F,【痛心！#郑州社区民警牺牲在战疫一线# 】奋战抗疫一线17天，郑州市公安局东风路分局社区民警樊树锋因劳累过度，晕倒在工作岗位，2月19日抢救无效离世。@新华网 联合@网易新闻客户端 ，共同打造疫情故事栏目 #让TA来告诉你# 。这一次，让我们听周深@卡布叻_周深 讲述，一同见证和铭记这位平凡英雄最后的抗“疫”故事。#周深讲述战疫故事# @网易新闻客户端 @上流君 @网易健康http://t.cn/A6zjIUqv ,2020-03-18 11:34,313,29,61
Iz2eUw3Ch,【艺人黄智博假借卖口罩诈骗获刑3年3个月 当庭悔罪】乐华娱乐前旗下艺人黄智博，涉嫌在疫情期间以“卖口罩”为名实施诈骗一案，今日开庭宣判。被告人黄智博因犯诈骗罪，被判处有期徒刑3年3个月，并处罚金1万元。他表示自己无工作，没有收入，诈骗的钱“用于消费”，因一时冲动拉黑被害人，曾想退赔，但未来得及退赔，就被公关机关抓获。黄智博当庭道歉称，自己已知错，不希望因自己，影响父亲身体。http://t.cn/A6zO15Su [组图共2张] 原图 ,2020-03-17 16:23,76,4,34
Iz1EbpYsV,【“很糟糕、很糟糕” 特朗普态度终于变了】当地时间16日下午，美国总统特朗普公布了更为严格的防疫指导意见，建议美国人今后15天避免10人以上聚集。特朗普表示，疫情可能会持续到七八月份或更晚，“很糟糕、很糟糕，我们期待能出现最好的情形，而不是最坏的。”特朗普说，美国政府准备采取任何必要的措施，或考虑在“热点地区”采取隔离、宵禁等举措，但暂不考虑在全国施行。http://t.cn/A6zO9l1a 原图 ,2020-03-17 14:52,136,17,48
Iz141fRg6,【最美逆行！驰援武汉的女护士长】原本计划除夕回武汉娘家的护士长李君，毅然加入了支援湖北的医疗团队，两个月坚守一线未曾见过家人。@新华网 联合@网易新闻客户端 ，共同打造疫情故事栏目#让TA来告诉你#。这一次，让我们听许光汉@許光漢GregHan  讲述，一同见证这位李君护士长，真实的战“疫”故事。#许光汉讲述战疫故事#   @上流君 @网易健康 http://t.cn/A6zOwqSq ,2020-03-17 13:23,589,46,135
Iz0KElUcB,【太严吗？格力员工聚会被董明珠开除！连领导也被免掉】董明珠近日在直播中表示，有员工在疫情期间聚餐，我们把他开除了，也把他的领导免掉了。因为当时规定不准聚会和聚餐。在这个特定的环境下，你尊重这个制度，不仅是对你自己负责，也是对别人负责。老板联播的微博视频  ,2020-03-17 12:35,164,7,36
IyVdnzCfB,#深夜尬聊# 这次疫情对你个人最大的影响是什么？  原图 ,2020-03-16 22:30,58,11,109
IyROHCbL6,【钟南山专访：目前没证据表明新冠肺炎会成为季节性疾病】1.回顾疫情：从深圳一家6口聚集性病例判断肯定有人传人现象，也从在武汉的学生处获悉了一些不太乐观的情况，到了湖北以后，进一步追问时，发现在湖北一个大医院出现了医务人员感染。在1月中，湖北省的实际情况，远比当时公开或新闻报道的要严重。2.防控复盘：如果封城推后5天，全国到3月份后的发病峰值应该是17万。早期的科学防控、预警极为重要，必要的紧急情况下，CDC应该有权力直接向社会发出预警。建议提升CDC地位。3.重要判断：新冠肺炎成为季节性流行病的证据还不足 。4.传染率、致死率：从传播指数来看，流感的传播指数接近1.5，SARS是2-2.5，新冠肺炎接近3，新冠肺炎的传播率更高。SARS的病死率接近10%，MERS接近30%，如果积极防控，目前新冠观察到数据在1%左右，新冠肺炎的病死率要低许多。5.治疗经验：摸着石头过河，国外同行也在跟我们索取诊疗技术方案。我们中国的救治经验对国外也有一定的指导作用。http://t.cn/A6z9i32v http://t.cn/A6zC5UDX ,2020-03-16 13:51,65,17,30
IyRM3mBso,"【武汉一濒死非新冠患者:病危通知书上写""人财两空""】2月28日至今，汪冰每天都会接到丈夫的病危通知书。那些医疗术语很陌生，但最后一行字，让双手一次又一次地发抖：“病程中随时可能呼吸心跳骤停死亡，最终预后差，人财两空。”2月16日，丈夫方立强“黄疸肝炎”病发，本来简单住院10天即可康复出院的疾病，面对突如其来的疫情，武汉的医疗资源悉数倾斜，丈夫从轻症一步步拖到病危。大半个月里，汪冰寻遍武汉各大医院，曾在围挡的缝隙中，看到过那些有能力收治丈夫的医院大楼，一次次试图入院却被拒之门外。或者，是面对那些因为过道里躺着危重患者，而无暇顾及的医生……http://t.cn/A6zCGDBW [组图共5张] 原图 ",2020-03-16 13:44,618,49,135
IyRJNyeaY,【五一调休增为5天小长假 专家:或迎第一个旅游高峰】3月13日，央视网发布关于2020年放假调休日期的具体安排，其中劳动节放假安排为：5月1日至5日放假调休，共5天，引发网络讨论“是否为恢复五一黄金周的讯号”。中国旅游研究院院长戴斌对此表示，目前有关部门并没有明确表示要恢复五一黄金周。他认为，如果4月份疫情能够结束，五一假期将会迎来今年第一个旅游消费高峰。http://t.cn/A6zCb1pL 原图 ,2020-03-16 13:38,97,7,45
IyRcpEzKy,【95后女护士主动报名驰援武汉，系所属医疗队伍年龄最小的志愿者】@新华网 联合@网易新闻  ，共同打造疫情故事栏目#让TA来告诉你#。这一次，让我们听@罗云熙Leo 讲述 ，一同见证“90后”们奋战一线的抗“疫”故事。#罗云熙讲述战疫故事#  @上流君  @网易健康 新华网的秒拍视频  ,2020-03-16 12:16,5123,1608,1939
IyqG9btNw,【#飞猪万元机票只退105元# 武汉女子称投诉无门怒曝光】武汉的刘女士曾购买1月19日武汉飞马累，1月24日返回武汉的连乘机票。后来武汉发布封城消息，航班取消，因此她选择非自愿退票，重新高价购买机票回国到广州。然而3月12日，刘女士发现花了12812元买的机票，结果退款却只收到105元。因此刘女士找到卖家，结果卖家称她不符合标准，并且将她投诉账户拉黑。刘女士表示飞猪客服电话一直打不通，航空公司也联系不上，不得不网络曝光。按民航局规定，28号之前符合退票规定应该退一半费用。而飞猪平台却显示：不符合疫情退票政策。你怎么看？ @易视频  http://t.cn/A6zIZ3xM ,2020-03-13 16:45,354,31,224
IyqvA5vt3,【#大妈无微信扫码乘车被拒# 司机：车上百分之百乘客都同意才载你】3月12日晚上，贵州贵阳一位大妈因为使用老人机，没有微信，无法扫码，想乘公交遭到司机拒绝。大妈把两个大箩筐抱上车，并苦苦哀求司机:“求你一下嘛，天黑了”。但司机则拒绝，称“这么多人的安全你负责吗？” 司机称疫情期间规定乘客必须扫码，显示健康后才能乘车，自己也没有办法，最后表示如果车上百分之百的乘客都同意，就允许大妈上车。由于乘客们也不敢表态，大妈只好又背起了两个笨重的大箩筐下车了。 最终大妈打电话让儿子开车来接，并表示回家后会去社区办个健康证明。你支持司机的做法吗？如果你是车上的乘客，会让大妈上车吗？ @易视频   http://t.cn/A6zI4DVl ,2020-03-13 16:19,866,26,258
IyoObiwYP,#樱花色系海报# 昨天看新闻，武汉的樱花已经开了，网易新闻设计师用樱花色系创作了一套疫情海报，希望在这个周末，带给大家扑面而来的春天气息。@网易科技频道 @网易财经频道 @网易娱乐频道  [组图共7张] 原图 ,2020-03-13 12:00,81,38,7
IyjvorOFi,#深夜尬聊# 疫情期间，你学会了哪些新技能？  原图 ,2020-03-12 22:30,36,2,30
Iygc45a6R,【业主疫情期间把电梯当垃圾箱 被物业约谈仍不合作】近日，吉林长春。某小区业主在疫情管控期间往电梯扔垃圾。物业员工告诉澎湃新闻，已对当事业主进行谈话，但对方不合作，不排除下次报警处理。业主疫情期间把电梯当垃圾箱 被物业约谈仍不合作 澎湃新闻的微博视频  ,2020-03-12 14:04,91,15,49
IyeDutnMX,【NBA发声明正式宣布停摆:将继续研究下一步措施】据NBA官方确认，2019-2020赛季暂停。目前爵士中锋戈贝尔已被确诊为新冠肺炎，爵士和雷霆的球员都在雷霆主场内被隔离。“在今天的比赛结束后，NBA将暂停比赛行为，直到未来有更多通知。在这段停摆期，NBA将继续研究应对冠状病毒流行病的下一步措施。”http://t.cn/A6zqVUK0 原图 ,2020-03-12 10:06,7,3,11
Iy9UBEdaf,【南京秦淮区：鼓励干部带头消费 区领导不低于100元】11日，南京“秦淮区新型冠状病毒感染的肺炎防控工作指挥部”的红头文件在网络热传，鼓励“机关干部、各级领导带头消费购物支持企业共渡难关”。文件倡议，区领导本周到辖区内商贸、餐饮等企业消费不低于100元。几天前，南京市委书记张敬华“下馆子”堂食小吃的照片也在当地朋友圈刷屏，不仅获得不少商户的点赞，也鼓舞了不少市民“下馆子”的“勇气”，成为特殊时期的特殊之举。http://t.cn/A6zblOB2 [组图共2张] 原图 ,2020-03-11 22:04,23,9,54
Iy0Ep4M5k,#深夜尬聊# 疫情结束后，你打算做的第一件事是什么？  原图 ,2020-03-10 22:30,95,13,82
IxOhFtu0s,【钟南山：估计全球疫情至少延续到6月份】钟南山院士表示，估计全球疫情发展，至少延续到6月份。新冠病毒的防控重点将来会从输出转为输入，广东国际交往特别多，所以要加强边检边境检测的措施，而且要制定从国外疫区来华的措施，对他们做必要的隔离。对疫情严重的国家，广东可能要对外进行援助，包括防护、试剂、治疗技术。http://t.cn/A6zh1tOy 原图 ,2020-03-09 15:01,26,7,10
IxEweuZya,#你见过素颜最美的女生# 是什么样的呢？是那些坚守在抗疫一线的女医者。她们素颜朝天，额头、脸颊上被勒出的痕迹，是奉献者的勋章。她们勇敢、干练，用专业坚守，撑起生命的桥梁。纪实访谈节目#我是医者#今天正式上线。在这个特殊的节日，希望有更多人，“看见她力量”。最后想说：妇女节快乐，你们辛苦了。http://t.cn/A67g3vFL ,2020-03-08 14:09,13,1,1
IxEc59Wt3,#我是女人，不是超人#                                                                疫情之下，不是有所牺牲才能获得赞扬还有这样一群女性面对高压时，用身体力行向社会证明着如何用坚韧和温情守护社会和家庭。@喜马拉雅 发起#致敬女声力量#活动让更多人能去关注疫情之下平凡而伟大的女性力量！打开喜马拉雅App搜“致敬女声力量”说说疫情之后你想对那个“她”说什么？ [组图共9张] 原图 ,2020-03-08 13:19,19,4,1
IxCmwcjoH,为“战疫”巾帼传递祝福，今天全国妇联@女性之声 携手@网易云音乐 、@网易新闻客户端 推出#致敬了不起的她#歌单。http://t.cn/A67nQYFX 并邀请@石璐Atom @刘柏辛Lexie @刘惜君 @李斯丹妮 @张远Bird @武艺 @金玟岐 @宣璐 @黄绮珊 @斯琴格日乐 @蔡雅同 #用音乐致敬了不起的她#  她们挺身而出与病毒抗争，化身天使守护你我。让我们一起致敬“战疫”巾帼，用音乐传递温暖。#致敬抗疫她力量# http://t.cn/A67eglY7 ,2020-03-08 08:40,708,40,126
IxcsEus2T,#100条防疫知识#疫情肆虐，心存疑问？网易科技联合中国科协科技传播中心推出大型系列策划《疫情大考，50位科学家的100条建议》，50位科学家联合出击，囊括10大核心主题，汇聚100条科学建议，让我们用1分钟时间，学会用知识和理智武装自己，战胜疫情！第①期来袭>>  [组图共9张] 原图 ,2020-03-05 14:43,4,4,2
Ixc7pwSZq,【李文亮等34人追授疫情防控先进个人称号】国家卫生健康委、人力资源社会保障部、国家中医药管理局印发《关于表彰全国卫生健康系统新冠肺炎疫情防控工作先进集体和先进个人的决定》，表彰全国卫生健康系统防疫先进：113个集体、472位同志受表彰；追授徐辉、刘智明、李文亮等34位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，获奖个人享受省部级表彰奖励获得者待遇。http://t.cn/A67HIcpP 原图 ,2020-03-05 13:51,159,24,48
Ix3h096DB,【院方回应领导补助高于抗疫一线医护：错将临时名单公示为补助标准】网友爆料，陕西安康市中心医院抗疫一线补助不公，医院领导偶尔值班却拿全勤补助，金额远高于一线抗疫职工。医院回应，系审核不严，错将拟上报的临时名单公示为补助标准，将重新核对。目前，安康市纪监委已介入核查。http://t.cn/A67WwwMn ,2020-03-04 15:20,307,70,97
Ix1Mg88XI,【医院领导补助1天9900高于援鄂一线？纪委监委介入】有网友反映，陕西省安康市中心医院存在“医院领导抗疫补助高于援湖北一线人员”问题，甚至有的医生“上一天发热门诊就拿9900”，引发热议。目前，安康市纪委监委已成立核查组开展工作，后续情况将及时向社会公开。医院领导补助高于援鄂一线人员？当地纪委监委彻查  原图 ,2020-03-04 11:31,263,52,69
IwUwxf1IP,【220秒看日本疫情发展轨迹：从“佛系”到“采取一切手段”抗疫】1月16日日本确诊首例病例，2月29日已经累计确诊947例，这43天时间里，日本“新冠肺炎”疫情经历了怎样的变化，戳视频☞  网易新闻客户端的微博视频  ,2020-03-03 17:03,14,11,9
IwTiqdSrH,【纽约州长:新冠肺炎病例80%能自愈 没必要去医院】美国纽约州举办发布会通报新冠肺炎疫情情况，对于纽约州出现首例新冠肺炎确诊病例，纽约州长安德鲁•科莫表示，该病例并没有在医院治疗，因为80%的新冠肺炎病例都会自愈，不用去医院。“有危险的20%是那些免疫力低下，身体虚弱的老年患者。好消息是，小孩子看上去不会被感染。”http://t.cn/A67CckX8 http://t.cn/A67KnVfg  ,2020-03-03 13:56,21,19,61
IwKpvqAqy,【云南临沧师生被强制服用大锅药：紧急叫停】据网友爆料，云南临沧强制师生服用 “大锅药”，学生需服药才能报到入学。“大锅药”给出中医药预防药方，教育体育局值班人员称，对新型冠状病毒能起到预防作用。随后，云南临沧官方通报，紧急叫停该行为。市教育体育局称，本意只是“倡议”学生服用，但个别区县执行时与要求不符。http://t.cn/A67a2gdU ,2020-03-02 15:19,117,38,54
IwKlm3oy6,【刑满释放人员为何能离汉抵京？#联合调查组公布黄某英事件调查结果#：#黄某英事件是因失职渎职导致的严重事件#】2月26日，经中央政法委批准，司法部牵头，会同中央政法委、最高人民检察院、公安部组成联合调查组。2月27日，联合调查组赶赴湖北，在湖北省调查组的密切配合下，就武汉女子监狱刑满释放人员黄某英感染新冠肺炎离汉进京事件进行调查。3月2日，联合调查组公布调查结果，认为“黄某英事件”是一起因失职渎职导致的严重事件，性质恶劣，影响极坏，给首都疫情防控工作带来极大隐患。（人民日报）http://t.cn/A67aYKij 原图 ,2020-03-02 15:08,61,11,30
Iwg7qnkfO,#只要家中还有网，生活还是很容易#被疫情困在家中的你，已经多久没有运动了？网易新闻携手体坛名将@陈一冰、@张培萌、@汪順Steve ，向你发出“宅家”运动邀请。快跟随“最强教练”们的步伐，一起在家动起来，愿春暖花开再相见，你能瘦成一道闪电！ 网易新闻客户端的微博视频  ,2020-02-28 10:12,14,2,2
IwbwrpR3v,#深夜尬聊# 疫情之下，你有哪些遭遇或转变？  原图 ,2020-02-27 22:30,11,3,25
Iw7Jt6GIZ,【钟南山：我们有信心 四月底基本控制疫情】钟南山院士在广州医科大学疫情防控专场新闻通气会上表示，“根据我们团队在传统模型基础上加上影响因素，国家强力干预和春节后的回程高峰消除后，预测高峰应该在2月中接近2月底。到了2月15日，数字果然下来了。我们更接近国外权威的预测值。我们有信心，四月底基本控制。”http://t.cn/A6723ViD 原图 ,2020-02-27 12:51,19,5,12
Iw7HKpZ9j,【钟南山：如12月初就严防的话 病人将会大幅减少】广州市政府新闻办疫情防控专场新闻通气会上，钟南山院士表示，21世纪已经有三次冠状病毒的感染，凡是发现冠状病毒的感染，马上要严防扩散，这次就是一个极大的教训。假如我们在12月初，甚至是1月初能够采取严格防控措施的话，我们的病人将会大幅减少。我们曾经估计过，要是25号再实施的话，我们将会增加到十几万人。http://t.cn/A672W6Pj http://t.cn/A672uie8 ,2020-02-27 12:46,45,45,58
Iw6C1c02L,#搜狗输入办公神技# 让云办公搜easy！@搜狗输入法 携手@网易新闻客户端 带你一起体验【传输沟通破“壁”机】文字扫描、多国语音翻译让国内外case也能轻松搞定！关注@搜狗输入法 ，带 #助力云办公 抗疫更轻松# 转发微博，3月4日抽2人平分200开工红包  抽奖详情  原图 ,2020-02-27 10:00,219,555,408
Iw25Xdo2o,#深夜尬聊# 疫情过后，你最想做的一件事是什么？  原图 ,2020-02-26 22:30,12,5,68
IvYoihoib,【#南宁疫期800人扎堆赏山樱花# 保安：戴口罩也要离远点！】2月25日，广西南宁。石门森林公园内樱花谷的2000多株“山樱花”争相绽放，虽然新型冠状肺炎疫情肆虐，但仍然吸引不少市民戴上口罩前来赏花踏青。据介绍，周末这两天每天大约有700到800人密集扎堆前往石门森林公园樱花谷观赏樱花，公园保安称，会对未带口罩的游客进行劝阻，希望游客在赏花的同时，不要聚集靠得太近。http://t.cn/A67Pn01K ,2020-02-26 13:04,14,4,7
IvXG0jlo0,【司法部回应监狱疫情情况：3省5所监狱共确诊555例】司法部副部长熊选国介绍，截止2月25日，全国湖北、浙江、山东3个省共5个监狱，发生了新冠肺炎感染疫情，确诊病例555例，其中疑似19例，重症4例。目前为止没有发生监狱在押罪犯感染新冠肺炎死亡病例。全国其他监狱没有发生罪犯感染新冠肺炎的疫情。http://t.cn/A677sdGQ ,2020-02-26 11:15,18,5,5
IvXC79oWb,【韩总统文在寅视察大邱 当地官员秘书事后确诊感染】韩国大邱市经济副市长的秘书于25日被确诊感染新冠肺炎，就在同一天，韩国总统文在寅视察大邱市，并与该副市长一同出席新冠肺炎疫情对策会议。青瓦台建议当时出席会议的青瓦台相关人士以及媒体人士自我隔离一周。韩国疾病管理本部中央防疫对策本部表示，总统文在寅不是自行隔离对象，而该副市长的新冠病毒检测呈阴性。http://t.cn/A67zP0LE [组图共2张] 原图 ,2020-02-26 11:05,31,3,22
IvXAnkW5s,【韩国旅游的杭州老师急哭:回家太难 机票涨了10倍】新冠肺炎疫情正在全球多个国家蔓延，包括意大利、韩国及日本等国感染人数大幅上涨。高先生是杭州一名高校讲师，1月27日到韩国首尔旅游。他表示，现在回杭州“太难了”，直飞机票买不到，机票从500涨到近5000，还得从青岛转飞。此外，首尔飞威海、大连、北京、上海等地价格亦保持急速增长趋势，经济舱价格最高超7000元。http://t.cn/A677regi [组图共6张] 原图 ,2020-02-26 11:01,1188,29,183
IvXugw0d9,【国际奥委会：若疫情5月得不到控制 东京奥运或取消】据美联社消息，国际奥委会高级成员说，如果新冠肺炎疫情在5月下旬得不到控制，2020年东京奥运会可能将被取消，而不是推迟或换城市举办。国际奥委会：若疫情5月得不到控制 东京奥运或取消  原图 ,2020-02-26 10:46,42,7,13
IvON1lYUY,【世卫组织：中国疫情顶峰已过 尚未构成全球性大流行】世界卫生组织总干事谭德塞24日表示，世卫组织和中国联合专家考察组已结束在中国的疫情考察工作，专家组认为中国防控疫情措施避免了大量病例，疫情顶峰已过，尚未构成全球性大流行，有关情况应给所有国家带来防控疫情的信心。专家组认为，中国疫情在1月23日至2月2日期间达到顶峰，此后一直在稳步下降。轻症患者康复时间平均约为两周，重症患者可能需要三到六周才能康复。中国防控疫情的措施避免了本可能出现的大量病例。http://t.cn/A67v2wgU 原图 ,2020-02-25 12:37,220,11,54
