微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IAcmPuMJu,【#12地新增47例境外输入病例#】3月24日0—24时，新增报告境外输入确诊病例47例（上海19例，北京5例，广东5例，天津4例，福建4例，内蒙古2例，江苏2例，四川2例，吉林1例，浙江1例，山东1例，陕西1例）。截至3月24日24时，累计报告境外输入确诊病例474例。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd5ux37gquj20u01ekb29.jpg,无,无,2020-03-25 08:00,微博 weibo.com,7794,608,1394
IAcmzeOx6,【#湖北昨日0新增#】3月24日0—24时，湖北新增确诊病例0例（武汉0例），新增治愈出院病例487例（武汉472例），新增死亡病例3例（武汉2例），现有确诊病例3828例（武汉3794例），其中重症病例1368例（武汉1358例）。累计治愈出院病例60810例（武汉43686例），累计死亡病例3163例（武汉2526例），累计确诊病例67801例（武汉50006例）。新增疑似病例0例（武汉0例），现有疑似病例0例（武汉0例）。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd5uhm2nynj20ob0obk0y.jpg,无,无,2020-03-25 07:59,微博 weibo.com,6955,320,784
IAcmsbkJi,【#31省区市新增47例确诊病例#，#31省区市新增47例均为境外输入#】3月24日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例47例，均为境外输入病例；新增死亡病例4例；新增疑似病例33例，均为境外输入病例。　　当日新增治愈出院病例491例，解除医学观察的密切接触者1215人，重症病例减少174例。　　截至3月24日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例4287例（其中重症病例1399例），累计治愈出院病例73650例，累计死亡病例3281例，累计报告确诊病例81218例，现有疑似病例134例。累计追踪到密切接触者693223人，尚在医学观察的密切接触者13356人。　　湖北新增确诊病例0例（武汉0例），新增治愈出院病例487例（武汉472例），新增死亡病例3例（武汉2例），现有确诊病例3828例（武汉3794例），其中重症病例1368例（武汉1358例）。累计治愈出院病例60810例（武汉43686例），累计死亡病例3163例（武汉2526例），累计确诊病例67801例（武汉50006例）。新增疑似病例0例（武汉0例），现有疑似病例0例（武汉0例）。　　3月24日0—24时，新增报告境外输入确诊病例47例（上海19例，北京5例，广东5例，天津4例，福建4例，内蒙古2例，江苏2例，四川2例，吉林1例，浙江1例，山东1例，陕西1例）。截至3月24日24时，累计报告境外输入确诊病例474例。　　累计收到港澳台地区通报确诊病例628例：香港特别行政区386例（出院102例，死亡4例），澳门特别行政区26例（出院10例），台湾地区216例（出院29例，死亡2例）。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd5uh7ps0sj20u00witav.jpg,无,无,2020-03-25 07:59,微博 weibo.com,14082,675,1526
IAcl5C3tZ,【金银潭医院院长#张定宇说援鄂医护是拯救地球的英雄#】24日，武汉天河机场，金银潭医院院长张定宇在机场送别福建第一批援鄂白衣战士。张定宇眼眶湿润地说，“在最危难的时候，拉了我们一把！你们是拯救地球的英雄，你们所有人都是超人啊！”#金银潭医院院长送别援鄂医疗队#长江日报的微博视频  ,,无,无,无,2020-03-25 07:56,微博 weibo.com,8505,908,714
IAccy6YW7,【#特朗普考虑放宽美国管控措施#：4月中旬前让社会重新开放】据美国约翰斯·霍普金斯大学实时监测系统统计，截至美东时间3月24日下午6点47分，美国已至少有新冠肺炎确诊病例53660例，其中包括死亡病例703例。与24小时前相比，#美国单日新增新冠肺炎10446例#，新增死亡170例，为疫情暴发以来美国单日死亡病例数最高的一天。24日，美国总统特朗普在对外表态时，多次流露出希望尽快解除社会控制措施、进而恢复经济活动。特朗普表示，他的团队正在“非常努力地工作”，以使复活节（4月12日）前让社会重新开放成为现实。许多美国地方州领导人、甚至一些共和党国会议员，都对过快放松社会管控措施表达了担忧或警惕。世卫组织当天表示，美国可能会成为这场全球大流行的下一个“震中”。美军参谋长联席会议主席米利表示，模型显示，美国可能在“5月下旬、6月左右”这一时间段内挺过疫情危机，或许最迟在七月。摩根士丹利分析师在周二的一份报告中写道，如果白宫很快放松社会控制措施，可能会增加美国疫情峰值数目或推迟疫情达到峰值的时间。（郑琪） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gd5v5moxjzj20i20c5wfp.jpg,无,无,2020-03-25 07:35,微博 weibo.com,71398,1271,5758
IAc8C5TNV,【#法国新冠肺炎病例突破两万例#】法国卫生总署署长热罗姆·萨洛蒙在24日的新闻发布会上通报说，截至当日法国累计确诊新冠肺炎病例22300例，较昨日新增2444例。其中新增死亡240例，累计死亡1100例，住院10176例，治愈3201例，重症2516例。（刘玲玲）  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gd5thseu33j20ob0obk0y.jpg,无,无,2020-03-25 07:25,微博 weibo.com,1639,184,308
IAc8vipCt,【#英国版方舱医院准备建设#】3月24日，英国宣布将把位于伦敦东部的“ExCel”会展中心改建为临时医院，用来收治新冠肺炎患者。英国将这座临时医院命名为“南丁格尔医院”，由军方和国家医疗服务体系（NHS）共同管理，最初将提供500张配备呼吸机和氧气设备的床位，饱和时可收治4000名患者。临时医院的医疗团队将包括医护专业的学生和退休返岗的医护人员。此前，英国发出倡议，呼吁离岗三年内的医护人员重返一线。汉考克称，目前已有近1.2万人进行了回应。英国还将招募多达25万名志愿者，为国家医疗服务体系提供送餐送药等服务。（强薇） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gd5thhcclrj20ob0obk0y.jpg,无,无,2020-03-25 07:25,微博 weibo.com,5697,283,619
IAc43xGSI,【#哈佛大学校长夫妇确诊新冠肺炎#】据哈佛校报《哈佛深红报》24日报道，哈佛大学校长巴科及其妻子的新冠病毒检测结果呈阳性。巴科在给全校的一份邮件中写道，他和妻子周日开始出现症状——先是咳嗽，然后发烧、发冷、肌肉疼痛，他们于周一联系了医生并进行了测试，周二收到结果。巴科说，他不确定自己和妻子是如何感染上病毒的，他们自3月14日起开始在家工作。据哈佛大学官网的数据，截至24日，哈佛大学已有18名人员新冠病毒检测结果呈阳性。（郑琪） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd5t657e1bj20ob0obk0y.jpg,无,无,2020-03-25 07:14,微博 weibo.com,23902,1053,1835
IAc3XCniQ,【#美国罗斯福号航母3名水兵确诊感染#】据《国会山报》报道，美国海军代理部长托马斯·莫德利24日表示，在菲律宾海执行任务的“罗斯福”号航空母舰上有三名水兵新冠病毒检测呈阳性，这是美国海军首次在执行任务的军舰上发现确诊病例。莫德利表示，这三名水兵已被隔离，当天将被送离该航母。“罗斯福”号航母于今年1月离开圣地亚哥港，驶向西太平洋。15天前，该航母最后一次停靠是在越南岘港。据报道，“罗斯福”号航母上约有5000名船员，以及数十架战斗机和其他类型的飞机。（郑琪） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd5t5w4a1bj20ob0obk0y.jpg,无,无,2020-03-25 07:13,微博 weibo.com,19518,744,1557
IAbZRw7gl,【#热干面醒了#！】#被按下暂停键的湖北开始重启#！我们的热干面醒了！@陈小桃momo  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd5stv43s1j20u018z1ky.jpg,无,无,2020-03-25 07:03,微博 weibo.com,1108966,126975,53769
IAbTQEhrN,【转发周知！#武汉部分公交地铁恢复运营#】#今天起武汉117条公交恢复运营#。3月28日起，恢复轨道交通1号线、2号线、3号线、4号线、6号线、7号线运行。恢复运行的公交、地铁线路的开收班及运营时间，仍按车站公示时间实施。据悉，3月25日恢复的公交线路共计117条，包括汉口、武昌、武汉等三大火车站始发的42条公交线路；中心城区（含武汉东湖新技术开发区、武汉经济技术开发区）75条区域公交线路（含微循环公交线路）。投放的公交运力为全网运力的30%，后期还会根据客流情况，对运力进行动态调整。http://t.cn/A6ZPaw5J [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gd5sfqqztpj20os1ebdlz.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gd5sknrzyej20m80h140g.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd5sknsa5hj20m80evgms.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd5sknsesmj20m80etabt.jpg",无,无,2020-03-25 06:48,微博 weibo.com,7162,753,819
IAbR39qaz,【#意大利新增确诊5249例新冠肺炎#】根据当地时间3月24日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者54030例，死亡6820例，治愈8326例，累计确诊感染新冠病毒总人数为69176例，较3月23日18时新增5249例，#意大利单日新增743例死亡病例#。（韩硕）  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd5s8skwy7j20ob0obk0y.jpg,无,无,2020-03-25 06:42,微博 weibo.com,53469,1022,4011
IAbQw5gNt,【#全球新冠肺炎确诊病例超40万#】据新华社，美国约翰斯·霍普金斯大学24日发布的最新数据显示，截至美国东部时间24日13时30分（北京时间25日1时30分），全球新冠肺炎确诊病例超过40万例，达到407485例。全球死亡病例达18227例。数据显示，除中国以外，确诊病例过万的国家有意大利、美国、西班牙、德国、伊朗和法国。疫情已波及全球160多个国家和地区。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd5s7fg05rj20ob0obk0y.jpg,无,无,2020-03-25 06:40,微博 weibo.com,14496,770,1289
IA9jIEfji,【#英国新增1427例新冠肺炎#，#英国累计确诊超8千例#】3月24日，英国新增新冠肺炎感染者1427例，累计8077例。新增死亡87例，累计死亡422例。这也是#英国发现病例以来死亡人数最高的一天#。23日晚间起，英国开始实施更加严格的限制措施，要求民众除购买生活必须品、外出锻炼、求医或帮助他人、核心工作者通勤以外必须待在家中不得外出。（人民日报记者强薇） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd5h0ly18vj20ob0obk0y.jpg,无,无,2020-03-25 00:14,微博 weibo.com,5781,406,913
IA9dT0egf,【此刻，为湖北转发】3月25日0时起，武汉市以外地区解除离鄂通道管控。#被按下暂停键的湖北开始重启#！继续加油，安全有序流动！  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gd5gm5w6kvj20j60y3n4a.jpg,无,无,2020-03-25 00:00,微博 weibo.com,15394,3435,1926
IA971cZnX,【#你好，明天#】离鄂离汉通道解除管控时间点确定，暂停已久的城市将陆续重启。这场久违的春天，足足迟到两月有余。好在春回大地，荆楚大地依然花开。撤掉关卡，还须撤下心防。给走出来的人以便利，和向英雄人民致敬一样重要。只不过，虽已解封，还要慎终，外防输入、内防反弹，这股劲绝不能松。  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd5g4xtoxnj20j60y3h23.jpg,无,无,2020-03-24 23:43,微博 weibo.com,6920,1346,1684
IA91XEb1z,【#湖北多地恢复铁路到达出发业务#】中国铁路武汉局集团公司通告，①自3月25日零时起，恢复办理湖北省境内除武汉市17个铁路客站外的到达和出发业务。②自3月28日零时起，恢复办理武汉市上述17个铁路客站到达业务。③自4月8日零时起，恢复办理武汉市上述17个铁路客站出发业务。（程远州）  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd5fqfz5xrj20ob0obk0y.jpg,无,无,2020-03-24 23:30,微博 weibo.com,3049,518,616
IA8PH6Qer,【#印度宣布全国封锁21天#】当地时间24日，印度总理莫迪发表全国讲话宣布，将从周三（25日）开始实施全国封锁。据悉，封锁将持续21天。（海外网）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd5exyr7rgj21900u0b2q.jpg,无,无,2020-03-24 23:00,微博 weibo.com,3420,383,599
IA8G4vqbi,【#塞尔维亚首都多处地标点亮中国红#，感谢中方支援】3月21日和22日，塞尔维亚首都的多个标志性建筑亮起了中国红。当地用这种方式感谢中国政府提供医疗援助，向中国医疗专家致敬！CGTN的微博视频  ,,无,无,无,2020-03-24 22:36,微博 weibo.com,23505,1422,1154
IA8vGhiKJ,【夜读：人和人最好的关系，是熟不逾矩】人生的奇妙就在于，每个人都离不开亲密关系的相处，可是在生活的多重角色转换中又掌握相处的分寸。所谓伟大的友谊，是既可以互相扶持又能保持安全距离，既能做到惺惺相惜也能学会和而不同。愿我们每个人都能做到心中有尺、口中有度，守住底线、进退自如。 http://t.cn/A6ZvgFxC ,,无,无,无,2020-03-24 22:11,微博 weibo.com,7078,3374,961
IA8oQB6TK,【#天津新增境外输入确诊病例3例#，为英国、美国、瑞士输入病例】记者从天津市疾控中心获悉，3月24日6时至18时，天津无新增报告本地新冠肺炎确诊病例。新增报告3例境外输入确诊病例（均为中国籍），累计报告境外输入确诊病例9例（在院9例，其中重型1例、普通型4例、轻型1例、未分型3例；中国籍8例、法国籍1例）。境外输入第7例，女，64岁，中国籍，居住于天津市红桥区。该患者自英国乘坐航班（EK306）经迪拜，于3月21日抵达北京首都国际机场，由转运专车转送到北京国展中心，当晚由天津疫情转运专车转送至红桥区银泰公寓集中隔离点；24日晨出现发热，体温38.2℃，转送市人民医院发热门诊就诊，咽拭子、鼻拭子核酸检测结果均为阳性，经市专家组确诊为天津第7例境外输入病例，分型待定。现正转往海河医院，有关流行病学调查正在进行中。境外输入第8例，女，71岁，中国籍，居住地美国旧金山。该患者自美国乘坐航班（CA986）于3月23日抵达天津滨海国际机场，入境时体温38.5℃，个人申报有干咳、乏力等症状，转送天津市第三中心医院发热门诊。经海关检疫排查，咽拭子核酸检测结果为阳性，经市专家组确诊为天津第8例境外输入病例，分型待定。现正转往海河医院，有关流行病学调查正在进行中。境外输入第9例，男，20岁，中国籍，居住地瑞士洛桑。该患者自俄罗斯乘坐航班（SU204）于3月23日抵达天津滨海国际机场，入境时体温36.2℃，个人申报有咳痰、乏力等症状，海关检疫排查后转送至红桥区集中隔离点，经市疾控中心检测，咽拭子核酸检测结果为阳性，经市专家组确诊为天津第9例境外输入病例，分型待定。现正转往海河医院，有关流行病学调查正在进行中。3月24日6时至18时，天津无新增报告本地新冠肺炎确诊病例，累计报告本地新冠肺炎确诊病例136例，其中男性73例，女性63例；治愈出院133例，死亡3例。截至目前，全市现有疑似病例44例，累计排查密切接触者2767人，尚有178人正在接受医学观察。（人民日报记者朱虹） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd5czpbtn3j20ob0obk0y.jpg,无,无,2020-03-24 21:54,微博 weibo.com,4827,286,877
IA8n1ElsW,【#国际舆论批评美政客污名化中国#】甩锅别国，嫁祸于人的时候，请美方扪心自问，这两个月美国到底采取了哪些防控举措？疫情是人类共同的敌人，究竟谁是负责任的，谁是不肯尽责担当的，世界自有公论↓↓  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gd5cuxu5jij20n211ywtw.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd5cuy10w2j20n211yk0c.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd5cuxwu60j20n211yao3.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gd5cuy0wnoj20n211y4ac.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd5cuxto91j20n211yn7n.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd5cuy34u3j20n211y46l.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd5cuxz6qhj20n211y47s.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gd5cuxzhedj20n211ywr2.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gd5cuy4v3tj20n211ywp6.jpg",无,无,2020-03-24 21:49,微博 weibo.com,307704,12384,10030
IA8iZ9sns,【安倍回应#东京奥运会推迟至2021年#】日本首相安倍晋三24日晚表示，已与国际奥委会主席巴赫举行了电话会议。考虑到目前的状况，为了能保证让所有运动员以最好的状态参赛，日方提议将东京奥运会和残奥会最晚推迟一年举行，巴赫“百分之百同意”。#延期后奥运名称保留东京2020奥运会#http://t.cn/A6ZvTZur ,,无,无,无,2020-03-24 21:39,微博 weibo.com,26179,1449,1376
IA888gApU,【#东京奥运会火炬传递取消#】国际奥委会和东京奥组委发布联合声明： #东京奥运会最晚2021年夏天举行#。各国奥委会领导人认为，东京奥运会可以在这个动荡时期成为世界希望的灯塔，奥运圣火可以成为照亮世界的明灯。因此，大家一致认为奥运圣火将留在日本。会议还商定，奥运会将保留2020东京奥运会和残奥会的名称。据日本广播协会电视台报道，原定3月26日开始的东京奥运会火炬传递取消。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd5bmux6g1j20mi0f0wfe.jpg,无,无,2020-03-24 21:13,微博 weibo.com,4317,1067,640
IA7R9pZRx,【#匈牙利总理接机中国防疫物资#】当地时间3月24日，匈牙利从中国采购的一批防疫物资抵达布达佩斯，匈牙利总理欧尔班、创新与技术部部长帕尔科维奇以及中国驻匈牙利大使段洁龙亲自前往机场接机。据悉，这批医疗物资总重量将近70吨，包括300多万只口罩、10万份新冠病毒检测试剂、86台呼吸机、10万件防护服和10万双手套。（央视） [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gd5akxzs79j20go0b4wfh.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd5al2wqpwj21900u04as.jpg",无,无,2020-03-24 20:31,微博 weibo.com,60992,1342,2527
IA7LR8P7P,【#东京奥运会最晚2021年夏天举行#】人民日报记者刘军国报道，日本首相安倍晋三24日在记者会上表示，在与巴赫会谈中达成共识：最晚在2021年夏天举办东京奥运会。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd5a7q6767j20ob0obk0y.jpg,无,无,2020-03-24 20:18,微博 weibo.com,17045,1958,1324
IA7AlwgW3,【#工信部出台政策加快用户向5G迁移#】3月24日，工业和信息化部发布关于推动5G加快发展的通知，鼓励基础电信企业通过套餐升级优惠、信用购机等举措，促进5G终端消费，加快用户向5G迁移。推广5G+VR/AR、赛事直播、游戏娱乐、虚拟购物等应用，促进新型信息消费。http://t.cn/A6ZvPsIX  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd59e073b7j21950u0gv4.jpg,无,无,2020-03-24 19:49,微博 weibo.com,10932,844,2086
IA7rwy8I4,【#安倍提议东京奥运会延期一年#】据日本放送协会24日报道，日本首相安倍晋三将在当晚与国际奥委会主席巴赫的通话中，提议东京奥运会推迟一年举办。（海外网）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd58qmi9qnj20ob0obk0y.jpg,无,无,2020-03-24 19:28,微博 weibo.com,4177,481,774
IA7ga7c9C,【#世卫组织称美国可能成全球疫情震中#】据英国媒体报道，世界卫生组织发言人当天表示，美国新冠肺炎确诊人数出现大幅增长，#美国可能成为全球新冠疫情新的震中#。另据美国约翰斯·霍普金斯大学发布的实时统计数据显示，截至北京时间3月24日18时，美国共报告新冠肺炎确诊病例46450例，累计死亡593例。http://t.cn/A6ZvfvZj 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd57take91j211n0l378m.jpg,无,无,2020-03-24 19:00,微博 weibo.com,270334,4083,10316
IA7dqg7XG,【#西班牙新增6584例新冠肺炎#，#西班牙累计确诊39673例#】据西班牙卫生部24日公布的数据，西班牙较前日新增新冠肺炎确诊病例6584例，新增死亡病例514例，累计确诊病例达39673例，其中2696人死亡，3794人治愈出院。（人民日报记者姜波）  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd57rdfu8fj20ob0obk0y.jpg,无,无,2020-03-24 18:53,微博 weibo.com,1849,202,539
IA77y9txv,【等待重启！#我们的武汉正在苏醒#】当珞珈樱花盛放，那个我们拼尽全力守护的武汉，正在渐渐苏醒。武汉加油，我们等着拥抱你。#复工复产保卫战#  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gd57bqfi6aj20rs18g7wh.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd57bt3k4xj20rs18g7wh.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd57bvtg8dj20rs18gx1o.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd57byn5pcj20rs18gdyj.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd57c1jvlkj20rs18gdx5.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gd57c4alltj20rs18gb0u.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd57c788uwj20rs18g4j7.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gd57c9uiplj20rs18gas4.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd57ccmxoij20rs18gkjl.jpg",无,无,2020-03-24 18:38,微博 weibo.com,10699,1843,1361
IA6XdwkLW,【#星空下的黄河桃花汛#】天下黄河一壶收，眼下正是#黄河壶口桃花汛#的时节。奔腾的河水激起四溅的水花，晋陕大峡谷两岸是灼灼其华的山桃花。感受一下陕西“壶口星光”的璀璨↓↓@陕视新闻  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gd56kgjx5aj213u0pfwgo.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd56lkwjhbj20y90mk4qq.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd56kgzy4ej215o0rq76a.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd56l1gttij20u0190e82.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd56kib5k7j216d0u0jtt.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gd56ll1suej20yj0mthdu.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd56kj0p56j21900u0dht.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gd56lbkocbj20yh0mw1ky.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gd56lqvpngj20yi0mr1ky.jpg",无,无,2020-03-24 18:13,微博 weibo.com,4671,1214,742
IA6Q2wjKn,【最新数据：#中国以外新冠肺炎295448例#，美国46442例】截至北京时间3月24日12时，除中国外，192个国家和地区累计确诊294736例新冠肺炎，“钻石公主”号邮轮712例。转发关注#新冠肺炎疫情全球走势#。  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gd562n5x2mj20u022ib2a.jpg,无,无,2020-03-24 17:55,微博 weibo.com,13349,1187,1726
IA6PLpFb4,【#伊朗新增确诊1762例#，#伊朗累计确诊升至24811例#】伊朗卫生部3月24日宣布，过去24小时，伊朗新增新冠肺炎确诊病例1762例，新增死亡122例。目前该国累计确诊24811例，其中1934人死亡，8913人治愈。（人民日报记者周輖）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd562qhmtrj20ob0obk0y.jpg,无,无,2020-03-24 17:55,微博 weibo.com,1202,91,286
IA6Jsb01D,【#浙江鼓励一周休2.5天#】近日，浙江省人民政府办公厅印发《意见》，各地、各有关部门要将消费提振工作纳入重要议事日程，加快研究制定发放消费券、旅游券等消费提振政策措施，促进疫情后消费市场复苏。#浙江鼓励实行一周4.5天弹性工作制#，支持有条件的机关、社会团体、企事业单位落实带薪休假制度。http://t.cn/A6Zvhomh [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gd55jbbtmuj20y90mmnpd.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gd55jg3adlj210d0mp7wi.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gd55jgqd4xj20ye0mn4qq.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gd55jgkpjtj20ug0m1u0x.jpg",无,无,2020-03-24 17:39,微博 weibo.com,6483,659,1344
IA6v2jogm,【#德国累计确诊27436例#，#德国通过7650亿欧元援助计划#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间3月24日0时，德国共确诊27436例新冠病毒肺炎感染病例，其中死亡病例114例。较3月23日0时，新增4764例，新增死亡28例。据德媒报道，德国政府内阁已通过了支持企业及就业市场的一揽子援助计划，总金额高达约7650亿欧元，德国政府也将为此增加创纪录的约1560亿欧元债务。（人民日报记者花放） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gd54lmyspbj20ob0obk0y.jpg,无,无,2020-03-24 17:04,微博 weibo.com,4919,368,794
IA6tArAJ9,【涉嫌违反疫情防控规定，#北京对4名外国人作不准入境处理#】北京边检总站副总站长吉利霞介绍，近日已对4名涉嫌违反北京市疫情防控政策规定的外国人作了不准入境处理。根据3月3日北京市疫情防控规定，以北京为目的地的人员均需居家或集中隔离14天，自3月16日起，该规定调整为所有入境进京人员全部集中隔离观察。遇有来华外国人出境后在规定的隔离期内拟再次入境的，北京边检依据《中华人民共和国出境入境管理法》第二十五条规定，依法对其作出不准入境、退运出境处理。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gd54hyu2trj20ob0obk0y.jpg,无,无,2020-03-24 17:00,微博 weibo.com,17354,1266,1189
IA6tj5imA,【#耿爽称美国甩锅别国无助于本国防疫#】24日，外交部发言人耿爽表示，中方已多次重申，美方个别人处心积患地将新冠病毒同中国相联系，不断对中国搞污名化。中国人民对此强烈义愤、坚决反对。世卫组织和国际社会都明确反对将病毒同特定国家和地区相联系，反对搞污名化。耿爽指出，近日，美国国内不少有良知的有识之士也都公开发声，对个别人使用“中国病毒”的说法表示反对，认为这是赤裸裸地宣扬种族主义和排外心理。他们认为，将病毒称作“中国病毒”将使民众处于种族主义和暴力的危险之中，新冠病毒使所有人都受到了影响，需要携手应对，而不是仇外式地散布恐惧。很多美国主流媒体及多家智库机构也都对美国个别人的荒谬言论提出强烈批评。耿爽表示，近一时期，中美之间有一些关于病毒源头的争论。挑起这场争论的恰恰是美方，首先称病毒起源于中国，首先使用“中国病毒”、“武汉病毒”说法的也是美方。根据媒体报道，早在3月6日，蓬佩奥就公开对外使用“武汉病毒”的提法，此后美方一些政客和高官持续不断地借此来污名化中国，引起中国人民的极大义愤和强烈反对。白纸黑字言犹在耳，美方是抵赖不了的。耿爽强调，我们希望美方个别人认真倾听国际上和美国国内的理性声音，停止继续发表对中国进行污名化的错误言论。我们希望他们能够明白，采用混淆视听、甩锅别国的伎俩，使用“中国病毒”、“武汉病毒”的说法无助于美国战胜疫情挑战，也无助于抗疫国际合作。美方的当务之急是集中精力做好自己的事，与中方和国际社会一道，为抗击疫情国际合作做有益贡献。（中国之声） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gd54h32wp4j21970u0u0y.jpg,无,无,2020-03-24 16:59,微博 weibo.com,5155,342,584
IA6iEDk3a,【#教室无法保证间隔1米以上怎么办#】低风险地区正在陆续开学，但是有些教室人员密度比较大，很难保证间隔1米以上，如何应对？中国疾控中心研究员吴尊友介绍，低风险地区学生和老师居家隔离后，已经基本排除了潜伏期感染的可能，要做好每日体温监测，如果出现异常要报告及时处理。 http://t.cn/A6zsexdV ,,无,无,无,2020-03-24 16:33,微博云剪,214854,1245,9797
