微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IutR6nm5q,【好消息！#海南12名新冠肺炎患者治愈出院#】16日，海南省人民医院12例新冠肺炎确诊病例患者经过综合诊治，符合国家卫健委新冠肺炎确诊病例解除隔离和出院标准，于今天同时出院。据了解，治愈患者出院后将送属地疾病控制中心对患者集中管理，护理团队也将严密随访。截至目前，海南省人民医院已有32例患者出院。http://t.cn/A6hxmKV5 [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gbydeg7iifj20u00gwdho.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbydesxd4hj20u00u0te1.jpg",无,无,2020-02-16 17:29,微博 weibo.com,3486,167,380
IutPamg3F,#寻找抗疫平民英雄#【#快递小哥护送金银潭医护出行#：#我送的是救命的人#】汪勇是一名80后快递小哥，大年三十，他刷到一名武汉金银潭医院护士的朋友圈：“求助，我们这里限行了，没有公交车和地铁，回不了家。”他瞒着家人接下了单，第一天汪勇接送了近30位医护往返金银潭医院。随后他在朋友圈发布消息招募志愿者，共同解决医护人员出行问题。http://t.cn/A6hfEily [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gbyd9o6xlcj20jf0fge03.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbyd9rk2smj20co0m1atc.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbyd9rin49j20se0fik74.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbyd9dxeytj20c60gqwvt.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbyd9he0yzj20gl0rxk6t.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbyd9rozf5j20c70gf7iq.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbyd9rnrh3j20d20o4h5i.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbyd9e67plj20gx0z5qbu.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbyd9fjs3zj20g80bk7hm.jpg",无,无,2020-02-16 17:25,微博 weibo.com,24920,1363,1543
IutJ2EsOJ,【中国企业承建！#2022世界杯主体育场钢结构完工#】当地时间2月16日，中国铁建承建的卡塔尔世界杯主体育场主体钢结构吊装完工。卢赛尔体育场呈“马鞍形”，将承担开闭幕式、决赛和半决赛，容纳92000名观众，比鸟巢还多1000个座位，总用钢量相当于3个埃菲尔铁塔，屋面膜结构面积达5.6万平方米。（ 王黎旭 李文德 陆娅楠） http://t.cn/A6hJPJSN ,,无,无,无,2020-02-16 17:09,微博云剪,9884,499,739
IutHLtpqZ,【#北京新冠肺炎中医药参与救治率90%#】北京市卫健委新闻发言人高小俊介绍，截至2020年2月14日24时，北京市20家定点医院中医药参与救治率为90%， #北京新冠肺炎中医药总有效率81%#（包括服用中药患者中出院、症状改善两类人群）。据了解，截至14日24时，北京市累计确诊病例375例，治愈出院患者97例。在出院患者中，年龄最大的84岁，年龄最小的9个月。　  他介绍，北京市组建了中医药专家组，结合北京气候特点和定点医院收治病例的治疗经验，制修订了《北京市新型冠状病毒感染的肺炎中医药防治方案》。特别是针对普通人群、密切接触者、有慢性基础病以及儿童等重点人群提出了不同的预防方，引导广大群众合理选用中医药预防。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gbycqy755bj20ob0obk0y.jpg,无,无,2020-02-16 17:06,微博 weibo.com,67207,1236,6850
IutC8vdtE,【#宜昌特殊慢性病一次可开3个月药量#】湖北宜昌市委副书记、市长张家胜表示，将落实特殊时期医保政策，全市特殊慢性病患者一次最多可开3个月的药量，全面推广药品代购配送。 人民日报的微博视频  ,,无,无,无,2020-02-16 16:52,微博云剪,17859,750,1850
IutyaEHXT,【因未居家隔离被确诊，#北京某单位几十人被隔离#】16日，北京市召开疫情防控新闻发布会，北京市疾病预防控制中心副主任庞星火通报一则确诊案例。该确诊病人过年自驾和一家人回老家过年，期间聚餐多次，虽然个别亲戚当时有感冒的症状，但他们都没有在意，在聚餐的时候也没有戴口罩。大年初六一家人开车回到北京，初七该病例正常上班，结果刚过完元宵节，听说老家的一个聚会时的一个亲戚，被确诊了，这才想起来自己近期也有一些感冒的症状，到医院一检查果然被确诊了。因为这个病例回京后，没有居家隔离观察14天，导致他上班的时候把整个单位几十个人都作为密切接触者被隔离了。这名患者在食堂吃饭的时候，吃完饭在处理餐盘时，和他一起排队的一个密切接触者，俩人之间也没有戴口罩，这位同事也被检测为阳性。（中新网） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45gy1gbyc2abva4j20u00witav.jpg,无,无,2020-02-16 16:43,微博 weibo.com,10946,611,1475
Iutudq8ci,【#北京二级以上医院非急诊全面预约#】16日下午，在北京市新冠肺炎疫情防控工作新闻发布会上，北京市卫健委新闻发言人高小俊介绍，北京市二级以上医院将实行非急诊全面预约，要求全市三级医院原则上要在2020年2月20日前、二级医院在2月25日前推行非急诊全面预约挂号。（ 人民日报记者王昊男）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45gy1gbybs4hcy7j20ob0obk0y.jpg,无,无,2020-02-16 16:33,微博 weibo.com,1885,143,245
IuttrvV8v,【我年轻人，我扛得住！#56岁大叔风雪中守夜#自称年轻人不怕冷】2月15日晚雪后，武汉小东门社区门口，社区工作者在临时搭建的简易棚内值守工作。一班两个人，八小时，三班倒。56岁的大叔说：温度是零度，有一点冷，但自己是年轻人，扛得住。心疼大叔，辛苦了！#风雪中的守夜人#  人民日报的微博视频  ,,无,无,无,2020-02-16 16:31,微博视频,24823,1087,1694
Iutokbudh,【#湖北宜昌开通25家云医院#】湖北宜昌市委副书记、市长张家胜表示，湖北宜昌已开通云医院网上就诊，累计上线25家医院，636名注册医生，累计网上接诊36198人次。 人民日报的微博视频  ,,无,无,无,2020-02-16 16:18,微博云剪,19235,797,2111
IutmnkxsG,【国家卫健委：#不应限制外出工作人员回小区#】国家卫生健康委疾控局副局长周宇辉：可以在小区出入口设置体温监测点、严格人员登记，但不应限制外出工作人员回到小区。 人民日报的微博视频  ,,无,无,无,2020-02-16 16:14,微博云剪,7077,399,1270
IutklrjRn,【专家称#空气净化器不一定能过滤病毒#】中国疾控中心研究员冯录召：目前市场上常用的空气净化器由风机和过滤装置组成，这种空气净化器主要适用于去除污染物，产品标准里没有对病毒杀灭率的要求，所以空气净化器不一定能适用过滤病毒，建议家庭每天对室内换气，同时应注意室内外温差大引起感冒的风险。 http://t.cn/A6hx1BMy ,,无,无,无,2020-02-16 16:09,微博云剪,3039,439,508
IutfsyVRE,【#鞋子会把病毒带回家吗#？#从外面回家鞋子需要消毒吗#？】中国疾控中心研究员冯录召表示：日常生活中无需对鞋底消毒，保持清洁即可，建议回家之后在门口换鞋。 人民日报的微博视频  ,,无,无,无,2020-02-16 15:57,微博云剪,65408,1914,4430
Iut86AdY9,#卫健委回应基层抗疫填表过多#【#卫健委明确要减轻基层防疫人员负担#】国家卫健委基层司副司长诸宏明：现在疫情防控属于关键时期，大家任务很重，除了法定必须要填的一些表格以外，其他报表、统计、总结都暂停。另外，有些信息是可以共享的，要通过国家、各地联防联控机制进行统筹，实现信息共享。#让基层人员精力放在一线#，能不开的会尽量不开，能不发的文件不要发，不能以会议落实会议，以文件落实文件。 http://t.cn/A6hxE8vz ,,无,无,无,2020-02-16 15:38,微博云剪,105477,3432,9797
IusYy96ng,【国家卫健委：#全国疫情防控效果已经显现#】国家卫健委发言人米锋表示，截至2月15日24时，武汉、湖北、全国重症病例占确诊病例的比例均明显下降，其中武汉重症占确诊病例的比例，由1月28日的最高点32.4%波动下降至2月15日的21.6%，湖北其他地市重症占确诊病例的比例，由1月27日的最高点18.4%下降至2月15日的11.1%，全国其他省份重症占确诊病例的比例，由1月27日的最高点15.9%下降至2月15日的7.2%，以上变化说明，全国各地的疫情防控效果已经显现。#武汉重症占确诊比例下降至21.6%# http://t.cn/A6hxTBZW ,,无,无,无,2020-02-16 15:15,微博云剪,112666,2130,8211
IusWs7E2b,【疫情之下#去商场超市怎样才更安全#？这份防护指南，请收好！】#不戴口罩不测体温不能进超市#、乘电梯时保持距离、如需用餐推荐打包带走……一份#疫情期间商场超市防护指南#↓↓转给家人朋友！  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gby9dqb4nhj20u01bigua.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby9dqdj6oj20u01biguc.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gby9dqeiehj20u01bi12c.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gby9dqe6i6j20u01biaic.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gby9dqgb7vj20u01bi7d9.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gby9dqfuidj20u01biqfp.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gby9dqpaclj20u01biaj8.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby9dqpdibj20u01biqcv.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby9dqq1uzj20u01bik1x.jpg",无,无,2020-02-16 15:10,微博 weibo.com,1330,1387,362
IusTplOzK,【正在直播：#国务院联防联控机制发布会#】国务院联防联控机制定于2月16日15时召开新闻发布会，介绍疫情防控工作进展情况。正在直播↓↓转发关注！ 人民日报的微博视频 .  ,,无,无,无,2020-02-16 15:02,微博原生直播,5324,214,227
IusLl4JFg,【#人民直播#：#探访封闭管理中的武汉居民小区#】2月11日，武汉市新冠肺炎疫情防控指挥部下发通知要求，2月14日之前，全市住宅小区要完成封闭管理工作。封闭管理之后如何保障居民生活？小区封闭管理之后的武汉又是什么样貌？正在直播↓↓ 人民日报的微博视频 .  ,,无,无,无,2020-02-16 14:42,微博原生直播,17193,312,1485
IusJtxPgw,【#山西学校不得早于3月1日开学#】15日，山西省教育厅发布通知，全省大中小学和幼儿园本季学期开学时间不得早于3月1日。具体开学时间将视疫情防控情况，经综合研判确定后，另行通知。同时要求，所有校外培训机构在开学前不得开展任何形式的线下培训，不得举办任何形式的聚集性培训活动。线上培训要严格按照有关规定规范开展，不得违规组织开展超前超限超纲在线教学。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gby8gjny6nj20ob0obk0y.jpg,无,无,2020-02-16 14:38,微博 weibo.com,4922,190,604
IusI6rvet,【#明起杭州公交客运恢复正常运营#】16日，杭州市交通运输局发布通告，称自2020年2月17日零时起，恢复杭州市城市公共交通和市域道路客运正常运营。恢复开行的包括地铁、主城区公交线路、市域内县际道路客运、机场客运班线等。@杭州日报  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gby8ct0gbtj20j6091q3p.jpg,无,无,2020-02-16 14:34,微博 weibo.com,16077,543,2078
Iusyc4N2E,【急寻密切接触者！浙江一#确诊菜市场摊主曾隐瞒行程被立案#】16日，浙江省台州市玉环市向社会公布该市首例新冠肺炎确诊患者近期出入玉环公共场所活动轨迹。据悉，章某某(温州乐清人，玉环市城关中心菜市场经营户)于春节期间多次往返乐清，在玉环市街道、社区、菜市场工作人员防疫排查和医院就诊期间，多次故意隐瞒行程，与不特定人员产生接触。2月15日，章某某被确诊为新冠肺炎病例。当日，玉环市公安局以涉嫌以危险方法危害公共安全罪对其立案侦查。http://t.cn/A6hMpLQl [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gby7p4iclsj20u00l0wwc.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby7p4fjxfj20u00ktq6i.jpg",无,无,2020-02-16 14:10,微博 weibo.com,70129,2562,5762
IusnknYLj,【云南药监局：#云南口罩等防疫物资可先产后批#】日前，云南省药品监督管理局印发通知，按照应急物资可“先生产后审批”原则，明确疫情防控用一次性使用医用口罩、医用外科口罩、医用防护口罩和医用一次性防护服等医疗物资，生产企业具备生产条件、试生产样品合格，向省药监局申请，符合要求的即可生产上市，缓解我省疫情防控物资供给紧张，特别是防护用医疗器械严重短缺的问题。http://t.cn/A6hxxUVf 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gby6vsairaj20u0130toi.jpg,无,无,2020-02-16 13:43,微博 weibo.com,52370,490,3931
IushNizlV,【#武汉病毒所回应零号病人传闻#】近期，网传消息称武汉病毒所毕业生黄燕玲是所谓最早感染新冠病毒的“零号病人”。中国科学院武汉病毒研究所16日发声明：黄燕玲同学于2015年在我所毕业获得硕士学位，在学期间的研究内容为噬菌体裂解酶的功能及抗菌广谱性，毕业后一直在其他省份工作生活，未曾回过武汉，未曾被2019新型冠状病毒感染，身体健康。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gby6hlbgylj215o0u07wh.jpg,无,无,2020-02-16 13:30,微博 weibo.com,74799,951,6461
Ius3apqPr,【村民#挑十余里扁担给防疫人员送微波炉#：想让他们吃口热饭】2月12日，山东淄川一处疫情防控检查点，一位村民将扁担挑来的一个微波炉和一箱苹果放下后转身就走，只留下一句“让你们吃口热饭”。记者多方打听联系到这位村民，据他说，自己看天气预报说后面几天会变冷，就想工作人员那么辛苦，吃冷饭身体不好受，就是有一口热饭，吃的时候可能也放凉了，“我想着送个微波炉去吧，让他们吃饭方便些…”http://t.cn/A6hIfFrL ,,无,无,无,2020-02-16 12:54,正能量 · 视频社区,28543,1578,2018
IurRWgW5N,【#12省市2100余名医护冒雪驰援湖北#】15日，湖北各地普降大雪。来自12省市22支医疗队的2100余名医护人员冒雪驰援湖北武汉及荆州各医院。医疗队到达后，连夜奔赴武汉各方舱医院、雷神山医院及荆州市各医院。医疗队也将在各医院继续实行分级分类诊断救治，实现确认者应收尽收，对重症、危重症病例集中救治、全力救治，特别是孕产妇、婴幼儿等病例。http://t.cn/A6hMRa7G [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gby4mqc9ezj21400u0juj.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby4mug0ezj20m70et75v.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gby4myjfroj20m70ettai.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gby4n8sgp7j20m70etabg.jpg",无,无,2020-02-16 12:26,微博 weibo.com,8648,749,937
IurKu8RjT,【#方舱医院将迎首波出院高峰#】15日，武汉客厅方舱医院首批17位患者出院。武汉大学中南医院副院长、武汉客厅方舱医院副院长李志强接受采访时说：“最近几天应该会是方舱医院出院的第一波高峰期。因为自2月7号开舱正式收治病人，已过去一周时间。很多病人经过治疗后，都处于稳定再到恢复的状态，等几天内几项检测客观指标达标后就会达到出院标准。”而院方也给出院患者们准备了两份小礼物：寓意鼠年吉祥的公仔和祝福卡片。@中国之声 [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gby43w6umdj20u00mi776.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby43zl888j20u00mi0vr.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gby4438kruj20u00mijtv.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gby4470wolj20u00miwhs.jpg",无,无,2020-02-16 12:07,微博 weibo.com,37363,939,1244
Iuruq0J9b,【#贵州男子捕杀食用果子狸被查处#】近日，贵州@七星关公安 团结派出所查处一起偷猎并食用野生动物果子狸的违法行为人。经审讯，胡某交代其因疫情爆发闲赋在家，便用捕猎器去山上打点“野味”。其将捕猎器安装在后山的树林中，通过非法手段捕获了两只野生动物果子狸，随后自行宰杀食用。当民警训诫其捕杀野生动物属于违法行为且极易传染病毒时，胡某表示十分愧疚和后悔。目前，案件正在进一步办理中。http://t.cn/A6hMd6zi [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gby2yguqs7j20j60eee7b.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby2ygxzvsj20j60ee4gc.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby2ygvmo4j20j60eeazm.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby2ygleusj20go0t60uj.jpg",无,无,2020-02-16 11:28,微博 weibo.com,565371,8319,41280
Iurl64atK,【#武汉查处抗疫失职失责13人#】近日，武汉市纪检监察机关先后查处4起在疫情防控工作中不认真履职尽责案件，共有13人被查处。其中，被中央指导组指出工作不够细、不到位的武汉市洪山区，副区长王在桥因严重失职失责问题受到政务撤职处分。硚口区长丰街#漏报信息致患者自缢武汉多人被处理#，另有多人因擅自外出离岗、未落实工作人员到岗等问题受到处分。http://t.cn/A6hM040f 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gby2atdzr2j20rw17mts3.jpg,无,无,2020-02-16 11:05,微博 weibo.com,421901,9594,27359
IurhE434v,【#杭州健康码将推广至全国# #全国统一健康码下周上线#】2月11日，杭州率先推出健康码，疫情期间领取绿色码的人员凭码通行，黄码和红码需自行隔离。在国务院办公厅电子政务办指导下，支付宝正基于全国一体化政务服务平台，加速研发全国统一的健康码系统，即将于下周上线，这将有助于精准复工管理。http://t.cn/A6hMninp [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gby229ihvwj20ze0u0420.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gby22ayaifj21400u0qv8.jpg",无,无,2020-02-16 10:56,微博 weibo.com,69161,4734,7224
Iur5id9Ly,【#驻赣部队为湖北献血近38万毫升#】2月15日上午，江西省军区组织机关和直属队128名官兵向湖北省疫情地区进行专项献血。这是连日来，驻赣部队官兵以实际行动支持湖北抗击疫情的缩影。疫情发生以来，省军区1600名官兵总计无偿献血量37.71万毫升。江西发布的微博视频  ,,无,无,无,2020-02-16 10:26,微博 weibo.com,55475,2199,2929
IuqV5dEJJ,【瑞雪待“春归”！#峨眉山景区向全国医护工作者免费开放#】近日，@峨眉山景区 宣布，为致敬“最美逆行者”，自景区恢复开放之日起一年内向全国医护工作者免费开放。受新冠肺炎疫情影响，峨眉山景区暂时关闭，昔日游人如织的金顶变得“冷冷清清”。2月15日，海拔3079米峨眉山金顶迎来一片瑞雪美景。http://t.cn/A6hIN889 ,,无,无,无,2020-02-16 10:01,微博 weibo.com,25072,1075,1847
IuqPuzonV,【#湖北通报6起防疫不力问责8人#：#湖北一副县长防疫不力被免职#】16日，湖北省纪委监委网站通报了6起违反疫情防控工作纪律、履责不力的典型问题。其中，蕲春县副县长、刘河镇党委书记丁纳新履行主体责任不力，被免职并被党纪立案审查。丹江口市人大常委会副主任王公华在疫情防控工作中作风漂浮、弄虚作假，受到党内严重警告处分。另有6人分别受到党内警告、严重警告等处分。http://t.cn/A6hMN305 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gby01x9cd0j20xi0u0qod.jpg,无,无,2020-02-16 09:47,微博 weibo.com,55874,1004,3539
IuqKSxvWF,【#钻石公主号新确诊70例新冠肺炎#，#日本钻石公主号累计确诊355例#】据日本NHK报道，停泊在横滨港的“钻石公主号”邮轮上新增70名新冠肺炎确诊病例，目前，“钻石公主号”邮轮上共确诊355例新冠肺炎病例。（刘军国）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbxzu9ml5mj20j209f0tk.jpg,无,无,2020-02-16 09:36,微博 weibo.com,54330,1148,3799
IuqHA87Wo,【美国军方：#美驻伊大使馆附近遭火箭弹袭击#】据央视，法新社消息，美国军方称，当地时间16日凌晨，多枚火箭弹袭击美国驻伊拉克大使馆周边。  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbxzhf1rpnj20c80c8tdp.jpg,无,无,2020-02-16 09:28,微博 weibo.com,9346,279,1038
IuqyG7qc4,【南京#辅警抗疫一线奋战18天殉职#】据@平安南京，南京市公安局高淳分局辅警袁剑雄在新冠肺炎疫情联防联控工作中，1月24日至2月10日间坚守工作岗位，连续18个日夜奋战在防疫一线。因连续作战、过度疲劳，2月11日晚11时许，袁剑雄突发疾病，经抢救无效，于2月14日上午去世。南京市公安局高淳分局决定，追授袁剑雄同志辅警个人嘉奖，区委区政府追授袁剑雄同志“高淳区抗击新冠肺炎疫情先进工作者”称号。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbxyututvoj20b40dw3yu.jpg,无,无,2020-02-16 09:06,微博 weibo.com,111947,2555,7959
IuqwFoBsn,【#青海10天无新增确诊病例#】记者从青海省卫健委获悉，2月15日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例2例。当日无新增确诊病例和疑似病例。青海已连续十天无新增。截至2月15日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例，其中：重症病例2例，死亡病例0例，出院病例13例。累计确诊病例中，西宁市15例，海北州3例。尚有5例确诊患者住院治疗。目前累计追踪到密切接触者437人，已解除医学观察126人，尚有311人正在接受医学观察。（姜峰） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gbxypv6dx0j20j60j60v6.jpg,无,无,2020-02-16 09:01,微博 weibo.com,5194,263,682
IuqrMflDJ,【#湖北以外新增病例12连降#！】据国家卫健委数据统计，2月15日0-24时，全国除湖北以外地区新增确诊病例166例，连续第12日呈下降态势。过去这一数据分别为：890例(3日)、731例(4日)、707例(5日)、696例(6日)、558例(7日)、509例(8日)、444例(9日)、381例(10日)、377例(11日)、312例（12日）、267例（13日）、221例（14日）。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gby0esnh4qj20ha0r0ama.jpg,无,无,2020-02-16 08:49,微博 weibo.com,7460,833,1301
IuqqGgXn5,"【#全国新增新冠肺炎2009例#，#全国累计确诊68500例#】2月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2009例,新增重症病例219例，新增死亡病例142例（湖北139例，四川2例，湖南1例），新增疑似病例1918例。当日新增治愈出院病例1323例，解除医学观察的密切接触者29788人。截至2月15日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例57416例（其中重症病例11272例），累计治愈出院病例9419例，累计死亡病例1665例，累计报告确诊病例68500例（江西省核减1例），现有疑似病例8228例。累计追踪到密切接触者529418人，尚在医学观察的密切接触者158764人。湖北新增确诊病例1843例（武汉1548例），新增治愈出院病例849例（武汉413例），新增死亡病例139例（武汉110例），现有确诊病例49030例（武汉35314例），其中重症病例10396例（武汉8530例）。累计治愈出院病例5623例（武汉2915例），累计死亡病例1596例（武汉1233例），累计确诊病例56249例（武汉39462例）。新增疑似病例1036例（武汉391例），现有疑似病例5243例（武汉2168例）。累计收到港澳台地区通报确诊病例84例：香港特别行政区56例（出院1例，死亡1例），澳门特别行政区10例（出院3例），台湾地区18例(出院2例)。 原图 ",,http://wx1.sinaimg.cn/large/a716fd45ly1gbxyak2iakj20u00witav.jpg,无,无,2020-02-16 08:46,微博 weibo.com,3511,515,673
IuqoNj2L3,【成都一患者#4次核酸检测阴性第5次确诊#】这是经成都市第一人民医院诊断后，最终确诊的新冠肺炎病例，4次核酸检测均呈阴性，但医生坚持不懈寻找蛛丝马迹，并通过纤支镜灌洗采样后，第5次送检，患者被确诊为新冠肺炎。针对这个案例，呼吸与危重症科张艺凡医生说，核酸检测为阴性，并不能100%排除感染风险。http://t.cn/A6hMJ4hB 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbxy5kzv0vj20ob0obk0y.jpg,无,无,2020-02-16 08:41,微博 weibo.com,4499,437,813
Iuqmhvi4u,【转发周知！#海口景区景点向全国医务工作者免费开放#】海口所有旅游景区景点自恢复运营之日起至今年底，对全国医务工作者实行旅游优惠政策，届时医务工作者凭有效证件即可免费入园。此外，全市108家主要宾馆酒店每天各提供10间客房对全国医务工作者5折优惠（以预订当日酒店网络OTA售价为准）。同时，民宿、免税店也为全国医护人员提供食宿、购物等8折以上优惠。优惠政策景区景点名单↓http://t.cn/A6hMI1hw 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gby19vpdbsj20m81c2e57.jpg,无,无,2020-02-16 08:35,微博 weibo.com,4787,458,608
IuqjocYX0,【谢谢你们，#风雪战疫人#】在高速公路检查站、在街道路口执勤点、在“胶囊哨所”、甚至只是风雪夜里的一把伞下，交警、医护人员、疫情防控员们始终坚守岗位。感谢所有为战疫付出的人们，#谢谢每个平凡的中国人#！  [组图共11张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gbxzq2xl9nj20rs18g7wh.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxzq8sd3ij20rs18gk3f.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxzq91o38j20rs18g7a9.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbxzq90m42j20rs18gdrk.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxzq90hpuj20rs18gk08.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxzq91at9j20rs18g11z.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbxzq918utj20rs18ggw7.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbxzq901yfj20rs18gdma.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxzq96z6ej20rs18gq9r.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbxzq98awkj20rs18gdou.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbxzq98lhrj20rs18gdna.jpg",无,无,2020-02-16 08:28,微博 weibo.com,26624,3299,1876
IupR9pzji,【呼吁！#请善待检测人员#】接受检测时请主动配合，等候检测时请多些耐心，如实填报信息，少些抱怨指责，给予必要保障别让工作人员忍饥受寒…#配合疫情检测也是守牢疫情防线#，这场战“疫”，需要我们每个人共同努力，转发呼吁！  [组图共8张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gbxvqo08qfj20u01bigsf.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxvqqp9paj20u01bi45b.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxvqtjf4jj20u01bin42.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbxvqwekiqj20u01biahh.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxvqzfi1ej20u01biaha.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbxvr2j9s7j20u01bigtk.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbxvr5pao2j20u01bin45.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbxvr8j41pj20u01biai0.jpg",无,无,2020-02-16 07:18,微博 weibo.com,7622,1812,794
IupN2ozn8,【送别！著名#机械工程专家段正澄院士去世#】@华中科技大学 ：中国共产党党员、我国著名机械工程专家、中国工程院院士，华中科技大学机械科学与工程学院教授、博士研究生导师、制造装备数字化国家工程研究中心首席科学家段正澄同志因病医治无效，于2020年2月15日19时35分在医院逝世，享年86岁。段正澄院士60余年来一直工作在机械制造与自动化学科的教学与科研一线，他教育学生“将文章写在祖国大地上，写到车间里”。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gbxvgr0wv4j20ku0v842i.jpg,无,无,2020-02-16 07:08,微博 weibo.com,20937,1558,2926
