微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IFiYPtz8Y,【夜读：我知道你很累，但是别轻易放弃啊】不管是生活、工作还是家庭，我们需要承担的太多太多，总有说不尽的辛酸和委屈，总会有人不看好你。但那又怎样，坚持不懈的人终究会被世界温柔以待。爬出一条又一条“沟”，收获一次又一次成长，活成自己想要的模样。请记得，放弃很容易，但坚持一定很酷！ http://t.cn/A6AzRzhy ,,无,无,无,2020-04-27 22:01,微博 weibo.com,9823,3341,1680
IFiDZysMK,【青岛#小珠山火场明火已扑灭# 所有逆行救火的英雄们辛苦了！】据@黄岛发布，截至今天下午4时许，经过几天的积极扑救，目前小珠山火场明火已扑灭。通过开设隔离带、水泵喷洒等手段，转入火场清理看守阶段。指挥部现正组织力量全面彻底清理火场树下零星暗火，直升机配合地面力量实施洒水作业，确保灭火成果得到进一步巩固。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1ge8msmsetfj20hs0k8gzh.jpg,无,无,2020-04-27 21:10,微博 weibo.com,8205,806,1096
IFisjkjrh,"【传递这段视频！向那些#跟死神抢人的人#，致敬！】""我已经死过一回了，你们又挽救了我第二次生命”...只要有1%的希望，就尽100%的努力。这是发生在武汉的#和死神抢人的惊险画面#↓↓每一次转危为安都值得铭记。辛苦了，致敬！  人民日报的微博视频  ",,无,无,无,2020-04-27 20:41,微博视频,49421,8993,2716
IFi9sojF4,【太梦幻！摄影师在南加州拍到#发蓝光海豚群#】近日，摄影师帕特里克·科因在南加州纽波特海岸发现一群“发蓝光”的海豚。视频中，一群海豚在黑暗的海水中游着，留下一条条蓝色的光斑。据悉，一些浮游生物会发出电蓝色的光，受到波浪或船只的干扰时，水就会看起来是蓝色的。环视频的微博视频  ,,无,无,无,2020-04-27 19:55,微博 weibo.com,6500,1405,1054
IFhVZ11At,【江苏宿迁#80岁老人10年为亡妻种6000株牡丹#】江苏宿迁泗洪县金锁镇有一片花海，6000株白色牡丹花吸引了很多人的注意。一位名叫许其亚的80岁老人，一直守护着这些花，他说，老伴生前爱花，所以自己就开荒种了这些花。“我看到这花，就像看到老伴一样，我想这样一直种下去。”现代快报快快看视频的微博视频  ,,无,无,无,2020-04-27 19:22,微博 weibo.com,14647,1322,1307
IFhLE6hVm,【#20张手绘致敬抗疫战士#】逆行、使命、 敬业、坚守…20张手绘，致敬每一个伟大的战士。你们都是我们心中的英雄！@我是K董  [组图共18张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1ge8ix3v7pnj20u016f438.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge8ix7papej20u016fq9m.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge8ix4k0voj20u016gth8.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8ix6xydbj20u016gjws.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8ix4k8nfj20u016hn3p.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8ix7wysgj20u016gn5t.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8ix5btc8j20u016gahc.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge8ix56jwjj20u016gdkd.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8ix5y9noj20u016dn1z.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8ix5y83pj20u016gagt.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8ix7gspkj20u016hagu.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8ix6psvdj20u016g43i.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge8ix7ts06j20u016g447.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge8ix7ij1aj20u016hdmw.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge8ix7nwk5j20u016k775.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge8ix986kcj20u016fjwz.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8ix8yl10j20rs26iqla.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8ixaazh7j20rs2cwhaw.jpg",无,无,2020-04-27 18:56,微博 weibo.com,9855,2454,970
IFhzMz4pA,【拒绝狩猎贩卖食用野生动物，转发承诺！】经过4个月奋战，日前#吉林破获非法狩猎大案#，抓获犯罪嫌疑人27名。#吉林收缴13410件野生动物死体及制品#，其中国家一级保护野生动物紫貂4只，二级保护野生动物花尾榛鸡、猫头鹰、雕枭等70只，国家“三有”保护动物及制品13336件。吉林破获非法狩猎大案 收缴13410件野生动物死体及制品  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge8i2x9kdhj20df0e8qap.jpg,无,无,2020-04-27 18:27,微博 weibo.com,5618,2265,1085
IFhoy6Ya8,【0！#2020最喜欢的数字#】4月26日，武汉在院新冠肺炎患者清零，湖北出现6个0！新增清零、重症清零、现有确诊清零…#湖北清零记录#↓↓每个清零都值得铭记！致敬所有努力，也谢谢每个为战疫努力的你！  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1ge8h9vt1pcj20rs18g1hi.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8h9vqf99j20rs18gh55.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge8h9wiwobj20rs18gnpd.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8h9w4cy3j20rs18g1kx.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge8h9w4fbvj20rs18g7wh.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8h9w5376j20rs18g1kx.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge8h9wznjqj20rs18gb29.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge8h9x0kxyj20rs18ge81.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge8h9wx0n3j20rs18gkeq.jpg",无,无,2020-04-27 17:59,微博 weibo.com,9948,2851,1081
IFhdU2q7f,【“想你们了，孩子们！”#武汉宿管阿姨与学生视频后泪奔#】1月25日以来，@武汉理工大学 鉴湖校区F栋宿管毛红娟就一直坚守在宿舍楼。3个月以来，她经常收到学生的求助：浇花、扔垃圾、寄快递……在与大四学生视频云看宿舍后，毛阿姨一时没忍住，潸然泪下，她说真的很想念孩子们。长江日报的微博视频  ,,无,无,无,2020-04-27 17:33,微博 weibo.com,29176,1788,2258
IFh5RbNJI,【#耿爽称希望美国及时回应国内外质疑#】27日，耿爽回答记者提问时表示，最近一段时间美国国内有不少质疑。“这些声音包括疫情到底最早何时在美国出现？美国政府是否隐瞒了什么？为什么急着向其他国家和国际组织甩锅？在这些问题上，我们希望美国政府能够及时的回应本国人民和国际社会的关切，是否也可以请世卫组织来协助调查？”http://t.cn/A6A7uWiG ,,无,无,无,2020-04-27 17:13,微博 weibo.com,5091,721,692
IFgVWjMoo,【5月1日起#北京餐饮不得主动提供一次性餐具#】北京市商务局相关负责人今天介绍，《北京市餐饮服务不得主动提供的一次性餐具目录》将从5月1日起施行。饭馆餐厅不得主动提供的一次性餐具包括，筷子、勺子、刀（刀具）、叉子，#外卖平台默认不勾选餐具等于不需要#。http://t.cn/A6A73lMJ  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ge8f8o84dgj20s00jyal3.jpg,无,无,2020-04-27 16:49,微博 weibo.com,3794,542,803
IFgLw2Ly7,【#外交部反对美共和党拿中国说事捞取选票#】4月27日，外交部发言人耿爽主持例行记者会。有记者提问：美国媒体24日曝光了一份共和党参议院全国委员会向竞选机构发送的备忘录，这份长达57页的备忘录建议共和党候选人通过“积极进攻中国”来应对疫情危机。备忘录中强调了三条主要攻击路线，一是指责“中国掩盖疫情真相导致疫情蔓延”、二是攻击民主党人“对中国态度软弱”、三是共和党人将因中国导致疫情传播而推动对中国的制裁。备忘录还显示，共和党人有意在美国大选中继续炒作中国话题。中方对此有何回应？耿爽：我注意到有关报道。美国一些势力为什么总是千方百计地要借疫情攻击抹黑中国，我想答案不言自明。美方口口声声说“中方在散布虚假信息”，如果报道属实，我们不禁要问：到底是谁在散布虚假信息？中方坚决反对美国有些人硬把中国扯进美国的选举政治，拿中国说事捞选票；坚决反对美方有些人借疫情攻击抹黑中国，损害中方利益。http://t.cn/A6A7Rfq9 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ge8ehyj8f2j20di073afo.jpg,无,无,2020-04-27 16:23,微博 weibo.com,3222,336,407
IFgEFoNnQ,【最新：#全球超293万例美国超96万例#】截至北京时间4月27日14时，212个国家和地区累计确诊2934748例，“钻石公主”号邮轮712例，全球新冠肺炎累计死亡206130例。其中，#美国新冠肺炎确诊病例超96万例#。转发关注#新冠肺炎疫情全球走势#↓↓  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge8e09hg83j20u02dkx6q.jpg,无,无,2020-04-27 16:06,微博 weibo.com,2436,451,659
IFgC4n0yv,【人民直播：湖北介绍#武汉应对疫情稳就业保民生情况#】4月27日（今天）下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第86场新闻发布会，介绍武汉市应对疫情稳就业保民生工作情况，并回答记者提问。@人民日报 正在直播↓↓ 人民日报的微博视频 .  ,,无,无,无,2020-04-27 16:00,微博原生直播,929,129,135
IFgwZ7sNN,【5月1日起#北京严查市场商超免费提供塑料袋#】据北京市市场监管局，从5月1日起，北京市将重点在农贸市场、便利店、超市等商品零售场所，开展为期3个月的塑料袋专项整治行动，对销售、使用超薄塑料袋，以及免费提供塑料购物袋等违法违规行为依法予以查处。按照《北京市生活垃圾管理条例》的规定，“禁止在本市生产、销售超薄塑料袋。超市、商场、集贸市场等商品零售场所不得使用超薄塑料袋，不得免费提供塑料袋”。塑料购物袋的厚度应不小于0.025mm。商超和集贸市场不得免费提供塑料袋，市场内的塑料袋将由“专柜”统一销售给经营者，而对于塑料袋的价格则可由商品零售场所自主制定。http://t.cn/A6A7Y53D 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge8dgrclxij217k0u07wh.jpg,无,无,2020-04-27 15:47,微博 weibo.com,5236,337,945
IFgptnBDk,【#民航本周将安排5架次航班接900公民回国#】中国民航局飞行标准司副司长韩光祖表示，4月20日至26日，民航一共安排了4架次临时航班，协助在美国、英国和意大利的854名我国公民回国，其中留学生711名。本周计划安排5架次临时航班，分别赴美国、英国、意大利和西班牙，预计将接回900名我国公民，其中主要以留学生为主。 http://t.cn/A6A7OYlt ,,无,无,无,2020-04-27 15:29,微博云剪,3217,252,772
IFgnAD23n,【#全国近1个月报告107例境外关联病例#】国家卫生健康委疾控局监察专员王斌表示，自3月21日以来，全国共报告107例和境外输入病例相关联的病例，#近1月境外输入关联病例占本地确诊88.4%#。这些关联病例之间有非常明确的密切接触史或共同暴露史，主要分布在边境和一些沿海重点省份，并主要发生在家庭里。 http://t.cn/A6A701AM ,,无,无,无,2020-04-27 15:24,微博云剪,695,124,116
IFgiWzZdS,【国家卫健委：#疫情防控取得重要阶段性成效#】国家卫健委新闻发言人米锋表示，4月26日，#湖北首次无现有确诊和疑似病例#报告，#全国现有本土确诊降至100例以下#，境外输入病例治愈出院超过1000例，疫情防控取得重要阶段性成效。 人民日报的微博视频  ,,无,无,无,2020-04-27 15:13,微博云剪,1523,476,482
IFgdGm0qX,【人民直播：#国务院联防联控机制发布会#】27日15时国务院联防联控机制召开新闻发布会，介绍依法#防控境外疫情输入最新情况#，国家卫生健康委、海关总署、移民局、民航局有关司局负责人回答媒体提问↓↓@人民日报 正在直播，一起关注！ 人民日报的微博视频 .  ,,无,无,无,2020-04-27 15:00,微博原生直播,993,93,104
IFg4ckHbK,【#孩子复课家长激动成表情包# 网友：过于真实】近日，各地中小学陆续迎来开学复课。有#小学生担心忘了同学长什么样#。孩子兴奋之余，精疲力尽的家长们也激动成表情包，“在家带了两个多月，我都怕了”。  人民日报的微博视频  ,,无,无,无,2020-04-27 14:36,微博视频,10764,810,1127
IFfLlEkyy,【火力全开！#万吨大驱最新海上训练画面#震撼来袭！】今年1月，我国自主研制的新型万吨级驱逐舰首舰南昌舰正式入列，标志着海军驱逐舰实现由第三代向第四代的跨越。还记得万吨大驱入列时的霸气登场吗？最新海上训练画面曝光↓↓人民海军的微博视频  ,,无,无,无,2020-04-27 13:50,微博 weibo.com,3908,793,769
IFf0rrimU,【#英国首相返回首相府将复工#】英国媒体报道，首相约翰逊已经返回位于唐宁街十号的首相官邸，并将于27日恢复工作。约翰逊在3月27日确诊，4月6日晚因病情恶化转入重症监护室治疗。当地时间4月12日，英国首相约翰逊出院休养至今。（央视）环视频的微博视频  ,,无,无,无,2020-04-27 11:54,微博 weibo.com,1820,208,336
IFeIT9Lr3,【#巴基斯坦双语BGM视频感谢中国援助#，网友：双语和配乐有心了】25日巴基斯坦政府官方发布一则视频感谢中方派出军队抗疫专家组赴巴基斯坦开展防疫工作，并紧急援助核酸检测试剂盒、防护服等疫情防控物资。这则感谢视频不仅配上了欢快的背景音乐，还细心地用中巴双语来表达情谊深厚，你听出来了吗？http://t.cn/A6Ah9u5R ,,无,无,无,2020-04-27 11:11,微博 weibo.com,10634,1655,1130
IFerPxxTK,【转发扩散！以下#20项证明不应由居委会村委会出具#】六部门发布通知，明确《不应由基层群众性自治组织出具证明事项清单（第一批）》，明确户籍证明、户口登记项目内容变更申请证明、居民养犬证明、无犯罪记录证明、婚姻状况证明、出生证明、死亡证明、#亲属关系证明等不再由居委会村委会出具#。  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1ge83snlgmhj20p01ccx0y.jpg,无,无,2020-04-27 10:29,微博 weibo.com,3543,2713,672
IFeg1iOZ9,"【转发参与！跟TA一起，#为白衣天使唱首歌#】这个艰难的2020，因为冲上一线的他们，我们才终于迎来明媚春天。如何表达、感谢？我们发起""致敬白衣天使”线上音乐会@公益云演唱会 和周杰伦等歌手一起为白衣天使唱首歌。期待谁的演出，@ TA！也欢迎上传你的演唱视频，唱出心声。感谢有你，山河无恙！  原图 ",,http://wx1.sinaimg.cn/large/a716fd45ly1ge83fk8p0mj20u01hc7wi.jpg,无,无,2020-04-27 10:00,微博 weibo.com,49521,53541,3673
IFdYmxWAA,【转存！想看五月天，收好这份#五一出行指南#】假期将至，这个#五一你会外出游玩吗#？能不能出游，专家怎么说？出行前需要做哪些准备？出了门，吃饭住宿如何解决？尽量室外游，去前先预约，保持安全间距……假期出行指南↓↓转发收藏，有备无患！  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1ge825ofxn7j20m50uw4fk.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge825oi6dcj20m80ukdwg.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge825ofxayj20m80tg15e.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge825ofxmfj20m80p1wpo.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1ge825odrh8j20m80r0k3h.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge825obiv2j20m80y2nch.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge825owwcsj20m80y7tnj.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge825p1t81j20m81u07tr.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge825paq1tj20m81ut1iu.jpg",无,无,2020-04-27 09:17,微博 weibo.com,7443,2790,1395
IFdIBCLzK,【昨天，#武汉有6个来之不易的0#！】4月26日0—24时，湖北无新增确诊病例，湖北和#武汉新增治愈出院12例#，无新增死亡病例，无现有确诊病例，无重症病例。无新增疑似病例，无现有疑似病例。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ge81c4ohipj20hr0v2qeq.jpg,无,无,2020-04-27 08:38,微博 weibo.com,18605,2768,1975
IFdFZEfX7,【#31省区市新增25例无症状感染者#】31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者25例，其中境外输入无症状感染者1例；当日无转为确诊病例；当日解除医学观察51例（境外输入21例）；#尚在医学观察无症状感染者974例#（境外输入131例）。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ge815zt8ntj20u01ekasn.jpg,无,无,2020-04-27 08:31,微博 weibo.com,1901,415,394
IFdFkjzQ3,【#31省区市新增确诊3例新冠肺炎#，#31省区市新增2例境外输入#】4月26日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例3例，其中2例为境外输入病例，1例为本土病例（黑龙江1例）；无新增死亡病例；新增疑似病例5例，其中4例为境外输入病例，1例为本土病例（北京1例）。  当日新增治愈出院病例80例，解除医学观察的密切接触者508人，重症病例增加1例。  境外输入现有确诊病例627例（含重症病例22例），现有疑似病例7例。累计确诊病例1636例，累计治愈出院病例1009例，无死亡病例。  截至4月26日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例723例（其中重症病例52例），累计治愈出院病例77474例，累计死亡病例4633例（北京核增1例），累计报告确诊病例82830例，现有疑似病例10例。累计追踪到密切接触者730529人，尚在医学观察的密切接触者8443人。  湖北无新增确诊病例，新增治愈出院病例12例（武汉12例），无新增死亡病例，无现有确诊病例，无重症病例。累计治愈出院病例63616例（武汉46464例），累计死亡病例4512例（武汉3869例），累计确诊病例68128例（武汉50333例）。无新增疑似病例，无现有疑似病例。  31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者25例，其中境外输入无症状感染者1例；当日无转为确诊病例；当日解除医学观察51例（境外输入21例）；尚在医学观察无症状感染者974例（境外输入131例）。  累计收到港澳台地区通报确诊病例1511例。其中，香港特别行政区1037例（出院772例，死亡4例），澳门特别行政区45例（出院31例），台湾地区429例（出院281例，死亡6例）。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge81696e39j20u01eknbi.jpg,无,无,2020-04-27 08:30,微博 weibo.com,1307,280,293
IFdzJ9VaB,【人民日报钟声：#蓬佩奥散布政治病毒罪责难逃#】正当新冠病毒在美催演一出又一出惨剧之际，美国国务卿蓬佩奥却四处散播同样凶险的“政治病毒”，以偏见和傲慢煽风点火，造谣生事，消散人类共同抗“疫”精力，力图把全球都拉入对抗冲突的局面。疾在腠理，不治恐深。奉劝蓬佩奥之流，停止喋喋不休的反华聒噪，抬头看一看事实，闭嘴听一听公论。 http://t.cn/A6AhcjkM ,,无,无,无,2020-04-27 08:16,微博 weibo.com,4612,698,905
IFdnE2JEG,【#中国抗疫#：世界该有的视角】几个月来，我们用行动证明了中国人的勇气、坚毅和责任感。我们帮助了多个国家，也听到很多不好的声音。但不必沮丧，今天的中国，再也不是几十年前的中国。我们共同的敌人是新冠病毒，团结起来，风雨过后终见彩虹！#网友全英文解读中国抗疫#↓↓（up主：爱力可）  http://t.cn/A6AhGSsQ ,,无,无,无,2020-04-27 07:46,微博视频,53723,15630,3335
IFd9yxeIC,【正在直播！#广州初三高三学生开学返校#】4月27日，广州初三和高三学生开学，按下开学的“重启键”。学校如何把好开学复课的防疫“安全关”？毕业班学生又是怎样上课备考？开学第一天，@人民日报 联动广州广播电视台，一起看广州复课第一天！ 人民日报的微博视频 .  ,,无,无,无,2020-04-27 07:11,微博原生直播,7308,467,963
IFcW7k95J,【#意大利总理宣布将进入第二阶段#，#意大利全国5月4日起逐步重启#】意大利时间4月26日晚，意大利总理孔特召开发布会宣布国家将进入与病毒共存的抗疫“第二阶段”。孔特宣布“第二阶段”复工的具体措施为，5月4日开始，民众可以在大区内活动，公园再次开放；5月18日起，零售业、博物馆、体育训练场所可以重新开放；6月1日起，酒吧、餐馆允许堂食，美容美发店等将重新开放；学校关闭至本学年结束，9月全国复课。同时，政府将对口罩限价，在无法保证社交安全距离时，民众必须佩戴口罩。（人民日报记者韩硕） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1ge7xljopu7j20ob0obk0y.jpg,无,无,2020-04-27 06:38,微博 weibo.com,32873,827,1504
IFcRn1sIF,【#美国新冠病毒感染病例超过96万#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间26日下午5时31分，美国共有新冠病毒感染病例963168例，死亡病例54614例。与该系统约24小时前的数据相比，#美国新增新冠病毒感染病例30118例#，新增死亡病例1223例。（人民日报记者郑琪）  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge7x7ja3m7j20ob0obk0y.jpg,无,无,2020-04-27 06:27,微博 weibo.com,136464,2250,8603
IFa5KzOt3,【#你好，明天#】武汉在院新冠肺炎患者今天清零，这是继新增清零、重症清零后又一里程碑意义的节点。每个清零都值得铭记，因为这离抗疫胜利又近了一步；每次进展都值得感怀，因为这背后凝聚着无数心血。“江汉春风起，冰霜昨夜除”，以归零心态直面清零控零，以奋进姿态求得复工复产，终会夺取全胜！  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge7l16e9mqj20j60y3457.jpg,无,无,2020-04-26 23:24,微博 weibo.com,12197,2347,1768
IF9NQpMuZ,【#俄潜水员白海冰下拍到裸海蝶# 挥舞着透明翅膀像跳舞】近日，俄罗斯潜水员在白海冰下拍到裸海蝶。裸海蝶是一种浮游软体动物，生活在北极、南极等寒冷海域的冰层之下，因游动时拍动着透明的两翼，外型看似传说中的天使，又被人称作“海天使”。青蕉视频的微博视频  ,,无,无,无,2020-04-26 22:40,微博 weibo.com,19610,5314,2920
IF9EvAKdB,【#28日起经深圳口岸入境就地集中隔离14天#】26日，深圳市人民政府口岸办公室发布通知称，根据广东省疫情防控工作的统一部署，自4月28日8时起，经深圳口岸入境人员，均需在深圳市就地集中隔离医学观察14天，请各位旅客提前做好准备。最新！4月28日8时起，经深圳口岸入境者，一律就地集中隔离14天！  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1ge7j3h8yxbj20ob0obk0y.jpg,无,无,2020-04-26 22:17,微博 weibo.com,5585,454,1278
IF9BJyDpD,【#独腿画家流浪作画36年#：曾遇坏人差点遇害，因生活磨难学会感恩】59岁的从兰桂16岁时因患骨肿瘤左大腿截肢，23岁开始出门自学画画维生。最近他画了很多抗疫英雄的画像。他曾遇到坏人差点被害，但碰到更多的是好人。他说自己想开一间画室，“靠劳动来生存，是从来不卑微的。”一手video的秒拍视频  ,,无,无,无,2020-04-26 22:10,微博 weibo.com,19398,1883,1624
IF9mlrOPm,【#疫情之下中美都做了什么#】疫情是面镜子，映出责任与担当，也照见傲慢和偏见↓↓  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1ge7hl4a5r4j20m810r7g5.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge7hl4iz48j20m810rn8c.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge7hl4ip7hj20m810rk3l.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge7hl4h2uwj20m810rqej.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge7hl4bt7aj20m810rdjy.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1ge7hl4i8ljj20m810rgxz.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge7hl4ld9yj20m810rdrq.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1ge7hl4naukj20m810rq7f.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1ge7hl4nzpmj20m810rn1u.jpg",无,无,2020-04-26 21:32,微博 weibo.com,109466,8873,5451
IF96XjxKz,【#武汉长江灯光秀感谢陕甘青宁新#】“秦”劳勇敢、“甘”苦与共、“青”囊相助、安国“宁”家、同“新”协力。武汉长江灯光秀感谢陕西、甘肃、青海、宁夏、新疆。来时寒风刺骨，走时艳阳高照，#谢谢你们为武汉拼过命#！转发致敬！  人民日报的微博视频  ,,无,无,无,2020-04-26 20:54,微博视频,12208,1428,1460
IF8Tzfyy5,【#如何上一堂不张嘴的音乐课#？老师：打节奏学乐理】王鑫是四川眉山一所中学的音乐老师，负责学校12个班级的音乐课。疫情期间，学生们上课遇到了难题：戴口罩唱歌会闷，摘口罩有风险。王鑫决定用节奏训练法教授乐理知识，还制作了课件带领同学们一起“搞气氛”。结果学生们“比平时唱歌还要积极”。 http://t.cn/A6AvDZvX ,,无,无,无,2020-04-26 20:21,微博 weibo.com,9161,812,1173
IF8H6iv2L,#当小朋友被老师说长胖了#【#小朋友被老师说长胖了边哭边运动# 越想越委屈蹲角落里呜呜呜】4月24日，天津一位小朋友与老师视频时，老师开玩笑地说他长胖了。小家伙反驳后生气地挂了班级视频。之后他开始疯狂运动，一边运动一边哭，最后干脆回房间躲角落里哭去了。网友：我要有这个自尊心早瘦成闪电了http://t.cn/A6AvqC0D ,,无,无,无,2020-04-26 19:50,微博 weibo.com,30068,4680,4459
IF8zjqk5j,【最新：#全球感染人数超287万例#】截至北京时间4月26日18时，212个国家和地区累计确诊2871329例，“钻石公主”号邮轮712例，全球新冠肺炎累计死亡202812例。其中，#美国新冠肺炎确诊病例近94万例#。转发关注#新冠肺炎疫情全球走势#↓↓  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1ge7ebdzkpvj20u02dkx6q.jpg,无,无,2020-04-26 19:31,微博 weibo.com,2706,661,846
IF8rrflZo,【#十三届全国人大常委会第十七次会议采用现场和网络视频方式举行#】十三届全国人大常委会第十七次会议26日下午在北京人民大会堂举行第一次全体会议。本次会议采用现场出席和网络视频出席相结合的方式举行，常委会组成人员123人现场出席会议，47人通过网络视频方式出席会议，共170人。会议审议了全国人大常委会委员长会议关于提请审议全国人大常委会关于十三届全国人大三次会议召开时间的决定草案等多项议案。http://t.cn/A6AvmyzN 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1ge7dr1mxtlj20dw0dw0xu.jpg,无,无,2020-04-26 19:12,微博 weibo.com,2197,317,312
IF8fW0bfJ,#哈尔滨女子散布隔离点坍塌谣言被行拘#【#哈尔滨女子造谣隔离点坍塌被行拘5日#】据@平安道里 通报，日前有微博账号“我叫春小妮”散布谣言称“黑龙江新冠肺炎隔离点突发大火坍塌！10人死亡70多人遇难！”，经查为哈尔滨市道里区居民任某（女，32岁）。警方将任某传唤后经询问，任某对自己散布谣言扰乱公共秩序的违法行为供认不讳。道里警方依据《中华人民共和国治安管理处罚法》，决定给予任某行政拘留5日的处罚。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1ge7cxkiwvxj20gm0m8tas.jpg,无,无,2020-04-26 18:43,微博 weibo.com,5630,311,948
IF8cR4BJo,【#青岛小珠山山火仍有一处火点#：已调动6架消防飞机120余辆消防车参与扑救】26日，@黄岛发布 发布通告，截至4月26日下午4时，黄岛小珠山山林火灾仍有辛安街道上庄区域一处火点，现场扑救工作仍在进行中。因火情现场地形险峻、扑救人员无法到达，现场指挥部统一调动消防飞机6架实施扑救，调动无人机4架投放干粉灭火弹，组织消防人员1600人，分8大团队进行单元作战，调用消防车120余辆、运水车80余辆、连接泵70余个，全力进行扑救。同时，对已无明火区域投入灭火喷雾器1200余台、灭火风机800余台，组织11900余名机关干部和居民，继续进行拉网式、地毯式排查，72小时严防死守。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1ge7cp68d31j20om0drwvn.jpg,无,无,2020-04-26 18:36,微博 weibo.com,2304,298,573
IF83h8AsV,【浙江高校#宿管阿姨一周云接单晒被3000条#】浙江绍兴文理学院日前向近3个月未返校的学生发送提示，需要晾晒被子或有其他服务的同学，可提出后由宿管阿姨代办。一周下来，数十名宿管阿姨已经晒了3000条被子。除晒被子外，阿姨还帮助同学们给绿植浇水等。网友：好羡慕这样的宿管阿姨 http://t.cn/A6Av0FiA ,,无,无,无,2020-04-26 18:12,微博 weibo.com,4847,445,889
