微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J2FsajLLM,【#外交部回应特朗普威胁断供并退出世卫组织#：拿中国说事儿是打错了算盘】5月19日，外交部发言人例行记者会，有记者提问，美国总统特朗普18日在推特上发表公开信，威胁如果世卫组织在30天内不做出“重大实质性改革”，停止依赖中国，美国将永久停止向世卫组织提供资金，并考虑退出世卫组织。中方对此有何回应？对此，赵立坚表示，当前，新冠肺炎疫情仍在美国国内和世界许多地方扩散蔓延，当务之急是团结合作、挽救生命、恢复经济，我们奉劝美方少数政客停止甩锅推责，与国际社会加强合作，共同战胜疫情。我也想在这里补充几点事实：世卫组织会员国缴纳会费的比例和标准，是由会员国共同确定的，不是美国一家能说了算的。及时、足额缴纳会费是美国作为世卫组织成员国应尽的义务，而不是可以讨价还价的。美国任意对国际组织断供、减资的行为是单边主义行径，违反自身国际义务。中国呼吁国际社会加大对世卫组织的政治支持和资金投入，调动全球资源，打赢疫情阻击战。美国拿中国说事儿，在履行应向世卫组织承担的国际义务问题上推卸责任、讨价还价，是打错了算盘，找错了对象。http://t.cn/A62zzwh7 ,,无,无,无,2020-05-19 18:17,微博 weibo.com,2798,278,428
J2FjJgUrb,【#外交部回应美未批准中方接回留学人员航班#：望美方尽快办理手续】5月19日，外交部发言人赵立坚主持例行记者会。有记者提问，我们注意到中国驻纽约总领馆日前先后两次就有关临时航班推迟事发布通知，请问您能否介绍有关情况？赵立坚表示，中国有关航空公司拟于近日安排部分临时航班自美国接回一些确有困难、急需回国的留学人员，由于美方未批准相关航班申请，导致航班被迫推迟，中方对此表示遗憾。拟搭乘临时航班的中国留学人员有的并不住在航班出发城市，为了乘机，他们已经退掉了宿舍、住房。临时航班推迟给这些孩子带来极大不便。中国驻美使领馆已协助予以安排和解决。赵立坚表示，我们希望美方从人道主义精神出发，尽快为有关接回学生的航班办妥相关手续，使中国学生能够顺利回国。http://t.cn/A62z7Lw5 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gexwspcjzlj20fa08m0ta.jpg,无,无,2020-05-19 17:56,微博 weibo.com,6161,369,933
J2F76chgl,【#全球新冠肺炎超478万例#】截至北京时间5月19日16时，215个国家和地区累计确诊4779566例，“钻石公主”号邮轮712例，全球新冠肺炎累计死亡318470例。其中，#美国新冠肺炎病例超150万#。转发关注#新冠肺炎疫情全球走势#↓↓  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gexvwv5zkoj20u02dkkjl.jpg,无,无,2020-05-19 17:25,微博 weibo.com,1614,353,372
J2EVno1oD,【520对你来说是什么日子？】“表达爱意的特殊一天”pk“别人的520是520，#我的520只是普通周三#”你是哪一个？ 520对你来说是什么日子？  ,,无,无,无,2020-05-19 16:56,微博 weibo.com,219675,2209,4168
J2ETRpJ9Y,【#未成年人打赏有效吗#？最高法明确#未成年人网络打赏可以退还#】近年来，未成年人沉迷网络游戏现象广受关注，也出现了未成年人为网络游戏或网络直播平台支付较大金额用于充值、“打赏”而形成的纠纷。那么，未成年人打赏有效吗？最高法新出台的《关于依法妥善审理涉新冠肺炎疫情民事案件若干问题的指导意见（二）》的态度是：无效。最高法有关负责人介绍，本条规定虽然以不满十八周岁的未成年人为主要对象，但对于不满八周岁的孩子们来说，因为他们是无民事行为能力人，所以，#不满八周岁的未成年人网游充值一律退还#。http://t.cn/A627DYLW 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gexv875cbzj219b0u0niw.jpg,无,无,2020-05-19 16:52,微博 weibo.com,18071,1130,1108
J2EJKAtCl,【#科技部回应疫苗研发最新进展#：我国4个灭活疫苗已开展临床试验】今天，科技部社会发展科技司司长吴远彬表示，目前，我们研发的五条技术路线，腺病毒载体疫苗已经完成了一期二期临床研究的受试者接种。另外有4个灭活疫苗也已经开展临床试验，现在#全球共有10个疫苗开展临床试验#，我们的疫苗研究还是和世界一并在同步推动。 http://t.cn/A627gq6w ,,无,无,无,2020-05-19 16:27,微博云剪,1286,354,255
J2EE8ucsT,【每一次都要平安归来！#消防员随身记录仪中的火场内部#】消防员每天经历各种不确定，有精湛的技能和丰富的经验，才能化险为夷。消防员随身记录仪拍下的火场内部，你们辛苦了，致敬！中国消防的秒拍视频  ,,无,无,无,2020-05-19 16:13,微博 weibo.com,6298,735,637
J2EyKnctZ,【正在直播：#湖北介绍文化和旅游行业复工复产#情况】5月19日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第98场新闻发布会，介绍湖北省文化和旅游行业复工复产情况和解读《支持文化旅游产业恢复振兴若干措施》，并回答记者提问。@人民日报 正在直播↓↓一起关注！ 人民日报的微博视频 .  ,,无,无,无,2020-05-19 16:00,微博原生直播,817,180,78
J2EpBAS1X,【#8D魔幻城市重庆#代表性地标：#让导航绝望的重庆立交桥#】重庆黄桷湾立交，线路错综复杂，被人戏称为“全世界最复杂的立交桥”。黄桷湾立交连接广阳岛、重庆江北机场、南岸、大佛寺大桥、朝天门大桥、弹子石、四公里、茶园8个方向。高达五层、共20条匝道。网友：走错一条道，就是重庆一日游。http://t.cn/A627LSIZ [组图共5张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gexst7te1yj20u00k00w9.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gexst7tonoj20u00k077k.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexst7toicj20u00k0tcf.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexst7tm7sj20u00jlgp8.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexst7u006j20u00k0gpc.jpg",无,无,2020-05-19 15:38,微博 weibo.com,6425,871,1436
J2EfPgu2I,【卫健委：#全国外防输入压力持续加大#】国家卫健委发言人米锋表示，自3月11日，全球新增确诊病例超过450万例，同期中国新增境外输入确诊病例1622例，本土确诊病例207例，全国疫情形势总体稳定，但外防输入压力持续加大，近期#部分地区出现散发病例和聚集性疫情#，决不能掉以轻心。 http://t.cn/A627ngKD ,,无,无,无,2020-05-19 15:13,微博云剪,4110,2694,493
J2Eakfr8E,【人民直播：#国务院联防联控机制发布会#】国务院联防联控机制定于5月19日15时召开新闻发布会，介绍#新冠肺炎疫情防控国际合作与交流#工作情况，请有关专家回答媒体提问。@人民日报 现场直播↓↓转发关注！ 人民日报的微博视频 .  ,,无,无,无,2020-05-19 15:00,微博原生直播,1064,161,69
J2E4JBSVG,【转发收藏！#空降兵高清伞花壁纸#】每一次凌空一跃，都是对内心的挑战。无论多艰难，他们都笑着去面对，让如火的青春与洁白的伞花一同绽放！空降兵高清伞花美图↓↓转存！@我们的天空  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gexrbfm62xj20k00zktag.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexrbfpduhj20k00zkjvv.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexrbfkgmlj20k00zkacp.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexrbfv0m8j20k00zkth5.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexrbfohtqj20k00zktbl.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gexrbfn4fcj20k00zkjtu.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gexrbfs1ekj20k00zk76n.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexrbftqklj20k00zktbf.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexrbfv8uvj20k00zkgoy.jpg",无,无,2020-05-19 14:46,微博 weibo.com,2220,700,478
J2DKX3un9,【#深蓝号船长与祖国战舰官兵再次云互动#！转存这段安全感爆棚的对话】4月25日，从吉布提起航去往阿曼的中国帆船“深蓝号”，途中偶遇我海军护航编队银川舰和微山湖舰，拨通卫星电话后的对话刷屏。韩船长近日录视频回忆当时激动人心的时刻，而银川舰信号兵周宇也录视频回应↓↓#亚丁湾上巧遇的海军战舰官兵现身了#http://t.cn/A6AsS22s ,,无,无,无,2020-05-19 13:57,微博 weibo.com,5426,669,450
J2Dv4apbE,【#人民锐评#：甘心被外部势力绑架，香港只会无限沉沦】接受审判在即，接受台媒访问中，反中乱港头目#黎智英献媚外部势力#，对美国中央情报局疯狂表白，奴颜婢膝地呼唤外部势力保护。香港市民早应该看到，在反中乱港分子的面具之下，只有险恶的政治阴谋、肮脏的政治交易。为了达成目的，甘心为外部反华势力当傀儡和棋子，卖港也做得，汉奸也做得。香港的治与乱、好与坏间，外部势力想要的只会是后者，是香港的动荡与沉沦，是在埋葬香港几代人辛辛苦苦建立的基业、埋葬香港的未来，断送“一国两制”。750万香港同胞和14亿中国人民不会让反中乱港分子得逞，更不会坐视外部势力插手。这个家，不容他们破坏。http://t.cn/A627OtaG 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gexonwlso2j20u01hcgt4.jpg,无,无,2020-05-19 13:18,微博 weibo.com,5362,688,810
J2Dmfgxrv,【谢谢伸出援手的你们！#重症边防战士所需白细胞已基本足够#】5月18日，29岁西藏现役边防战士邱晟患重疾急需粒细胞（白细胞）救命一事，引发网友关注。红星新闻记者昨日从医院获悉：医院血液科接到来自全国各地众多志愿者的电话，据悉，今日将有100余位志愿者到院进行体检、捐献，预计已基本满足边防战士10余天的治疗量。院方及患者家属感谢广大网友的关心与帮助，也请网友不再致电院方及家属，院方将竭尽全力进行治疗。http://t.cn/A627KHUy [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gexo5x76a2j20gb0g8agq.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexo5x8i39j20hr0dwn3r.jpg",无,无,2020-05-19 12:57,微博 weibo.com,7893,738,702
J2D4t30EB,【#武汉公布新增确诊病例轨迹#】据武汉市卫健委，5月18日，#武汉新增1例确诊病例#，为5月9日东西湖区三民小区确诊病例高某某的关联病例。患者代某某，男，77岁，现住址为东西湖区长青街三民小区，有高血压病史。5月9日，患者一家4口作为该小区重点人群进行了核酸检测，其儿子及儿媳检测结果为阴性；患者和妻子检测结果为阳性，均作为无症状感染者上报并隔离。患者虽无不适和新冠肺炎CT影像，但淋巴细胞计数降低，遂收治东西湖区金银湖医院，5月16日转入市肺科医院做进一步检查，5月18日，结合患者临床症状和检查结果，经专家讨论，确认为新冠肺炎确诊病例（普通型）。1月23日至4月8日，患者一直居家。4月8日以后，偶尔外出购物，全程佩戴口罩。其密切接触者为妻子、儿子和儿媳，3人均按要求进行了隔离。患者居住小区有新冠肺炎确诊病例，经组织专家排查分析，推断患者既往感染的可能性较大。http://t.cn/A627VdYi 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gexmwajbgej20y00piwj1.jpg,无,无,2020-05-19 12:13,微博 weibo.com,11579,493,1315
J2CSPpGgT,【#教育部收到复课管理漏洞等483条举报信息#】今天上午教育部举行新闻发布会，教育部教育督导局局长田祖荫介绍，截至目前，共收到来自30个省（区、市）教师、学生及其家长的实名举报信息483条，共反映5个方面的问题：一是学校复课复学管理存在的漏洞224条，占46.4%。二是#教育部收到网课强制打卡102条举报信息#，占比21.1%。三是校园疫情防控措施和物资供应不到位的71条，占14.7%。四是提出完善疫情防控有关意见建议的48条，占9.9%。五是校外培训机构违规办学的38条，占比7.9%。对以上举报信息我们均及时核查处理，并将有关情况反馈给举报者，定期向部内有关司局通报情况，进一步完善有关政策措施，有效保证了教育系统疫情防控工作的顺利进行。http://t.cn/A627xbB8 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gexm0z6io5j218y0u0e81.jpg,无,无,2020-05-19 11:44,微博 weibo.com,226723,1605,14323
J2Cz1lUr1,【#成都援鄂医护婚姻登记不需预约排队#】据@成都民政 ，从5月18日起，#成都开设援鄂医护婚姻登记绿色通道#。只要您是成都援鄂医务人员，带上您的抗疫相关工作证明和婚姻登记资料，领着您的新娘/新郎，到婚姻登记处，不用预约，不用排队，快速办理完结。网友：这个可以有~  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gexkmxg8hij20p00an403.jpg,无,无,2020-05-19 10:55,微博 weibo.com,7295,491,609
J2CsypRmu,【转发收藏！#最全280家5A级景区名单#】据测算，在疫情常态化防控前提下，五一假期旅游市场基本恢复了同期的50%。出游做好自我防护，了解景区规定，提前查询门票预约、分时段游览等措施……今天，中国旅游日。280家5A级景区，你打卡过几个？收好5A级景区全名单↓↓#疫情过后你最想去哪旅游#？  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gexk5r2xiyj20rs4417qj.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexk5r4p0jj20rs4t0nkg.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexk5qbu9uj20rs1uck1v.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexk5qx9rlj20rs3vbwwh.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gexk5qxeodj20rs3y07m6.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gexk5qvl3xj20rs3r1tp4.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gexk5rljl3j20rs4hnnko.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gexk5rvazpj20rs46rttc.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gexk5rusatj20rs44zat5.jpg",无,无,2020-05-19 10:39,微博 weibo.com,21941,13149,3554
J2Clur4cm,"【#吉林5例新增本土病例均是主动筛查确诊#】据吉林省卫健委，5月18日0时-24时，全省新增本地确诊病例2例（吉林市），#5月19日0至1时吉林新增3例本土病例#（吉林市），均是在控制范围内主动筛查检测阳性确诊的。新增治愈出院1例（吉林市）。截至5月19日1时，全省累计报告本地确诊病例132例，累计治愈出院104例，在院隔离治疗26例（吉林市26例），病亡2例。现有重型病例3例（吉林市），新增1例重型病例系由普通型转为重型。现有本地确诊病例的密切接触者1143人，均在指定地点进行隔离医学观察。　　5月18日，全省无新增无症状感染者, 解除隔离医学观察2例。截至5月18日，全省累计报告10例无症状感染者（6例输入），其中4例已订正为确诊病例，解除隔离医学观察5例，现有无症状感染者1例。　　病例1，男，2015年出生，系5月17日吉林省通报的吉林市丰满区确诊病例3的密切接触者。住址为吉林市丰满区。通过密切接触者主动筛查核酸检测阳性，5月18日经专家组会诊，诊断为确诊病例。　　病例2，女，1941年出生，系5月14日吉林省通报的吉林市丰满区确诊病例的密切接触者。住址为吉林市丰满区。通过密切接触者主动筛查核酸检测阳性，5月18日经专家组会诊，诊断为确诊病例。　　病例3，男，1952年出生，系舒兰返吉人员。住址为吉林市高新区。通过社区主动筛查核酸检测阳性，5月18日经专家组会诊，诊断为确诊病例。　　病例4，女，1966年出生，系舒兰返吉人员，为通报病例3的密切接触者。住址为吉林市高新区。通过密切接触者主动筛查核酸检测阳性，5月18日经专家组会诊，诊断为确诊病例。　　病例5，男，1941年出生，系5月10日吉林省通报的舒兰市确诊病例3的密切接触者。住址为舒兰市。通过密切接触者主动筛查核酸检测阳性，5月18日经专家组会诊，诊断为确诊病例。 原图 ",,http://wx2.sinaimg.cn/large/a716fd45ly1gexjot5eshj20t00xb78u.jpg,无,无,2020-05-19 10:22,微博 weibo.com,1479,350,309
J2CcUfzTK,【为爱转发！#百对战疫新人云婚礼#主题曲音乐短片甜蜜发布】疫情之下那些爱情点滴是最美的画面，#一而再再而三地喜欢你#是最甜的情话，我们携手@李宇春 向战疫英雄送出最美好的祝福，让爱与承诺永不缺席。520，10点08分云婚礼见！#李宇春520云婚礼主题曲#http://t.cn/A6AscOVM  http://t.cn/A6275ybj ,,无,无,无,2020-05-19 10:01,MV · 视频社区,156014,124986,11845
J2C96s9VF,【#张文宏说天热可以开空调戴口罩#】天气越来越热，到底能不能开空调？张文宏医生在昨晚的一场直播中表示，中国疫情防控做得很好，人们都戴口罩的情况下传染新冠病毒的概率很小。他表示，天热的时候，可以开空调戴口罩。人民日报的微博视频  ,,无,无,无,2020-05-19 09:51,微博视频,153102,3971,8106
J2BXm3kpr,【人民日报钟声：#全球战疫没有输赢只有共赢#】美国一些政客口中的本国抗击新冠肺炎疫情时间线，同真相放在一起，往往暴露惊人错位。疫苗信息“露马脚”正是美国抗疫乱象的一个缩影。#全球战疫人类之间没有你输我赢#，只有“我们”共赢。奉劝美国一些政客不要再枉费心机编造谎言，停止谋取政治私利的自我粉饰和对外“甩锅”。 http://t.cn/A627USjD ,,无,无,无,2020-05-19 09:22,微博 weibo.com,2409,1423,442
J2BMai2S8,【#云南昭通地震已致4人死亡#23人受伤】人民日报记者杨文明从当地获悉，截至目前，#云南昭通5.0级地震#已造成4人死亡，23人受伤。地震发生时，巧家一中、二中依照平时演练， 第一时间安排学生有序撤离。为缓解紧张情绪，师生合唱歌曲，齐背古文减压。#学生上课遇地震头顶书1分钟撤离#http://t.cn/A62h8XxK ,,无,无,无,2020-05-19 08:55,微博 weibo.com,17547,1660,1671
J2BGkB9Y6,【#湖北新增1例无症状感染转确诊#，#湖北新增无症状感染者16例#】据湖北卫健委通报：2020年5月18日0—24时，全省新增新冠肺炎确诊病例1例（武汉市无症状感染者转确诊），无境外输入病例。全省新增无症状感染者16例，转确诊1例，解除隔离67例，尚在医学观察的无症状感染者285例。截至2020年5月18日24时，全省现有确诊病例7例（均为武汉市），其中重症1例、危重症1例，现有疑似病例0例。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gexgr9plu7j20ob0obk0y.jpg,无,无,2020-05-19 08:41,微博 weibo.com,3144,449,559
J2Bt4cFsv,【#31省区市新增17例无症状感染者#】5月18日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者17例（无境外输入）；当日转为确诊病例1例（无境外输入）；当日解除医学观察75例（境外输入2例）；#尚在医学观察无症状感染者389例#（境外输入29例）。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gexgfuewwgj20j60wbdv6.jpg,无,无,2020-05-19 08:08,微博 weibo.com,1221,445,351
J2Bspe2dY,【#31省区市新增6例新冠肺炎#，#吉林湖北新增本土病例3例#】5月18日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例6例，其中境外输入病例3例（内蒙古3例），本土病例3例（吉林2例，湖北1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（上海1例）。　　当日新增治愈出院病例3例，解除医学观察的密切接触者292人，重症病例增加2例。　　境外输入现有确诊病例46例（含重症病例3例），现有疑似病例3例。累计确诊病例1707例，累计治愈出院病例1661例，无死亡病例。　　截至5月18日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例85例（其中重症病例10例），累计治愈出院病例78241例，累计死亡病例4634例，累计报告确诊病例82960例，现有疑似病例3例。累计追踪到密切接触者740428人，尚在医学观察的密切接触者5054人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者17例（无境外输入）；当日转为确诊病例1例（无境外输入）；当日解除医学观察75例（境外输入2例）；尚在医学观察无症状感染者389例（境外输入29例）。　　累计收到港澳台地区通报确诊病例1540例。其中，香港特别行政区1055例（出院1025例，死亡4例），澳门特别行政区45例（出院44例），台湾地区440例（出院398例，死亡7例）。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gexfrl9tqnj20ob0obk0y.jpg,无,无,2020-05-19 08:06,微博 weibo.com,1633,385,477
J2Bnm0Eux,【#内蒙古新增境外输入确诊3例#】5月18日7时至5月19日7时，内蒙古自治区报告无新增本土确诊病例、疑似病例，无新增境外输入疑似病例。新增境外输入确诊病例3例（均由首都机场国际航班分流至呼和浩特白塔国际机场）。  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gexfevgn2nj20ob0obk0y.jpg,无,无,2020-05-19 07:54,微博 weibo.com,1308,186,301
J2BeKhkxG,【#云南巧家地震已造成2人死亡#23人受伤】据@云南省地震局 ，据当地政府部门统计，截至5月19日4时20分，#云南昭通5.0级地震#已造成小河镇2人死亡，23人受伤。另据@中国消防 ，凌晨4点40分，云南昭通消防救援支队搜救队携带救援装备，经过2个多小时的徒步艰难跋涉，终于到达受灾严重的垭口村，立刻展开搜救。注意安全！http://t.cn/A62hgnqQ ,,无,无,无,2020-05-19 07:33,微博 weibo.com,5714,850,1440
J2B4m80TA,【#特朗普自称正服用羟氯喹预防新冠#】据美国全国广播公司等媒体报道，美国总统特朗普18日表示，他本人已定期服用羟氯喹药物一周半时间，目的是为了预防感染新冠病毒。特朗普称，他本人并不确定这种药物是否会有效，但他认为，即使该药物无效，也不会让人“生病或者死亡”。 特朗普曾多次在白宫发布会上推荐羟氯喹药物，引发了大量争议。此前，《华盛顿邮报》报道称，美国退伍军人事务部4月21日发表的一项研究发现，服用羟氯喹药物的新冠病毒感染患者比未服用该药的患者更有可能死亡。美国食品药品管理局的另一项警告说，医生不应该让新冠病毒感染患者在医院外使用该药物，因为该药物可能会导致严重的心律问题。（郑琪）http://t.cn/A62hkl1H ,,无,无,无,2020-05-19 07:07,微博 weibo.com,5916,666,1398
J2ARzBzI5,【#美国新冠感染病例超过150万#，#美国新冠死亡病例数超过9万#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间5月18日下午5时32分，美国已有新冠病毒感染病例1504386例，其中包括死亡病例90194例。目前，疫情最为严重的纽约州有感染病例351371例，其中包括死亡病例28339例。此外，新泽西州、伊利诺伊州、马萨诸塞州、加利福尼亚州、宾夕法尼亚州、密歇根州等也出现了超过5万名感染病例。（郑琪） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45gy1gexd58dpsfj20ob0obk0y.jpg,无,无,2020-05-19 06:35,微博 weibo.com,48664,1180,3142
J2yhJo41M,【#湖南永兴通报蛋白固体饮料事件调查结果#：店铺涉虚假宣传已停业，两名官员被免职】5月18日，湖南永兴县通报“蛋白固体饮料”事件调查处置情况。经查，在销售过程中，廖某军夫妇经营的永兴县爱婴坊母婴店将“倍氨敏”蛋白固体饮料宣称为特殊医学用途配方食品销售，涉嫌虚假宣传，已暂停营业，调查组将进一步深入调查，对有关当事人依法从严从重查处。目前，永兴县已依法依程序免去李建军的县市场监督管理局党组成员、副局长职务，免去曹石顺的市场秩序监督管理股长职务。经市级医疗专家集体综合评估，5名儿童不同程度存在营养不良、体重偏轻、身高偏矮、维生素D3摄入不足等情况，但头围均在正常值范围。对饮用“倍氨敏”蛋白固体饮料的儿童及家长，当地有关部门继续开展“一对一”人文关怀和营养指导。http://t.cn/A62hlPe8 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gex1rknsgfj20ob0obk0y.jpg,无,无,2020-05-19 00:02,微博 weibo.com,3679,562,877
J2ycYdVod,【#你好，明天#】“中国战疫时，美国在做什么？”一段对比中国尽责、美国“甩锅”的短视频，引发关注。孰是孰非，事实胜于雄辩；无事生非，只会自找难堪。无论以民为本、生命至上，还是公开、透明、负责任，中国赢得国际社会普遍赞同。请牢记：人类是命运共同体，团结合作是战胜疫情最有力的武器！http://t.cn/A62v5OnB ,,无,无,无,2020-05-18 23:50,微博 weibo.com,7865,3015,1098
J2y2tgSHm,【夜读：人生有三把钥匙：接受、改变、离开】时刻记得这三点，更加从容生活，迎来广阔天地：①当你选择面对和接受时，内心的恐惧反而会逐渐消解，焦虑也能被逐渐放下；②要想虎口求生，就要学着改变现状，与绝境斗智斗勇；③不要在应该放弃的时候过度消耗自己，也不要在可以转身的时候还恋恋不舍。 http://t.cn/A62hpN4h ,,无,无,无,2020-05-18 23:24,微博 weibo.com,5170,2976,2522
J2xV9lKTT,【#检察机关对黑龙江4岁受虐女童开展司法救助#：给予6万元国家司法救助资金用于后续治疗】5月18日，黑龙江省建三江检察院组织召开司法救助公开听证会，对发生在建三江创业农场虐童一案受害女童于某某的司法救助申请进行公开审查，决定给予6万元国家司法救助资金，用于后续治疗。建三江检察院在依法对犯罪嫌疑人曲亭亭、于传龙批准逮捕、支持受害女童生母张某某起诉变更抚养权的同时，密切关注受害女童身体状况和后续医疗费用负担情况。鉴于受害女童现仍在医院救治，尚未脱离生命危险，且家庭确有困难，检察机关积极开展司法救助工作，传递司法温情。http://t.cn/A62hCjON [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gex05hmmwdj209w0y6th4.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gex05hjdmzj20j60a70tk.jpg",无,无,2020-05-18 23:06,微博 weibo.com,4847,461,583
J2xL1b5dq,【#政协委员建议加重处罚伤医者#】#全国两会#前夕，全国政协委员、全国律协副会长吕红兵带来提案，建议完善医务人员权益保护立法，将伤害、杀害医务人员列入刑法故意伤害罪、故意杀人罪的法定加重情形，更好地发挥刑法的威慑作用。#政协委员建议共享医闹信息#，建立全国性的医疗机构医疗安全共享平台，实现信息尤其是“医闹”信息的共享，通过该项共享平台机制对“医闹”事件进行精准定位，重点关注，有效防范。http://t.cn/A62hIpEa 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gewzfqcj5gj20k00u00uo.jpg,无,无,2020-05-18 22:41,微博 weibo.com,10941,1224,1715
J2xnb7KTV,【#天门山失联女飞行员降落伞未打开#】据@张家界天门山5A景区，#天门山通报失联女飞行员搜寻结果#： 5月18日上午，搜救队伍在搜寻过程中接当地村民报告，在天门山玉壶峰北侧下方无人区一处密林内，发现疑似失联者。搜救队伍立即赶赴现场，经过现场核实，确定为5月12日上午失联的女翼装飞行员，已无生命体征，失联者降落伞未打开。遗体发现地点海拔高度约900米，距离其在空中直升机上起跳的位置直线距离约2000米，相对落差约1600米。目前相关善后正在有序进行。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gewxqpbwc3j20wu0pg7bg.jpg,无,无,2020-05-18 21:42,微博 weibo.com,231925,2404,11590
J2xf0hrX1,【#国产HPV疫苗首位接种者为十岁女孩#】18日下午3时，全国首针国产二价HPV疫苗（宫颈癌疫苗）在湖北省妇幼保健院开打，10岁的可可（化名）接种了第一针国产HPV疫苗。据湖北省妇幼保健院的专家介绍，“国产二价HPV疫苗效果不比进口差”，价格上也有优势，特别适合9-14岁的女性进行接种。（武汉晚报）  http://t.cn/A62hIwvI ,,无,无,无,2020-05-18 21:22,微博视频,4305,565,911
J2wdwDs3z,【#珠峰峰顶长啥样#？】珠穆朗玛峰是世界最高峰，珠峰峰顶更是地球上真正的至高点。专家指出，#珠峰峰顶面积约20平米#，宽度在两米左右，一侧比较陡峭，是一个脊背形的山峰。珠峰峰顶覆盖着3米多厚的冰雪层，温度在零下40摄氏度左右，风力可达十几级。由于氧气稀薄，队员停留的时间一般不超过2个小时。http://t.cn/A62PsG39 ,,无,无,无,2020-05-18 18:46,微博 weibo.com,6001,1046,490
J2w2Ukumc,【#吉林舒兰高三学生全面核酸检测#】为确保高三学生能够健康安全参加今年高考，吉林省舒兰市从5月18日开始，在城区和乡镇设置多个专门的样本采集点，对全市3005名高三学生全面开展核酸检测，做到检测免费，应检尽检，不漏一人，#吉林舒兰高三学生全部免费核酸检测#。对于此前已经做过核酸检测的学生，需要网上向所在学校提交检测报告，计入全市高三学生核酸检测数据库。对高一高二和初三学生的核酸检测工作也在计划之中。http://t.cn/A62hPt3n 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gewrvhk0g0j20xi0ishdt.jpg,无,无,2020-05-18 18:20,微博 weibo.com,2260,210,300
