微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J4UsTiWGN,【#不可能打工男子公开道歉#：想做普通人 养鸡养鸭孝顺父母】6月2日，“不可能打工男子”周立齐某社交平台露面发声。视频中他为自己以往的行为道歉，称自己想做个普通人，养鸡养鸭，孝顺父母，希望年轻人不要模仿以前的自己。周立齐于今年4月18日出狱，引直播平台争抢。4月21日，中国演出行业协会发声，网络直播抵制恶意流量炒作；22日，涉事公司遭成都市网信办等多部门约谈。http://t.cn/A62WMe2d ,,无,无,无,2020-06-03 12:10,微博 weibo.com,3352,133,338
J4UeuC5Co,【#15岁女孩遭非血亲爷爷性侵怀孕# 母亲曾拒绝引产 父亲希望内部解决】河南省洛阳市洛宁县一名15岁女孩疑遭爷爷雷某某多次性侵并怀孕。嫌疑人雷某某已被批准逮捕。6月3日上午，洛宁县妇女联合会相关负责人告诉记者，今年3月底，受害女孩的母亲来寻求帮助。女孩的母亲称，15岁的女儿遭爷爷雷某某性侵，已怀孕七八个月。前述负责人介绍，雷某某并非女孩的直系亲属，非血亲。女孩的母亲常年在广州打工，今年将女儿带到身边，才发现女儿怀孕了。前述负责人介绍，接到前述求助后，洛宁县妇联及时联系医院以及公检法部门介入。目前，雷某某已被洛宁县检察院批准逮捕。洛宁县妇联工作人员多次给女孩的母亲做工作，建议其带孩子去进行引产，但被女孩的母亲拒绝。“可能是担心孩子的安全。”该负责人说，目前女孩跟母亲住在一起。洛宁县检察院相关部门一位工作人员向记者证实，洛宁县六旬爷爷性侵15岁孙女，确有此案。据此前报道，对于女孩疑遭爷爷性侵怀孕一事，女孩的父亲表示气愤，但希望内部解决。该女孩称，从12岁时起，遭到雷某某性侵。6月3日，洛宁县委宣传部新闻中心一名工作人员告诉记者，针对前述女孩被爷爷雷某某性侵一事，当地检察院已批准逮捕嫌疑人雷某某。http://t.cn/A62WK9lc ,,无,无,无,2020-06-03 11:35,微博 weibo.com,2797,217,528
J4TOOwnCJ,【#城管打电话喊商贩去摆摊# 商贩难以置信：你不是骗我呢吧？？】#地摊经济#日前，江西九江瑞昌市不少小商贩接到了城管队员打来的电话，主动动员他们到指定地点摆摊经营。不少摊贩主接到电话后非常惊讶，惊呼“还有这么好的事啊，我要叫上其他人也来摆”。据了解，为释放“地摊经济”活力，让城市更有烟火气，江西九江瑞昌市城市管理局在城区设置了流动摊贩临时摆放点，为市民提供灵活多样化的便民服务。http://t.cn/A62Wlilk ,,无,无,无,2020-06-03 10:31,微博 weibo.com,77920,2029,3921
J4TebmhZ1,【#31省份新增1例境外输入病例#】6月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1例，为境外输入病例（广东1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（上海1例）。当日新增治愈出院病例1例，解除医学观察的密切接触者370人，重症病例减少1例。境外输入现有确诊病例63例（无重症病例），现有疑似病例3例。累计确诊病例1762例，累计治愈出院病例1699例，无死亡病例。截至6月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例73例（其中重症病例2例），累计治愈出院病例78314例（北京核增1例，黑龙江核增2例，江西核减5例），累计死亡病例4634例，累计报告确诊病例83021例（北京核增1例，黑龙江核增2例，江西核减5例），现有疑似病例3例。累计追踪到密切接触者745950人，尚在医学观察的密切接触者4609人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者4例（境外输入2例）；当日无转为确诊病例；当日解除医学观察18例（境外输入1例）；尚在医学观察无症状感染者357例（境外输入40例）。累计收到港澳台地区通报确诊病例1581例。其中，香港特别行政区1093例（出院1038例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院427例，死亡7例）。 ,,无,无,无,2020-06-03 09:01,微博 weibo.com,33,7,9
J4Sx6seWN,【#纽约时报还原黑人受害致死事件#】《纽约时报》通过整理多角度现场监控，结合目击证人拍摄视频，警方官方文件，辅以动画技术，完完整整全方位还原了George Floyd事件的全过程。Floyd为什么被捕？警察为什么把他压在地上？他到底有没有暴力抗法？有关这个事件的一切，这个视频都给出了回答。http://t.cn/A62OcjQg ,,无,无,无,2020-06-03 07:15,微博 weibo.com,804,239,141
J4Np6DzHh,优美的生态环境是大自然赐予我们的珍贵宝藏，更是我们赖以生存的基础，所以生态保护是全人类的责任与义务。最早提出“生态酿造”的迎驾贡酒始终秉承“大自然是最好的酿酒师”理念，以保护促发展，以绿色产业助推生态建设，数十年来孜孜以求，坚守匠心，回归自然 ，以生态力量酿造高品质美酒，用实际行动向世界证明，绿水青山就是金山银山。  http://t.cn/A620lRNc ,,无,无,无,2020-06-02 18:12,微博视频,44,10,12
J4MGi5AvV,推荐一期@凤凰网文创 非常有趣的纪录片《顽童时代•张克群 清华世家与建筑的缘分》，谈建筑设计、谈老北京建筑，很有意思。高晓松妈妈说话和晓松很像，语气词、声调，甚至喜欢拉长音的地方都是一致的，她说：“我们家祖传的破锣嗓门，要不然高晓松怎么不能唱歌呢？只能写，不能唱。”@高晓松 http://t.cn/A620rhyv ,,无,无,无,2020-06-02 16:21,微博 weibo.com,320,168,35
J4M1u7Bql,【#中央将听取林郑月娥国安立法意见#】据香港特区政府新闻网站消息，香港特首林郑月娥将偕律政司司长郑若骅、保安局局长李家超、警务处处长邓炳强及行政长官办公室主任陈国基，明天（6月3日）访问北京。全国人民代表大会常务委员会将制定建立健全香港特别行政区维护国家安全的法律制度和执行机制的相关法律，中央政府将就此听取林郑月娥的意见。http://t.cn/A620qZAk 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gfdxv00g7pj20mk0ext9u.jpg,无,无,2020-06-02 14:41,微博 weibo.com,982,48,202
J4KIlkib3,【#林郑月娥怒批美国双标#：处理骚乱双重标准】据香港01网站报道，香港特别行政区行政长官林郑月娥2日早上在记者会上批评部分外国政府对香港止暴制乱的高调反应，展现的是双重标准，自己国家安全就很重视，对香港的情况却戴有色眼镜去看。她还特别明确指出，自己所指的就是美国近日的反警察暴力执法引发的骚乱，当地政府处理手法也很强硬。http://t.cn/A62p1azH 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gfds1n1myfj20i30a6n7z.jpg,无,无,2020-06-02 11:21,微博 weibo.com,1660,117,332
J4KD3oRSH,【未来手机的影像系统将如何发展升级？#把云台放进手机里# 】vivo X50系列新品正式发布，首次将“微云台”放进手机里，摄像头防抖能力再获提升！相比传统OIS光学防抖的有损防抖，全新的微云台技术则可以让镜头传感器像专业云台稳定器那样在立体空间位移，从而实现更高效的无损防抖效果。http://t.cn/A62puT6U [组图共8张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbly1gfdroo1rwhj20rs0fmkd8.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfdroo08iaj20rs0ii1kx.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gfdroowizij20xc0m7kjl.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gfdroo7jpjj20rs0iinno.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gfdroovdokj20xc0m8hdt.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfdrop4dmgj20xc0m8x6p.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfdrop26y1j212w0lde81.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfdrop1lbfj20xc0m8u0x.jpg",无,无,2020-06-02 11:08,微博 weibo.com,1211,618,273
J4JDuvVMG,【#武汉中心医院医生胡卫锋逝世# 病情曾一度好转】6月2日，记者从武汉市中心医院医护人员及其他知情人士处获悉，中心医院泌尿外科副主任医师胡卫锋抢救无效已离世。在长达四个多月的医治中，胡卫锋和心外科副主任医师易凡都曾“面容变黑”，病情一直备受公众的关注和关心。此前的5月6日，易凡已经康复出院。此前，在这次抗击新冠肺炎疫情的战斗中，武汉市中心医院眼科医生李文亮、主任医师梅仲明、甲状腺乳腺外科主任医师江学庆、眼科副主任医师朱和平等四位优秀医生已先后感染新冠肺炎不幸离世。http://t.cn/A62p9SL6 http://t.cn/A62plgHA ,,无,无,无,2020-06-02 08:36,微博 weibo.com,20701,6580,2441
J4JzE3Y5j,【唐驳虎：永远要戴口罩？人类面临绝望未来？】近期一篇《关于新冠的绝望未来》的文章流传，声称未来疫苗无用，病毒会反复爆发。如果进行认真分析，会发现这纯粹是杞人忧天之语。事实上，虽然抗体会衰减，但人类的免疫系统防线一共有三层，最关键的是可以产生免疫记忆。这套机制如何起作用？疫苗的真正保护作用是什么？请看唐驳虎的科普解读。http://t.cn/A62pKiGl [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/9be419dbly1gfdn1bb2vdj20p50fd0u2.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gfdn1bampuj20j60e4ab4.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfdn1bdwj5j20hs08v752.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gfdn1bcp2bj20n20ldmz8.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gfdn1bastuj20hs0cbgmc.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gfdn1bceqtj20ml0gd3zo.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gfdn1bdhegj20jg0dejs8.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfdn1be43oj20hs0a0jrr.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gfdn1bfpduj20an09odfs.jpg",无,无,2020-06-02 08:27,微博 weibo.com,198,63,71
J4JfM8fUg,【#31省份新增5例确诊病例#，均为境外输入】6月1日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例5例，均为境外输入病例（四川2例，上海1例，广东1例，陕西1例）；无新增死亡病例；无新增疑似病例。       当日新增治愈出院病例8例，解除医学观察的密切接触者547人，重症病例无变化。　　境外输入现有确诊病例63例（无重症病例），现有疑似病例2例。累计确诊病例1761例，累计治愈出院病例1698例，无死亡病例。　　截至6月1日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例73例（其中重症病例3例），累计治愈出院病例78315例，累计死亡病例4634例，累计报告确诊病例83022例，现有疑似病例2例。累计追踪到密切接触者745613人，尚在医学观察的密切接触者4642人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者10例（境外输入8例）；当日转为确诊病例2例（境外输入2例）；当日解除医学观察34例（境外输入1例）；尚在医学观察无症状感染者371例（境外输入39例）。　　累计收到港澳台地区通报确诊病例1575例。其中，香港特别行政区1087例（出院1037例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院427例，死亡7例）。http://t.cn/A62pisVl ,,无,无,无,2020-06-02 07:38,微博 weibo.com,21,4,9
J4J5QlcB0,【#特朗普称将调用联邦军队维护治安#】CNN报道，美国总统特朗普在白宫发表讲话，强烈建议各州动员国民警卫队制乱，否则将援引《叛乱法》动用军队介入。 （中国日报网）特朗普：将援引《叛乱法》动用军队结束“骚乱”  海客新闻的微博视频  ,,无,无,无,2020-06-02 07:13,微博 weibo.com,694,47,224
J4HIahSCh,【反转！#弗洛伊德独立尸检报告公布#：死于窒息】#独立尸检显示非洲裔男子为窒息致死# 据外媒报道，“因警察暴力执法致死”的非裔男子乔治·弗洛伊德独立尸检报告出炉。尸检报告称，弗洛伊德死于“因颈部和背部受压，导致脑部供血不足而造成的窒息”。然而，此前警方公布的尸检报告称，弗洛伊德死于“心脏病和体内潜在的毒物”，而不是警察的绞杀窒息。警察对他的控制只是一个诱因，加剧了他的疾病发作。http://t.cn/A62pbmGJ ,,无,无,无,2020-06-02 03:42,微博 weibo.com,1333,235,371
J4FvaDcLH,【#民法典全文公布#】今天，新华社受权发布《中华人民共和国民法典》全文，共1260条，自2021年1月1日起施行。《中华人民共和国婚姻法》、《中华人民共和国继承法》、《中华人民共和国民法通则》、《中华人民共和国收养法》、《中华人民共和国担保法》、《中华人民共和国合同法》、《中华人民共和国物权法》、《中华人民共和国侵权责任法》、《中华人民共和国民法总则》同时废止。详情→http://t.cn/A62NHJKF ,,无,无,无,2020-06-01 22:05,微博 weibo.com,569,249,82
J4FgrxNZb,【#把云台放进手机里#，变成手机斯坦尼康了？】今晚七点半发布的vivo  X50系列的微云台机械结构拆解，把云台精巧的微缩到了手机里，薄薄的机身却有机械云台的防抖效果？晚上一起来看发布会主场，还有哪些不可思议的功能？vivo的微博视频  ,,无,无,无,2020-06-01 21:28,微博 weibo.com,446,10,57
J4EHmrmlS,【#新疆维吾尔自治区政府副主席任华被查#】新疆维吾尔自治区政府副主席任华涉嫌严重违纪违法，目前正接受中央纪委国家监委纪律审查和监察调查。（人民日报记者姜洁）  原图 ,,http://wx2.sinaimg.cn/large/9be419dbly1gfd1ihm4n9j20j60gq41k.jpg,无,无,2020-06-01 20:02,微博 weibo.com,756,39,228
J4EsNaIwE,【美媒：一男子在抗议活动中被警方打死】美国哥伦比亚广播公司（CBS）刚刚消息称，一名男子在肯塔基州路易斯维尔市的抗议活动中被警方开枪打死。据CBS报道，地方媒体WLKY-TV称，当地时间1日凌晨，路易斯维尔的一名男子被警方开枪打死。警方表示，他们在开枪前遭到了枪击。事发当晚，人群在路易斯维尔就黑人男子乔治·弗洛伊德遭警察暴力执法致死进行抗议。#美路易斯维尔市一示威男子被警察打死# @环球网 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gfd0h1kgwbj20go09fjyf.jpg,无,无,2020-06-01 19:26,微博 weibo.com,499,26,120
J4E1cdoKn,【#张志超申请789万国家赔偿# 曾被控奸杀女同学羁押近15年】6月1日，张志超奸杀疑案再审改判无罪5个月后，他向临沂中院提出789万元国家赔偿。张志超代理律师表示，请求临沂中院先行赔付100万元。张志超还要求办案机关通过媒体公开道歉、恢复名誉。2005年，临沭二中一名女生被奸杀，张志超被认定行凶杀人。@新京报我们视频 http://t.cn/A62NyACg ,,无,无,无,2020-06-01 18:18,微博 weibo.com,1387,71,236
J4DAO3DUj,【又有美国警察“膝盖锁喉”，同事长记性了】#西雅图警察逮捕示威者时跪脖戴手铐# 在美国抗议警察“跪脖锁喉”致黑人男子死亡的抗议示威活动中，又出现了警察将膝盖抵压示威者脖子的事。但这次，这名警察被旁边的同事拉开了。#又有美国警察膝盖锁喉# 环球网的微博视频  ,,无,无,无,2020-06-01 17:13,微博 weibo.com,631,40,195
J4CXDtiJI,【#美国现咱们工人有力量标语# 是真的】最近知乎网友EricPhoton po出一张图片，图片显示，大洋彼岸示威游行活动中出现了“咱们工人有力量”的标语。据其所述，是来自一次抗议活动中的直播截图。发布后不久就遭到其他网友的质疑，有热心网友第一时间提供了出处链接。经观察者网核实，该图片出自美国一家名为9NEWS的地方电视台，29日进行的示威游行现场直播画面。直播中抗议人士聚集在该市一公园的中庭处，有领头者拿着喇叭发表演说，地面上铺着写有“咱们工人有力量”字样的横幅。现场图↓↓ http://t.cn/A62CBGHj [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbly1gfctiryqsjj20dw0k7q5h.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfctiry9ddj20dw07udgy.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gfctiry3xxj20dw07sta3.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfctirydcbj20dw07tq45.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gfctis3p0tj20dw07tq4b.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gfctis7ypfj20dw07tdh5.jpg",无,无,2020-06-01 15:37,微博 weibo.com,3900,310,497
J4CjDCe2V,【#小岛里的大海账号被关闭#】据微博管理员消息：账号@小岛里的大海 于5月30日发微博称其女儿被学校老师体罚后哮喘吐血，且老师存在威胁殴打家长和收受巨额礼金的情况。5月31日、6月1日，@广州白云公安 两次发布通报：刘某（@小岛里的大海 ）承认其女儿因遭体罚吐血、凌晨2时被老师威胁殴打、送老师6万元等情节，系其为扩大影响而故意编造的谎言。鉴于刘某的行为严重扰乱公共秩序，社会影响恶劣，涉嫌寻衅滋事，目前警方已立案侦查，并依法对刘某采取刑事拘留强制措施。根据《微博社区公约》有关规定，现已将账号@小岛里的大海 关闭。 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gfcqya94c8j20gi09zq3l.jpg,无,无,2020-06-01 13:58,微博 weibo.com,22922,368,1882
J4C26yFwk,【#造谣女儿遭体罚吐血女子被刑拘#】广州白云警方6月1日通报：关于刘某（微博名：小岛里的大海）故意编造谎言引发社会广泛关注一事，经警方进一步调查核实，查明刘某故意编造虚假信息，通过注册微博、微信账号方式冒用其他家长身份恶意散布传播，并雇请人员进行网络炒作，从而达到迫使学校开除涉事老师、索要赔偿等目的。鉴于刘某的行为严重扰乱公共秩序，社会影响恶劣，涉嫌寻衅滋事，目前警方已立案侦查，并依法对刘某采取刑事拘留强制措施。警方提醒：互联网不是法外之地，对触犯法律的相关人员，警方将依法追究其法律责任。http://t.cn/A62CpxA8 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gfcpq8pyakj20eq07mgm6.jpg,无,无,2020-06-01 13:15,微博 weibo.com,1488,168,280
J4Bs8wHkp,【盲童母亲：多希望等他长大，我和丈夫每人给孩子换一只眼】#盲童父母希望一人给他一只眼睛# 在张博文3个月大时，被诊断为先天性小眼球。无法接受事实的博文妈妈开始筹划，等孩子长大了，自己和丈夫每人给孩子换一只眼，只要孩子能看得见。后来才意识到，给博文换眼睛，在医学上是无法实现的。回忆起之前走盲道时撞到车上等经历，博文再也不敢自己走盲道。@红丹丹文化助盲 创始人大伟老师表示，为了自己安心修一条盲道，但盲人根本没法走，这是心盲。#六一儿童节##微博纪录片联盟#  http://t.cn/A62CIrkD ,,无,无,无,2020-06-01 11:46,社会 · 视频社区,715,96,80
J4AP72CUE,【六一儿童节 #抗疫烈士彭银华孩子在武汉出生#】6月1日，儿童节，抗疫烈士彭银华去世后的第102天，他的孩子在武汉出生。今天上午，记者从彭银华亲属处获悉，武汉市江夏区第一人民医院呼吸与危重症医学科医生、烈士彭银华的妻子在湖北省妇幼保健院通过剖腹产诞下一名女婴，七斤六两，母女平安。此前的2月20日21时50分，年仅29岁的彭银华因感染新冠肺炎不幸去世。彭银华父亲稍早前告诉记者，想到彭银华无法见到孩子会有点难受，但得知孙女出生，心情已经好了不少。http://t.cn/A62CwhL5 http://t.cn/A62C2upD ,,无,无,无,2020-06-01 10:10,微博 weibo.com,1775,36,108
J4ALoszoP,“他们不配过六·一，就应该好好去上班。” 麦的垛朱尼尔的微博视频  ,,无,无,无,2020-06-01 10:01,微博 weibo.com,1848,168,236
J4AgR2Mls,【#31省份新增16例境外输入病例# #四川新增11例境外输入病例#】5月31日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例16例，均为境外输入病例（四川11例，内蒙古3例，广东2例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例3例，解除医学观察的密切接触者914人，重症病例与前一日持平。境外输入现有确诊病例62例（无重症病例），现有疑似病例3例。累计确诊病例1756例，累计治愈出院病例1694例，无死亡病例。截至5月31日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例76例（其中重症病例3例），累计治愈出院病例78307例，累计死亡病例4634例，累计报告确诊病例83017例，现有疑似病例3例。累计追踪到密切接触者745147人，尚在医学观察的密切接触者4723人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者16例（境外输入13例）；当日无转为确诊病例；当日解除医学观察8例（境外输入4例）；尚在医学观察无症状感染者397例（境外输入34例）。累计收到港澳台地区通报确诊病例1571例。其中，香港特别行政区1084例（出院1037例，死亡4例），澳门特别行政区45例（出院45例），台湾地区442例（出院423例，死亡7例）。 ,,无,无,无,2020-06-01 08:46,微博 weibo.com,32,3,13
J4Agozpvs,【#河南黑老大十年敛财6.3亿#：辱骂殴打干部、用豪车围堵国土局】朱漆仿古大门，门口立着白象石雕，门上挂着牌匾“中道临”。提及柴长安，一名路人都可以指出他园林的位置。河南许昌鄢陵，在这个有“花木之都”美誉的小县城，园林生意起家的柴长安，十几年间开了20多家公司，身家数亿，被当地人所熟知。除了有钱，当地人提及柴长安，大多会想到他的“暴脾气”。记者采访了解到，柴长安曾因率众冲击国土局、法庭辱骂法官、在镇党委书记办公室打骂乡镇干部、辱骂追打交警而闻名当地。直到2018年9月，据当地媒体报道，许昌警方打掉一个以柴长安为首的涉黑组织，涉案成员66人，涉案资产达6.3亿元。2020年4月28日，许昌中院对柴长安涉黑组织52人一审公开宣判。记者获取的一审判决书显示，法院认为，被告人柴长安组织、领导黑社会性质组织，长期进行违法犯罪活动，并依托其实际控制的企业，以商养黑、以黑护商，严重破坏当地的政治、经济、社会秩序。被告人柴长安被判处无期徒刑，所涉罪名包括组织、领导、参加黑社会性质组织罪、聚众冲击国家机关罪、聚众斗殴罪、敲诈勒索罪、骗取贷款罪、妨害公务罪等，其余51名被告人被判处22年至1年不等的有期徒刑。目前柴长安及部分被告人已提起上诉。http://t.cn/A629e9RY [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbly1gfchwm8dmyj20u00mijv7.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gfchwxar7gj20fa09eaaq.jpg",无,无,2020-06-01 08:44,微博 weibo.com,2436,119,392
J4AcZnxqN,【#卡车突然冲向明尼阿波利斯抗议人群#】据福克斯新闻刚刚报道，一辆大卡车突然冲入美国明尼阿波利斯一条高速路上的抗议人群，报道称，大卡车按着喇叭冲向示威人群。抗议者见状立即向两边散开。随后愤怒的抗议人群立即围住了卡车，将司机拖了下来，警方立即赶到现场，把司机从抗议人群中拖了出来。据报道，目前并不清楚是否有人伤亡。而当地政府在事发前已经关闭了抗议人群所在的公路，警方称，目前正在调查这辆大卡车是如何进入公路的。http://t.cn/A629dpUE ,,无,无,无,2020-06-01 08:36,微博 weibo.com,565,45,124
J4xgqg9IC,【特朗普发推警告：美国将认定极左翼激进势力ANTIFA为恐怖组织】#特朗普将ANTIFA列为恐怖组织# 特朗普发推表示：美国其他民主党人执政的州和城市都应该看看国民警卫队昨晚是怎么在明尼阿波利斯彻底阻止极端左翼无政府主义者（闹事）的，国民警卫队干得漂亮！其他州都应该快出动国民警卫队，以免悔之晚矣！特朗普还称：“美国将认定极左翼激进势力ANTIFA为恐怖组织”。http://t.cn/A629SGLU 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gfc4nn4x2fj20gs0avab9.jpg,无,无,2020-06-01 01:06,微博 weibo.com,2817,248,462
J4vm2vfZE,【美国#黑人示威者拉人墙保护落单白人警察# 】近日美国各地爆发抗议活动，抗议警察针对黑人的不合理执法。在路易斯维尔5月28日晚的抗议活动，有记者拍下这样一幕，一名落单的白人警察被抗议者逼到了披萨店的小角落里，然而一群非裔男子站成了人墙，堵在他面前，让他不被其他抗议者攻击。这次抗议至少有7名平民遭到枪击，其中至少一人伤势严重。http://t.cn/A62KxkTP ,,无,无,无,2020-05-31 20:15,微博 weibo.com,1108,92,171
J4vce71fg,【半年没进宿舍，#大四学生返校发现衣柜里有蜂窝#】近日，@重庆邮电大学 大四学生张杰聪返校，半年没进宿舍，他发现室友的柜子里有个蜂窝。保卫处工作人员摘下蜂窝时给他留了块蜜，他尝了尝味道非常好。@一手Video 一手video的秒拍视频  ,,无,无,无,2020-05-31 19:50,微博 weibo.com,7773,581,517
J4sRl61kG,【A股最高“分手费”破记录 #疫苗巨头离婚被分走235亿#】根据康泰生物公告，因解除婚姻关系并进行财产分割，公司控股股东、实控人杜伟民拟将1.61亿股公司股份(占公司总股本23.99%)分割过户至YUAN LIPING(袁莉萍)女士名下。按康泰生物最新收盘价146元/股计算，此次杜伟民分割股份的市值达235.54亿元，创下A股历史最高分手费，打破了2016年9月昆仑万维董事长周亚辉离婚超75亿元的分手费的最高记录。http://t.cn/A62KygjS http://t.cn/A62SX7eC ,,无,无,无,2020-05-31 13:54,微博 weibo.com,2179,497,197
J4rPt0O6v,【#美总领馆秘密出售香港洋房# 估值100亿港元】据香港多家媒体报道，由美国政府持有超过72年的南区寿山村道37号、现为驻港总领事馆宿舍的6幢超级洋房，近日开始秘密招标出售，市值超过100亿港元。香港东网报道，美国总领馆30日向该媒体确认了出售有关物业的消息。据了解，这6幢洋房以现状及售后租回形式出售，截标日期则有待决定。而根据香港01取得标书，封面写上“全海景独立屋地、臻罕出售”，并以深水湾海景图片作底。标书内指物业处于寿臣山之巅，可饱览深水湾景致，并指该处环境清幽及私隐度高，标书内亦配有多幅深水湾海景及山景图片。标书内亦有展示现有6座宿舍的平面图，可见从地面起每栋洋房有3层高。根据土地注册处资料，地皮现时的业主为THE UNITED STATES OF AMERICA，美国于1948年以31.5万港元购入该地皮。地皮原建有6幢洋房，本用作美国驻港总领事馆员工宿舍。http://t.cn/A62oBzFr [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbly1gfbgnv7yslj20j60addhh.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gfbgnvbd27j20j60bn0un.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gfbgnv7zk9j20j609fjt9.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gfbgnv8a2bj20j609n76u.jpg",无,无,2020-05-31 11:16,微博 weibo.com,910,59,192
J4qwt6xGl,【#31省份新增2例境外输入病例#】5月30日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2例，均为境外输入病例（均在山东）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例2例，解除医学观察的密切接触者565人，重症病例与前一日持平。境外输入现有确诊病例48例（无重症病例），现有疑似病例4例。累计确诊病例1740例，累计治愈出院病例1692例，无死亡病例。截至5月30日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例63例（其中重症病例3例），累计治愈出院病例78304例，累计死亡病例4634例，累计报告确诊病例83001例，现有疑似病例4例。累计追踪到密切接触者744693人，尚在医学观察的密切接触者5183人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者3例（境外输入1例）；当日无转为确诊病例；当日解除医学观察10例（无境外输入）；尚在医学观察无症状感染者389例（境外输入25例）。累计收到港澳台地区通报确诊病例1569例。其中，香港特别行政区1082例（出院1036例，死亡4例），澳门特别行政区45例（出院45例），台湾地区442例（出院421例，死亡7例）。 ,,无,无,无,2020-05-31 07:57,微博 weibo.com,27,2,6
J4q8A4SHE,【#警方通报教师涉嫌体罚学生#：家长承认撒谎 衣服带血实为化妆品和水】31日凌晨，@广州白云公安 通报：关于网传广州市方圆实验小学一名教师涉嫌体罚学生一事经调查取证，发帖人刘某承认其女儿因遭体罚吐血、凌晨2时被老师威胁殴打、送老师6万元等情节，系其为扩大影响而故意编造的谎言，照片展示的衣服“血迹”实为化妆品和水，其女儿目前精神状态良好。据接诊刘某女儿的医院反映，就诊过程中患者及其家属均未提及哮喘病史和吐血的情况，刘某目前亦无法提供其女儿哮喘诊断的有关病历证明。与此同时，警方在调查中还发现了刘某涉嫌雇请人员进行网络炒作的相关证据。 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gfb95x5jtej20g70a0754.jpg,无,无,2020-05-31 06:58,微博 weibo.com,1639,388,512
J4p8K1X26,【#SpaceX载人火箭发射成功# 】搭载两名美国宇航员的美国太空探索技术公司SpaceX龙飞船发射成功，乘“猎鹰9号”火箭飞往国际空间站。这是自2011年以来美国首次使用国产火箭和飞船从本土将宇航员送往空间站。美国SpaceX载人龙飞船发射成功  ,,无,无,无,2020-05-31 04:25,微博 weibo.com,1399,280,271
