微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ICy2E2wgf,【#各地开学时间汇总#】今天，三省市公布开学时间。①广东：4月27日，高三、初三年级开学，5月11日后，各地根据疫情防控情况分期、分批、错峰安排中小学其他年级学生返校；②河北：4月23日，高三年级开学，初中学校毕业年级学生和中职学校毕业年级报名参加高考学生5月7日开学；③上海：4月27日，高三、初三年级开学，各高校及中等职业学校可从27日起开始安排毕业年级学生返校。更多↓（人民日报） 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gdnpmklospj20j63ajb2a.jpg,无,无,2020-04-09 18:51,微博 weibo.com,57,11,11
ICxHDbipO,【武汉夜与昼】庚子之疫，全球肆虐，武汉封城，史无前例。我们选择了一些武汉人最喜欢的地方，用“封城”时的夜景，与解封后同一地点的日常，为此留下一份纪念。  南方周末的微博视频  ,,无,无,无,2020-04-09 17:59,微博视频,67,22,2
ICnJL3so0,在时代前行的道路上，不管在什么样的情况下，总是有一批勇于铁肩担道义的企业，主动承担起社会责任，在时代前行的潮头展现优秀企业公民的风采。日前，由《21世纪经济报道》主办的第十七届中国企业公民评选活动现已全面启动，评选将运用科学的企业公民评价体系，寻找并记录具有榜样意义的CSR最佳实践案例，展示企业履行社会责任的成果，推动企业、社会和环境的可持续发展。申报时间：4月1日-7月10日申报渠道：请戳活动专题http://t.cn/A6Zjk1E3 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gdmg4u6xycj21900u0tyt.jpg,无,无,2020-04-08 16:37,微博 weibo.com,29,4,2
IChjHcFuz,今夜武汉解封！今夜武汉夜景灯光一起点亮！加油武汉！（央视）央视新闻的微博视频  ,,无,无,无,2020-04-08 00:16,微博 weibo.com,483,225,39
IChfIti9A,【#离汉通道正式解封#】4月7日，武汉西收费广场，省交通运输厅厅长朱汉桥宣布离汉通道8日零时起正式解封。终于等到你，#你好武汉#！（人民日报）人民日报的微博视频  ,,无,无,无,2020-04-08 00:07,微博 weibo.com,342,95,25
ICgpsnNxZ,【#武汉8日起公交地铁线网恢复规模将达70%#】据新华社报道，为做好解除离汉通道管控后的交通运输保障工作，武汉将于8日起恢复346条公交线路、7条地铁线路以及巡游出租车运营。武汉交通运输部门表示，公共交通将根据客流情况适时调整运力安排，后续根据疫情防控形势逐步有序恢复运营。　　记者7日从武汉市交通运输局获悉，离汉通道即将解除管控，为做好交通运输保障工作，从4月8日起，武汉在已批准恢复316条公交线路运营的基础上，再恢复公交线路30条，线网恢复规模占全网70%；在恢复地铁1号线、2号线、3号线、4号线、6号线、7号线等6条线路运营的基础上，再恢复8号线运营，线网恢复规模占全网78%；恢复有轨电车、轮渡运营；恢复全市长途汽车客运站运营，市域内客运班线恢复运营，市际客运班线采取“点对点”一站式运输，省际客运班线暂不恢复；恢复巡游出租车运营，根据疫情形势变化和市场状况，适时恢复网络预约出租车运营。　　武汉市交通运输局相关负责人表示，为保证公共交通运营安全，乘坐交通工具实行实名登记、扫码乘车，同时控制客座率。对在交通工具和场站体温检测发现的发热人员，由发现地所在辖区就近、就地进行处置。　　据悉，目前，武汉全市交通运输企业已对交通工具进行了安全技术性能检测和整修，每天组织3600余名工作人员对交通站场公共区域进行消杀，拟恢复营运的场站实现100%消杀。公共交通将根据客流情况适时调整运力安排，后续根据疫情防控形势逐步有序恢复运营。 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gdljs9uffzj20j60csk6u.jpg,无,无,2020-04-07 21:58,微博 weibo.com,75,8,2
ICg10yWpk,“春晖行动”以金融企业公民的责任为发端，但润物的春雨背后却是长达两年的战略转型积累，最终体现出金融下沉的一系列“春晖效应”，并非朝夕之功。如愿不负春晖  原图 ,,http://wx2.sinaimg.cn/large/61b8c41egy1gdli0od4ehj20hi0bg7f1.jpg,无,无,2020-04-07 20:58,微博 weibo.com,39,6,1
IC3LWpGP0,#武汉又要见面了# 截止目前，武汉上百条公交主线路恢复运输，上万家餐饮店陆续恢复外卖，累计近万个小区无疫情，开发区近百家规上工业企业实现了“应复尽复”，联想武汉产业基地已实现万人到岗复工满产。那些没能摧毁我们的，终将让我们更加强大！待到春江水暖时，这座城的繁荣将绚烂依然 #解封后你最大心愿是什么#  http://t.cn/A6ZBO1JU ,,无,无,无,2020-04-06 13:48,微博视频,2704,3354,3296
IC3BEqV6s,【纽约动物园一老虎新冠病毒检测呈阳性】美国纽约市布朗克斯动物园5日发表声明说，该园一只4岁的雌性马来亚虎新冠病毒检测结果为阳性。声明说，这只名为纳迪娅的老虎近期出现了干咳现象。跟它有同样症状的还包括它的同胞姐妹阿苏尔，以及2只东北虎和3只非洲狮。由于要实施麻醉才能采样进行病毒检测，工作人员只检测了症状最严重的纳迪娅。阳性结果已得到美国农业部下属国家兽医学实验所确认。布朗克斯动物园是美国最知名的动物园之一，受新冠疫情影响，已于3月16日暂时关闭。声明说，这些动物可能是被此前照料它们的一名饲养员传染的。这名饲养员是无症状感染者或在与它们有接触时还未出现症状。动物园方面表示，除食欲不振外，这几只受影响的动物目前状况良好。动物园将对它们保持密切观察，并期待它们完全康复。声明说，目前在美国没有发现人类会从动物身上感染新冠病毒的证据。（新华社） ,,无,无,无,2020-04-06 13:22,微博 weibo.com,598,18,39
IBVu6cQFL,【在美华人囤枪自述：加州一天卖了3800把】两位在美华人向南方周末讲述他们这段时间的经历，从超市抢购、口罩难求到囤枪自卫。以下是林立飞（化名，生活在美国加州湾区）：的自述：3月18日下午，我跟老婆跑出去买枪。我们先去到一个半个小时车程的地方，群里说那家店下午三点开门，我们三点半到的时候，门口至少有50人在排队。枪店门口为什么排那么多人呢？一个是因为枪店一般都比较小，再一个是枪店所有枪都挂在墙上，并不能让一群顾客在里面跟逛超市一样，要控制人数，里面有多少员工就每个员工带一拨人，剩下的就在门口等着。当时我一个朋友在另一边排队，那边正好开门了。我搜了下25分钟车程，我打电话联系了一下，心想那就不在这排了。跑去一看，门口排了9个人，我们准备去排，结果最后一个人说：“店里面已经跟我说过了，我是最后一个了，你别排了。”http://t.cn/A6ZHx3Fr 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gdizefemnfj20qo0hsqtq.jpg,无,无,2020-04-05 16:42,微博 weibo.com,3780,51,75
IBJuw8w2z,【#全国人民默哀3分钟#】深切悼念新冠肺炎疫情牺牲烈士和逝世同胞！（央视）央视新闻的微博视频  ,,无,无,无,2020-04-04 10:10,微博 weibo.com,900,143,55
IBJnOopmN,今日#清明# 脚步无法跨越的距离，思念可以抵达。  原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gdhhymzb5oj20p018hnej.jpg,无,无,2020-04-04 09:53,无,808,223,48
IBED142gl,#南周电子报上新#【封面报道 | 疫情时期的世界工厂】“能让公司撑下去的路子，就是改产防护服。”本期看点：高考延期决策“一波三折”、被疫情改变的意大利、防疫下半场，谁来驱走心理病魔……南周会员可原汁原味畅读，点此阅读>>>http://t.cn/A6ZTD3dn  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/61b8c41egy1gdgwzcqw0kj20tz1hnx6p.jpg,http://ww1.sinaimg.cn/large/61b8c41egy1gdgwzgul6yj20tz1gke81.jpg,http://ww2.sinaimg.cn/large/61b8c41egy1gdgwzl7fcbj20tz1hphdt.jpg",无,无,2020-04-03 21:47,微博 weibo.com,120,11,7
IBDufwzWd,【疫情时期的世界工厂 “没有世界，工厂焉存”】两周之内，服装出口贸易商于洋的订单经历了被“Push”到“Cancel”的巨大转折。于洋的服装贸易公司位于安徽合肥，但他的供应商遍布全国。2020年2月中旬，国外催单紧张，于洋联系的一家位于浙江的袜子供应商不得不想办法赶工交货，一系列生产工序交由多条村子协作完成。为了避免接触，双方只能约定在村子的交界处交接。就这样连续“碰头”半个月后，这批货终于赶制出来。但没想到，客户却突然要求暂缓发货。刚刚缓了一口气的中国供应商们，正被迫面对来自海外疫情的压力。于洋切身体会到，在全球化的今天，作为世界工厂的中国，与世界同凉热。http://t.cn/A6ZTY7s8 原图 ,,http://wx3.sinaimg.cn/large/61b8c41egy1gdgry64e6fj20qo0hsb29.jpg,无,无,2020-04-03 18:53,微博 weibo.com,447,72,82
IBvQBy0R2,【地铁里不准外放声音！新规如何落实是真正考验】2020年4月1日起，在地铁等城市轨道交通内，使用电子数码产品禁止外放声音，不能进食，不能躺卧或者踩踏座椅……交通运输部新规生效，网友一片赞同。但对于违反上述规定的，交通运输部新规并没有明确规定如何处罚，而仅仅规定，“拒不遵守乘车规范的，运营单位有权予以制止，制止无效的，应报有关部门依法处理”。事实上，许多有地铁的大城市，之前都出台了地铁管理条例予以规范。比如广州市轨道交通管理条例规定，对于强行上下车等危及安全的行为，构成治安违法的由公安机关根据治安管理处罚法予以行政处罚，构成犯罪的追究刑事责任，而对于随地吐痰等有碍公共场所容貌和环境卫生的行为，经营单位可以予以罚款。《北京市轨道交通运营安全条例》也有类似的处罚规定。但在现实中，不要说罚款，就是拒绝服务，轨交运营单位都难以做到。规定有了，最重要的还是如何执行。只有得到落实的法规，才有意义。http://t.cn/A6ZlRhPM 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gdfu5gucz7j20qo0hse7v.jpg,无,无,2020-04-02 23:26,微博 weibo.com,543,83,113
IBu8JcsPm,【“改航换道”，医疗物资的全球之旅】在广州从事跨境电商工作的陈梦平对货物运输很熟悉，此次疫情下，他被朋友拉入了各大组织的微信群，协助了很多医疗物资国际运输的活动。他对南方周末记者透露，随着全球航班不断缩减，目前航空运力减少到不足40%，运价持续攀升。以欧洲运至中国为例，疫情前正常的货运是每公斤1欧元；2月，海外华人忙着把海外物资运回国，价格涨至每公斤3欧元；3月，国内开始把物资出口到国外，价格飙升至每公斤5欧元。3月17日，上海飞沙特阿拉伯的货物航空运价居然冲高至每公斤200元人民币。“业内人都惊呆了，报价每天在破历史纪录。”由于航班舱位严重不足，陈梦平称，目前航空货运还新增了每单几百到几千不等的排舱费。比起此前物资从海外运回国，当下要把物资从国内运出去已然更难。在他看来，运输费用往往比物资总价还贵，除了政府机构或大型民间组织，个人很难有能力进行大规模的物资运输。http://t.cn/A6ZO7VIa 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gdfmod21dtj20qo0hs1kx.jpg,无,无,2020-04-02 19:05,微博 weibo.com,44,22,10
IBu1S1u5m,【连续两天日本新冠肺炎患者新增人数超二百例】据日本放送协会（NHK）2020年4月1日报道，日本厚生劳动省和各地政府公布的数据显示，截至当地时间4月1日23时30分日本当天新增265例新冠肺炎患者，是疫情暴发以来最高单日新增病例数。4月1日和3月31日连续两天的新增感染人数均超过200例。东京都和大阪府分别于30日和31日呼吁民众在夜间不要去歌厅、俱乐部等场所，同时避开人员密集、较为封闭的场合。  http://t.cn/A6ZWT81b ,,无,无,无,2020-04-02 18:48,微博视频,34,13,23
IBkKWw4vQ,【海外互助群的自救行动】在德国读研一的女生盛心怡原本准备3月17日回国。但在起飞前，她退了票，决定留下。疫情暴发以来，大批留学生面临学校停课、家庭催促，纷纷从欧洲、美洲、澳洲等地赶回国，但更多留学生因为种种经济和生活的考虑，和盛心怡一样留了下来。盛心怡感到“疫情压力很重”，好在3月中旬，她被拉进了一个由当地华人组织的志愿互助群，群主是一家亚洲超市的老板娘，盛心怡平时常去这家超市购物。疫情在德国暴发后，超市里开始卖一次性医用口罩。市面上紧缺，但超市里“都是平价的，6欧元10个，每人凭学生证限购10个”。盛心怡感到惊喜。超市售卖的这批口罩，共有一万多只，由“亚琛华人应对新冠志愿者信息和服务中心”提供。这家志愿者组织3月1日才成立。组织者主要是当地华侨，包括当地中餐馆、超市和当地两所大学的学生组织。该团队做的事情主要是“积极整合调动各类资源，为当地华人提供资讯、咨询帮助”，具体则是寻找口罩的购买渠道，请中国一线的医学工作者给身体不舒服但无法去医院的求助者做在线咨询，也给居家隔离的华人送必需的生活物资。http://t.cn/A6ZNXlbP 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gdeh99jnnhj20qo0hs1kx.jpg,无,无,2020-04-01 19:12,微博 weibo.com,601,48,36
IBkC4jES7,【新冠病毒的狡猾之处】新型冠状病毒肺炎疫情仍在快速蔓延，截止到2020年3月26日，全球确诊感染案例已有近50万，而两个月前，这个数字还只是一两千。在这两个月的时间里，SARS-CoV-2病毒为何在人们有所准备的情况下，还能突破各国防线，快速传遍全世界呢？随着对该病毒传播规律的发现增多，其狡猾之处正被陆续揭示出来：新冠病毒的传染性和症状发展在时间上出现明显的不一致，大部分人病毒载量刚发病后就很高，而与病毒载量类似的是，病人体内的抗体水平也与症状轻重没有明显关系。http://t.cn/A6ZNM1QY 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gdegmi64h8j20qo0hs7wh.jpg,无,无,2020-04-01 18:50,微博 weibo.com,78,22,28
IBblGc07f,【专访中央指导组专家组成员管向东】近日出现的无症状感染者、复阳患者等现象，引发公众对于疫情是否会出现反弹等问题的担忧。针对这些问题，3月27日晚，南方周末记者专访了中央指导组专家组成员管向东。管向东是国内重症医学领域的权威专家。对无症状感染者的传染性问题，他认为“传染性也有时间期限，并非携带病毒一直传染，这个时间通常在一周到10天左右，病毒传染性会慢慢消失，这和病毒在人体内存活时间以及抗体对病毒综合消灭相关。所以来自疫区的人需要隔离15天，其间不接触任何人。基本上15天内无症状感染者会出现症状，如果无症状感染者不发病，其免疫系统在刺激之下也会产生抗体，从而消灭病毒。”http://t.cn/A6Zo7VTD 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gddbq3rs4ij20qj0m3np8.jpg,无,无,2020-03-31 19:15,微博 weibo.com,91,23,20
IB8nG8CYX,#今年高考延期一个月#【转发周知！今年#高考时间为7月7日至8日# 】为考生加油！ （央视新闻）  原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gdcymipd4cj20u01hck1y.jpg,无,无,2020-03-31 11:41,无,271,66,81
IB7Z5CVzh,【#西昌山火致19名地方扑火人员牺牲#】记者从森林消防局了解到，该起突发山火已造成19名地方扑火人员死亡。（人民日报）  ,,无,无,无,2020-03-31 10:41,无,83,50,91
IB3MFDOLx,《南方人物周刊》战疫纪念画册，为你的特殊记忆存档没有从天而降的英雄，只有挺身而出的凡人。新冠肺炎病毒席卷而来，在疫情面前，全国上下一心，众志成城，同心战疫。当打赢这场没有硝烟的战“疫”后，让我们记住这些跟我们一起并肩作战的英雄......《南方人物周刊》战“疫”纪念画册--预售  原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gdcebxaeyoj20u00u044l.jpg,无,无,2020-03-30 23:59,南方周末的小店,107,20,42
IB1MYczMW,【T179次列车侧翻一乘警殉职：塌方几乎同时发生，后方乘客用绳索助前方乘客脱险】截至目前，T179次列车侧翻事件中有4名旅客重伤、118名旅客轻伤； 1名铁路乘警经现场抢救后不幸殉职，5名铁路工作人员轻伤。前三节客运车厢发生90°侧翻，后面几节脱轨列车则是小幅度倾翻。前述陈姓男乘客回忆，后方车厢乘客逃生后，爬上前方车厢，敲碎玻璃，利用绳索协助前方车厢乘客脱险。“完全倾覆的列车有四米高，侧翻在地的一面全是泥浆，里面的乘客自己爬不上来，也没办法击碎玻璃。”他说。事发地位于郴州永兴县高亭司镇，住在距事发地约五百米的邱勇志，从家里直接望见了事故现场。他告诉南方周末记者，塌方几乎是在列车行经同时发生的，“我当时在家中做饭，先是听到一阵土石方坠落的声音，刚准备走出来看，就听到火车撞车的巨响。”“铁路东西两侧都有与之平行的公路，上方还有一座天桥，日常行人较多，如出现塌方较容易被发现，事发后也是附近的村民最先赶往现场救人。”邱勇志说。http://t.cn/A6ZibrsF 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gdc5ioyu0bj20qo0hs1ex.jpg,无,无,2020-03-30 18:54,微博 weibo.com,140,49,58
IB0TpBlr8,【#湖南火车侧翻事故致1死4重伤#，123人轻伤】据郴州市应急管理局通报，2020年3月30日11时40分许，京广线湖南省郴州市永兴县高亭司镇永华村境内，由济南站开往广州站的T179次客运列车发生脱轨侧翻事故，造成1人死亡、4人重伤、123人轻伤，事故原因正在调查中。目前，全部伤员已分别送至医院医治，受伤人员生命体征稳定。其余旅客月210人已由交通运输部们安排大巴车送至郴州高铁西站转运。（人民日报）http://t.cn/A6ZJvVRO ,,无,无,无,2020-03-30 16:37,微博 weibo.com,1109,66,210
IAZMZw7tB,【#一列客运火车在湖南境内侧翻#  官方：因塌方原因导致 暂无人员死亡】据@广州铁路： 3月30日11时40分，受连日降雨影响，京广线马田墟至栖凤渡站下行区间发生线路塌方，T179次（济南至广州）列车运行至该区段时，火车司机发现后立即采取紧急制动措施，列车撞上塌方体，导致机后第一节发电车起火，第二至六节车厢脱线倾覆。铁路部门第一时间启动应急预案，抢险救援工作已经展开。经现场检查确认，事故未造成人员死亡，受伤的铁路员工和旅客已送医得到治疗，具体原因正在调查中。(视频：@沸点视频 )http://t.cn/A6ZJABwb ,,无,无,无,2020-03-30 13:49,微博 weibo.com,131,48,61
IATbpfWjG,【越南禁止大米出口，要关注但不必恐慌】从我国粮食进口的结构看，虽然从越南进口的大米数量排名第一，但是总量不过区区47.7万吨。与我国上一年度还对外出口的277万吨相比，只是个零头。加之从越南进口的主要是碎米、低端大米的工业原料为主，缺口补上并不难。我国大米进口总体上是结构补充，而不是数量补缺。越南进口进入低端市场、泰国进口针对高端市场，大米基本需求的对外依存度并不高。全球物流体系庞大、环节众多，出口国的国内物流、口岸运行受疫情干扰的可能性远大于疫情导致粮食减产。不能排除个别出口国家出现物流停顿的局面，可能会一定程度上影响我国的粮食进口。这种影响首先会体现在价格上，而不是供应缺口。http://t.cn/A6ZIXheY 原图 ,,http://wx2.sinaimg.cn/large/61b8c41egy1gdb3iywpdgj20qo0hse81.jpg,无,无,2020-03-29 21:00,微博 weibo.com,488,111,293
IASseyVyX,【疫中书店：“这个时候选择结业，也不算太丢脸吧”】春节过后，疫情加剧，包括医院书店在内的晓风各家分店都停摆了。“现在是最难的时候，哪怕是‘非典’期间都没有这么难。”晓风第一家店1996年开张。停业一个月后，2020年2月24日，晓风重新开业，读者寥寥，第一天才来了十五个客人。全国绝大多数实体书店，都经历着和晓风差不多的困境。据实体书店联盟“书萌”2020年2月初对全国1021家书店的调查，截至2020年2月5日，90.7%的书店选择停业，超过99%的书店没有正常收入。受疫情影响更大的群体，是现金流更加紧张的中小型实体书店，房租、人工、货款，每一项都在成为它们的重担。http://t.cn/A6ZcD9nw 原图 ,,http://wx2.sinaimg.cn/large/61b8c41egy1gdb0b2x6pwj20k00qo7wh.jpg,无,无,2020-03-29 19:09,微博 weibo.com,338,93,69
IAShqp4Go,【为了防疫，比利时把长椅封了】近日，为了遏制新冠肺炎疫情蔓延，比利时在全国范围内实施“封城”，除上下班，购买食品、药品，就医等特定情况外，全国民众必须待在家中。为了减少民众聚集，比利时布鲁塞尔的一个街心公园的长椅被拉上了警戒线。为了防疫，比利时把长椅封了  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/61b8c41egy1gdaziyovfnj20qo0hs4qp.jpg,http://ww3.sinaimg.cn/large/61b8c41egy1gdazj1qgkfj20qo0htqtp.jpg,http://ww1.sinaimg.cn/large/61b8c41egy1gdazj6dnnlj20qo0hsx3o.jpg",无,无,2020-03-29 18:42,微博 weibo.com,105,26,26
IAJyuCGaU,#故宫#不跟宫斗剧讲道理，在历史里找故事。不同于影视剧的戏说与编造，南周严选视频课《皇帝的一天》的制作团队查阅了海量档案资料，再三考据，用结构式的时间序列方式讲述了一天里10个时辰的帝王生活，带你发现一座从未发现的故宫。今日《皇帝的一天》限时3人拼团价9.9元，低至1折，仅一天：http://t.cn/A6Zq9YZchttp://t.cn/A6Zq9YZf ,,无,无,无,2020-03-28 20:29,微博 weibo.com,103,32,13
IAIYuwA1H,【新冠时期的离婚 ，“都是蓄谋已久”】妻子赞赏李跃华有爱心，疫期不顾个人安危治病救人，进而责怪丈夫质疑其行医能力，“总把人想得这么坏”。丈夫则抢过电话抱怨：“我怎么就和一个没见识的女人在一起生活呢？”“他们争的其实不是怎么看待‘神医’。而是作为夫妻，对方没有理解与认同自己的价值观，他们为此感到难过。”从业二十余年，田子君旁观过许多婚姻。2020年开年至今的新冠疫情，将许多“以前没空较真”的夫妻长时间困在家里，彼此间的观念冲突暴露无遗。网友们查询到一些城市近期离婚预约爆满，并以此证明疫情中婚姻关系的脆弱。但田子君有不尽相同的解读，她觉得“疫情推高离婚率”更像是蹭热点的说法：“这些年，中国的离婚率一直持续走高，并不是由某一个突发事件引起的。大疫情更多只是把家庭中固有的矛盾激化了。”http://t.cn/A6ZGDTRV 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gd9ug91jrgj20qo0hsb29.jpg,无,无,2020-03-28 19:01,微博 weibo.com,250,57,54
IAHHP8f9P,【“武汉，我们回来了” 】2020年3月28日零时，湖北武汉武昌火车站出站口自1月23日封闭后，重新开放。零时二十分，第一位从出站口走出的是一位来自河南信阳的男乘客，他买的车票终点站就是武昌。自3月25日起，恢复除武汉以外省内外旅客列车次序，解封除武汉市以外所有铁路车站到达出发通道，推进中欧武汉班列等全部铁路货运正常营运；3月28日零时起，全国铁路恢复到达武汉地区17个铁路车站的服务，旅客“只下不上”；4月8日起，恢复办理武汉铁路客站出发业务。http://t.cn/A6ZqrMiH [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/61b8c41egy1gd9otwrgimj20ic0c8n8h.jpg,http://ww4.sinaimg.cn/large/61b8c41egy1gd9ouimr0kj20ic0drqfi.jpg,http://ww2.sinaimg.cn/large/61b8c41egy1gd9ot6umwej20ic0c8126.jpg",无,无,2020-03-28 15:47,微博 weibo.com,155,21,17
IAHzNtRW2,【看#武汉地铁重启#！】地铁闸门缓缓升起，乘客陆续扫码进站……暂停运营后65天，#武汉开往春天的列车#启动了！（央视新闻） 央视新闻的微博视频  ,,无,无,无,2020-03-28 15:27,微博 weibo.com,184,31,17
IAzGFaIkC,【#英国首相新冠病毒检测阳性#】据英国广播公司27日报道，英国首相鲍里斯·约翰逊新冠病毒检测呈阳性。  原图 ,,http://wx3.sinaimg.cn/large/61b8c41egy1gd8pgjbz5hj20hj0arwjc.jpg,无,无,2020-03-27 19:22,微博 weibo.com,266,85,103
IAzGi969b,【“患者栖息地”的封城六十天】一座30层高的公寓楼矗立在华中科技大学同济医学院附属协和医院的马路对面。站在公寓的高层，可以俯瞰整个医院。这所曾经的教会医院始建于1866年，位于武汉江汉区。像很多城市医院附近的公寓一样，天瑞国际也专门为前来就医的患者和家属提供长租或短租服务，有人将这些地方称为“患者栖息地”。这个公寓分为A、B两座，其中B座160户是患者集中居住的地方，每层楼有几十个房间，以一室一厅的户型为主。这场突如其来的疫情，打乱了租客们的计划。在武汉封城六十多天里，这些患者陷入动弹不得的困境。不仅就医困难，返乡也变得不可能。http://t.cn/A6Z446oS 原图 ,,http://wx3.sinaimg.cn/large/61b8c41egy1gd8pf9032hj20qo0hs7wh.jpg,无,无,2020-03-27 19:21,微博 weibo.com,34,9,5
IAzCRlUhk,【瑞德西韦认定为“孤儿药”后，吉利德为何又向FDA撤回申请？】根据美国《孤儿药法案》，用于治疗美国境内患者少于20万人的疾病的药物可申请“孤儿药”资格，获得的优惠包括加速审批、税收抵免、研发资助、免除新药申请费以及批准上市后可享受7年市场独占期等。2020年3月25日，吉利德公司（Gilead Sciences）向美国食品和药品管理局（FDA）申请撤销瑞德西韦孤儿药认定，并放弃与孤儿药认定相关的所有权益。而在两天前，FDA刚刚公布其获得孤儿药资格。FDA随后向媒体确认，已收到申请并正在处理中。“我想，面对这种正在全球传播的重大传染病，还声称它是一种罕见疾病是令人尴尬的。”非盈利性公益组织Knowledge Ecology International主任James Love在接受NPR采访时说说，“吉利德一定感觉到了这种焦灼。”http://t.cn/A6Z4yaJl 原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gd8p6oowrnj20fd0a9don.jpg,无,无,2020-03-27 19:13,微博 weibo.com,273,32,60
IAyMl1F6J,全民网课元年，教师变“主播”，学生云点赞，远程教学成为新常态。后疫情时代，传统课堂和云课堂孰轻孰重，在线教育如何更好地让学生置身其中？欢迎加入云探讨，在3月28日（本周六）下午3点，一窥在线英语的成长与未来。点击链接http://t.cn/A6ZAXWfj或扫描图中二维码，即可进入直播间@斗鱼直播平台  原图 ,,http://wx1.sinaimg.cn/large/61b8c41egy1gd8lg17h10j20ku12l1kx.jpg,无,无,2020-03-27 17:03,微博 weibo.com,33,9,9
IAqEY5FxF,【#国内航空公司至任一国家航线只保留1条#】民航局今天发布通知：进一步调减国际客运航班运行数量。国内每家航空公司经营至任一国家航线只保留1条，每条航线每周运营班次不得超1班；外国每家航空公司经营至我国航线只保留1条，每周运营班次不得超1班。抵离中国航班确保客座率不高于75%。http://t.cn/A6ZA8GTC 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gd7llog69xj20i00x6tqa.jpg,无,无,2020-03-26 20:23,微博 weibo.com,463,82,85
IAq5U8X0I,【#武汉解封倒计时#】第一列返汉复工列车送来1013名工人，107个过江、跨区的防疫检查点撤除，三大火车站陆续完成消杀，“等待上级复工指示”的司机、乘务、后勤人员数以万计。这些武汉交通动脉上的点滴涌动，都比公园里盛放的樱花更令人惊喜。想让这座九州通衢的城市重新“呼吸”，打通交通“血脉”只是第一步。在湖北省内，武汉的流动政策可谓“宽进严出”，真正的武汉“解封”，打开离汉离鄂通道，计划在4月8日启动。“疫情防控成果来之不易，要保住，但城市恢复，复工复产的脚步也得再快一点。”武汉市疫情防控指挥部运输保障与环境整治组成员、武汉市交通运输局新闻中心主任吕作武对南方周末记者说。这成了几乎所有武汉人的心声。http://t.cn/A6ZAwWkS [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/61b8c41egy1gd7j33jqdfj20qo0ht1kx.jpg,http://ww3.sinaimg.cn/large/61b8c41egy1gd7j3kku6oj20qo0hs4qp.jpg,http://ww2.sinaimg.cn/large/61b8c41egy1gd7j3u2nppj20qo0k0hb2.jpg",无,无,2020-03-26 18:57,微博 weibo.com,153,26,17
IApXonrMN,【拿不到确诊证明的“疑似”医护】由于核酸检测结果为阴性，部分医护尽管出现了新冠肺炎患者的典型临床症状，也拿到了血检、CT等检验报告，但“疑似”的标签还是牢牢伴随着他们。无法拿到确诊证明，使得后续的工伤认定、申领商业保险理赔和公益基金资助等都陷入不确定性中。对于确诊感染的绝大多数医护人员来说，触手可及的是保险产品中包括的确诊保障金和确诊住院补贴。这些理赔往往需要这些医务工作者主动报案，并提供相关证明材料交由机构审核，包括抗击疫情的工作证明、确诊感染新冠病毒的医学证明等。部分保险机构要求，医护人员必须提供由医院盖章的因抗疫感染的一线医护证明，非医生或护士的医务工作者（如医院后勤人员等）并不在其理赔范围之中。http://t.cn/A6ZAoTJT 原图 ,,http://wx4.sinaimg.cn/large/61b8c41egy1gd7ii01w4oj20qo0hs7kc.jpg,无,无,2020-03-26 18:36,微博 weibo.com,936,157,152
